step,residue_coherence,orientation_alignment,corridor_count,proto_corridor_score_mean,proto_corridor_score_max
0,1.57087e-06,0.000550071,0,0,0
100,7.66118e-05,0.000523184,65536,0,0
200,0.000100046,0.000495354,65536,0,0
300,0.000124513,0.000492916,65536,0,0
400,0.000148377,0.000512336,65536,0,0
500,0.000166657,0.000543928,65536,0,0
600,0.000178385,0.000579112,65536,0,0
700,0.000184721,0.000613,65536,0,0
800,0.00018718,0.000643621,65536,0,0
900,0.000187001,0.000670498,65536,0,0
1000,0.000185064,0.0006939,65536,0,0
1100,0.000181978,0.000714301,65536,0,0
1200,0.000178146,0.000732285,65536,0,0
1300,0.000173841,0.000748316,65536,0,0
1400,0.000169247,0.000762811,65536,0,0
1500,0.000164489,0.000776084,65536,0,0
1600,0.00015966,0.000788341,65536,0,0
1700,0.000154817,0.000799776,65536,0,0
1800,0.000150001,0.000810493,65536,0,0
1900,0.00014525,0.000820601,65536,0,0
1999,0.000140627,0.000830055,65536,0,0
