case_label,regime,step_index,mean_output,mean_abs_output,output_variance,mean_total_activation,mean_forward_channel,mean_reverse_channel,mean_directional_dominance,mean_channel_coexistence,mean_split_eligibility,mean_admissibility,mean_residue,mean_tension,mean_barrier_scaffold,mean_abs_step_delta,corridor_edge_fraction,coexistence_edge_fraction,barrier_edge_fraction,dual_active_node_fraction,output_interface_count
scaffold_off_barrier_lock_seed_20404,directional_corridor_candidate,32768,0.738531,1.232981,1.197570,1.232981,0.985756,0.247225,1.000000,0.000000,0.099827,0.871142,0.884740,0.267692,0.000000,0.000139,0.921875,0.000000,0.304688,0.000000,10
