mean_H,std_H,mean_q,mean_p,q_rms,p_rms,step
-3.443456453716698,0.6667754450886398,0.03740481218908821,0.011204646384100493,0.4875515510380377,0.4649158936353924,0
-3.4435145701496674,0.666709549865331,0.03101519133832884,-0.041850566113659955,0.38126414765372274,0.7444970585702263,20
-3.4435769125054208,0.6665817001810521,0.006928394815094216,-0.07254122638652943,0.2476275420768463,0.9305853154645645,40
-3.4435144584223996,0.6666556208083966,-0.021273830789997873,-0.061148179328117266,0.37659634841560147,0.7471306288324019,60
-3.4434585537171656,0.666768214403578,-0.03734368216452236,-0.015435093101555797,0.4809268485865021,0.48613067296407364,80
-3.443503383750326,0.6667374573161062,-0.03250931996659562,0.03859531547730799,0.4080640017939596,0.6938259485085705,100
-3.443567268931263,0.6666169402020994,-0.009228174845408964,0.07201680812063634,0.27046665896332484,0.9068581641438188,120
-3.443529112331189,0.6666134070124705,0.01940187864996264,0.06366578662224004,0.35078947832790824,0.792302887601518,140
-3.4434652245353137,0.6667464375141876,0.03683891109752138,0.019420289296443335,0.46517555769553176,0.5345375647103059,160
-3.4434958369488093,0.6667530969358929,0.03360511948007929,-0.03481178583265383,0.42485083159881454,0.6577321417019211,180
-3.4435555904363815,0.6666552446113578,0.01149339067970651,-0.07039174012763783,0.3019447161377387,0.871130728986456,200
-3.4435357935484787,0.6666021316249797,-0.017234146692877813,-0.06568910357540943,0.3369161457430396,0.8143432385707619,220
-3.4434771033181892,0.6667067449057233,-0.03590054836600336,-0.02315224303498261,0.4440647065060641,0.5942608637392387,240
-3.4434915180238206,0.6667588208438965,-0.03423472711396856,0.03082405729588086,0.4304615149231645,0.6427062741606143,260
-3.443545184439788,0.666684798566653,-0.013593023391196975,0.0674442044432046,0.33160878070483407,0.833365415591755,280
-3.4435346668916567,0.6666194177740176,0.014693929274365835,0.06677936175410273,0.3374638249393386,0.8138858103415906,300
-3.4434902739471203,0.6666647291936505,0.034460069490479625,0.026912632928711915,0.4234380778924659,0.6468290424550388,320
-3.4434915114494116,0.6667501146483646,0.03436474110877665,-0.026823134985015953,0.425975453157107,0.6503346193332338,340
-3.4435364859951902,0.6667062938757707,0.015349757282165753,-0.06348700132330454,0.3535699681646542,0.8013519102565375,360
-3.4435307144009095,0.6666429649825796,-0.011851826407322474,-0.06609045483536961,0.34828518120487084,0.7990810192577494,380
-3.4434980655104788,0.6666472313147412,-0.03234780159765561,-0.030695433026610947,0.4090964165040564,0.6795977143432279,400
-3.443496858909091,0.6667227078732921,-0.03393701920434492,0.02260276226128919,0.41476830837333106,0.6743128494601911,420
-3.4435298850539198,0.6667194187272709,-0.016632385254441814,0.059030192009714585,0.3655584659208638,0.7808682111410664,440
-3.443526142735755,0.6666647634959982,0.00894875551784765,0.06327273070003114,0.3626262594792986,0.7785651523564585,460
-3.4435003118365954,0.6666516111952614,0.02943965149430937,0.03359805500367907,0.4035360866580587,0.6919929901789844,480
-3.4435043162210035,0.6666911622258453,0.032778834143680775,-0.01770980209124901,0.4021126949363134,0.7011595799867751,500
-3.443526691481675,0.6667190357260897,0.017357735302514474,-0.05430354155604697,0.36799230951702966,0.7748780207766488,520
-3.44352169738633,0.6666838493546908,-0.006268985009683896,-0.05871454528849639,0.37490348616902924,0.7593790396004656,540
-3.4435001580879736,0.6666620415346085,-0.025834968348615386,-0.034368606913919485,0.40518836476490566,0.6905128437424771,560
-3.4435087693539286,0.6666767401084799,-0.03061849816564851,0.012250911167504248,0.39302035379563266,0.7193238596559556,580
-3.4435277075710036,0.6667025225796405,-0.01740327112335855,0.048989604618972525,0.36377220518010567,0.7807705773864186,600
-3.443518532754912,0.6666964857112139,0.004033444852227128,0.05307680617801557,0.38185042258280405,0.7474303919047675,620
-3.443498318963799,0.6666760100858299,0.02184492756708226,0.032391520051868294,0.4105033245494918,0.6815882303686439,640
-3.4435106262781834,0.6666740166867638,0.027280470077749676,-0.007395716059639837,0.38965790001643513,0.7265269497535322,660
-3.44352992623868,0.666684796895086,0.016509754706234524,-0.042548865394800545,0.35749493620666284,0.7902410600002131,680
-3.443518133847283,0.6666963491399375,-0.002403802625353456,-0.04670013102851804,0.38268556687242233,0.7460676444994807,700
-3.4434954411276832,0.6666927152754303,-0.017844122267249348,-0.02788447301215391,0.4159244345033575,0.6710502223838176,720
-3.4435112938237724,0.666673810800353,-0.022859412195104324,0.004603635728927724,0.3912749775345,0.725298131963835,740
-3.443530424602392,0.6666790018647631,-0.014330713356051697,0.035190790156770416,0.3530927932951141,0.7963842943358477,760
-3.4435204814894633,0.6666839508218196,0.0015851432538570743,0.03930069606937812,0.37905040595219225,0.7531101220477979,780
-3.443493563444199,0.6667051551315117,0.014157081845890575,0.021441296034739897,0.41888454529577396,0.6649660430410783,800
-3.4435098350990176,0.6666793343686014,0.01768330256929834,-0.00469328175236843,0.39587302189032664,0.71778940476134,820
-3.443530909822917,0.6666751404964094,0.010658316901748278,-0.02822291247194199,0.35193522870516397,0.7984343651813782,840
-3.4435221911776863,0.6666758562584953,-0.0019216087748881016,-0.03042099868031566,0.37391029679477134,0.761894284940165,860
-3.443494891161513,0.6667044149950068,-0.01105885232691584,-0.013420766687157061,0.418450521827475,0.6672132684288614,880
-3.44350594421783,0.6666924832877015,-0.012166340025042988,0.0077411153642844895,0.4013311865226355,0.7065499754774609,900
-3.443531860759442,0.6666686486014621,-0.0055779979545278495,0.023111867084274273,0.3535679767265548,0.7972516383522267,920
-3.443522234396923,0.6666773439707927,0.0038148942220511384,0.020474800482146272,0.36930903056115033,0.7687635278494641,940
-3.443498770552363,0.666693570481215,0.008874524368356763,0.0036271342131581276,0.41549949341772857,0.675692578013832,960
-3.443501630732113,0.666706177804688,0.006709690053013452,-0.013476980754406715,0.40597983351090533,0.6957198253810178,980
-3.4435314829147523,0.6666659679639109,-0.0005946680640638991,-0.020678723119653252,0.3572014608533995,0.7922849418431912,1000
