step,residue_coherence,orientation_alignment,corridor_count,proto_corridor_score_mean,proto_corridor_score_max
0,1.56993e-06,0.000734035,0,0,0
100,8.28634e-05,0.000747269,65535,0,0
200,9.77109e-05,0.000774551,65536,0,0
300,0.000103146,0.000806058,65536,0,0
400,0.000112709,0.00083703,65536,0,0
500,0.000125636,0.000865785,65536,0,0
600,0.00013886,0.000892235,65536,0,0
700,0.000150172,0.000916881,65536,0,0
800,0.000158675,0.000940263,65536,0,0
900,0.000164391,0.00096271,65536,0,0
1000,0.000167734,0.000984451,65536,0,0
1100,0.000169189,0.00100554,65536,0,0
1200,0.000169186,0.00102596,65536,0,0
1300,0.000168074,0.00104563,65536,0,0
1400,0.000166126,0.00106447,65536,0,0
1500,0.000163552,0.00108237,65536,0,0
1600,0.000160515,0.00109925,65536,0,0
1700,0.000157141,0.00111507,65536,0,0
1800,0.000153526,0.0011298,65536,0,0
1900,0.000149749,0.00114343,65536,0,0
1999,0.000145905,0.00115586,65536,0,0
