step,residue_coherence,orientation_alignment,corridor_count,proto_corridor_score_mean,proto_corridor_score_max,phase_alignment_mean,corridor_area_fraction
0,0.00276253,0.00255454,13697,0.00276169,0.0421307,0.00628121,0.209
100,0.896989,0.00337331,51372,0.175018,0.837615,0.00668173,0.783875
200,2.83098,0.00353237,55137,0.242174,0.961686,0.00686245,0.841324
300,4.58486,0.00386869,54661,0.272653,0.985417,0.00694236,0.834061
400,5.89332,0.0057374,54604,0.290739,0.971464,0.00729202,0.833191
500,6.82472,0.00449244,54774,0.301797,1.04291,0.00782804,0.835785
600,7.58025,0.004419,55042,0.312132,0.9501,0.00819447,0.839874
700,8.25107,0.000868727,55301,0.320577,1.02453,0.00849423,0.843826
800,8.87968,0.00626378,55513,0.329699,1.0238,0.00853516,0.847061
900,9.41333,0.00608991,55685,0.335766,1.04329,0.00863052,0.849686
1000,9.88969,0.00417857,55955,0.341499,1.0279,0.00861339,0.853806
1100,10.3239,0.00481502,56104,0.346871,1.03448,0.00877483,0.856079
1200,10.9243,0.00414618,56403,0.350391,1.05298,0.00900246,0.860641
1300,11.3883,0.00144611,56682,0.354244,1.05451,0.00927139,0.864899
1400,11.7501,0.0062004,56888,0.358193,1.0632,0.00948155,0.868042
1500,12.1479,0.00640514,57017,0.364257,1.04303,0.00976069,0.87001
1600,12.6605,0.00608619,57195,0.368436,1.09893,0.00986889,0.872726
1700,13.2956,0.00944595,57403,0.374487,1.11118,0.009794,0.8759
1800,13.887,0.0132419,57527,0.378548,1.09168,0.0097753,0.877792
1900,14.4946,0.00881858,57734,0.383579,1.04711,0.00984587,0.880951
1999,15.2182,0.00627065,57974,0.387603,1.06643,0.0100338,0.884613
