order_parameter,local_coherence_mean,step,time
0.09486590254565937,0.44078931718321734,0,0.0
0.04303011342537153,0.8038750805457135,10,0.5
0.02553485514625841,0.8761228448081204,20,1.0
0.03275691063391053,0.8990044429517051,30,1.5
0.050604773181849895,0.9106020235446857,40,2.0
0.07154537055989092,0.9180894187362276,50,2.5
0.09282038336927534,0.9235371903156329,60,3.0
0.11324400688102211,0.9277909382963021,70,3.5
0.13224069186214757,0.9312591138803235,80,4.0
0.149541323553346,0.9341662584274993,90,4.5
0.1650533378902606,0.9366501861012481,100,5.0
0.1787888871259728,0.9388033096429536,110,5.5
0.1908205153728185,0.940691744396397,120,6.0
0.2012532185138781,0.9423649167311454,130,6.5
0.21020704729371686,0.9438608509123565,140,7.0
0.21780654149366704,0.9452093521023589,150,7.5
0.22417452893344816,0.9464340831679734,160,8.0
0.22942866487868274,0.9475540086486298,170,8.5
0.23367966217988898,0.9485844452431553,180,9.0
0.237030545536229,0.9495378492980865,190,9.5
0.2395765122377981,0.9504244184676767,200,10.0
0.2414051404558069,0.9512525568932615,210,10.5
0.24259678600294313,0.9520292375979005,220,11.0
0.2432250707677357,0.9527602862589337,230,11.5
0.24335740465863478,0.9534506042704674,240,12.0
0.24305550676228085,0.9541043446568009,250,12.5
0.24237590611435608,0.9547250512351163,260,13.0
0.24137041148474025,0.9553157690601164,270,13.5
0.2400865450549555,0.9558791323823608,280,14.0
0.23856793815721467,0.9564174349667958,290,14.5
0.23685468918436223,0.9569326865463661,300,15.0
0.23498368488774776,0.9574266583540718,310,15.5
0.23298888688007718,0.9579009200306757,320,16.0
0.23090158545620756,0.9583568697027656,330,16.5
0.22875062296500906,0.9587957586349476,340,17.0
0.22656258899082332,0.9592187115557735,350,17.5
0.22436198958466472,0.9596267435202073,360,18.0
0.22217139275465964,0.9600207739870446,370,18.5
0.2200115524008535,0.9604016386459985,380,19.0
0.21790151287093854,0.9607700994170632,390,19.5
0.21585869632352936,0.96112685295724,400,20.0
0.2138989751119908,0.9614725379412445,410,20.5
0.21203673143805218,0.9618077413291676,420,21.0
0.21028490656078275,0.9621330037919567,430,21.5
0.20865504187088302,0.9624488244324341,440,22.0
0.2071573141393585,0.9627556649134095,450,22.5
0.20580056721020107,0.9630539530837381,460,23.0
0.20459234231692888,0.9633440861767205,470,23.5
0.20353890905393046,0.9636264336421261,480,24.0
0.20264529882107588,0.9639013396626102,490,24.5
0.2019153422849497,0.9641691253968467,500,25.0
0.201351712069198,0.9644300909848696,510,25.5
0.20095597151249908,0.9646845173455588,520,26.0
