step_index,mean_output,mean_abs_output,output_variance,mean_total_activation,mean_forward_channel,mean_reverse_channel,mean_directional_dominance,mean_channel_coexistence,mean_split_eligibility,mean_admissibility,mean_residue,mean_tension,mean_barrier_scaffold,mean_abs_step_delta,corridor_edge_fraction,coexistence_edge_fraction,barrier_edge_fraction,dual_active_node_fraction,output_interface_count
0,0.001113,0.006816,0.000070,0.020934,0.011024,0.009911,0.380618,0.007059,0.000000,0.551998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1024,0.295923,1.417445,2.035878,1.417445,0.856684,0.560761,1.000000,0.000000,0.000001,0.984327,0.938843,0.000005,0.000007,0.000002,0.937500,0.000000,0.000000,0.000000,8
2048,0.295936,1.418016,2.036936,1.418016,0.856976,0.561040,1.000000,0.000000,0.000000,0.984679,0.939274,0.000000,0.000000,0.000000,0.937500,0.000000,0.000000,0.000000,8
3072,0.295936,1.418018,2.036939,1.418018,0.856977,0.561041,1.000000,0.000000,0.000000,0.984681,0.939276,0.000000,0.000000,0.000000,0.937500,0.000000,0.000000,0.000000,8
4096,0.295936,1.418018,2.036939,1.418018,0.856977,0.561041,1.000000,0.000000,0.000000,0.984681,0.939276,0.000000,0.000000,0.000000,0.937500,0.000000,0.000000,0.000000,8
5120,0.295936,1.418018,2.036939,1.418018,0.856977,0.561041,1.000000,0.000000,0.000000,0.984681,0.939276,0.000000,0.000000,0.000000,0.937500,0.000000,0.000000,0.000000,8
6144,0.295936,1.418018,2.036939,1.418018,0.856977,0.561041,1.000000,0.000000,0.000000,0.984681,0.939276,0.000000,0.000000,0.000000,0.937500,0.000000,0.000000,0.000000,8
7168,0.295936,1.418018,2.036939,1.418018,0.856977,0.561041,1.000000,0.000000,0.000000,0.984681,0.939276,0.000000,0.000000,0.000000,0.937500,0.000000,0.000000,0.000000,8
8192,0.295936,1.418018,2.036939,1.418018,0.856977,0.561041,1.000000,0.000000,0.000000,0.984681,0.939276,0.000000,0.000000,0.000000,0.937500,0.000000,0.000000,0.000000,8
9216,0.295936,1.418018,2.036939,1.418018,0.856977,0.561041,1.000000,0.000000,0.000000,0.984681,0.939276,0.000000,0.000000,0.000000,0.937500,0.000000,0.000000,0.000000,8
10240,0.295936,1.418018,2.036939,1.418018,0.856977,0.561041,1.000000,0.000000,0.000000,0.984681,0.939276,0.000000,0.000000,0.000000,0.937500,0.000000,0.000000,0.000000,8
11264,0.295936,1.418018,2.036939,1.418018,0.856977,0.561041,1.000000,0.000000,0.000000,0.984681,0.939276,0.000000,0.000000,0.000000,0.937500,0.000000,0.000000,0.000000,8
12288,0.295936,1.418018,2.036939,1.418018,0.856977,0.561041,1.000000,0.000000,0.000000,0.984681,0.939276,0.000000,0.000000,0.000000,0.937500,0.000000,0.000000,0.000000,8
13312,0.295936,1.418018,2.036939,1.418018,0.856977,0.561041,1.000000,0.000000,0.000000,0.984681,0.939276,0.000000,0.000000,0.000000,0.937500,0.000000,0.000000,0.000000,8
14336,0.295936,1.418018,2.036939,1.418018,0.856977,0.561041,1.000000,0.000000,0.000000,0.984681,0.939276,0.000000,0.000000,0.000000,0.937500,0.000000,0.000000,0.000000,8
15360,0.295936,1.418018,2.036939,1.418018,0.856977,0.561041,1.000000,0.000000,0.000000,0.984681,0.939276,0.000000,0.000000,0.000000,0.937500,0.000000,0.000000,0.000000,8
16384,0.295936,1.418018,2.036939,1.418018,0.856977,0.561041,1.000000,0.000000,0.000000,0.984681,0.939276,0.000000,0.000000,0.000000,0.937500,0.000000,0.000000,0.000000,8
17408,0.295936,1.418018,2.036939,1.418018,0.856977,0.561041,1.000000,0.000000,0.000000,0.984681,0.939276,0.000000,0.000000,0.000000,0.937500,0.000000,0.000000,0.000000,8
18432,0.295936,1.418018,2.036939,1.418018,0.856977,0.561041,1.000000,0.000000,0.000000,0.984681,0.939276,0.000000,0.000000,0.000000,0.937500,0.000000,0.000000,0.000000,8
19456,0.295936,1.418018,2.036939,1.418018,0.856977,0.561041,1.000000,0.000000,0.000000,0.984681,0.939276,0.000000,0.000000,0.000000,0.937500,0.000000,0.000000,0.000000,8
20480,0.295936,1.418018,2.036939,1.418018,0.856977,0.561041,1.000000,0.000000,0.000000,0.984681,0.939276,0.000000,0.000000,0.000000,0.937500,0.000000,0.000000,0.000000,8
21504,0.295936,1.418018,2.036939,1.418018,0.856977,0.561041,1.000000,0.000000,0.000000,0.984681,0.939276,0.000000,0.000000,0.000000,0.937500,0.000000,0.000000,0.000000,8
22528,0.295936,1.418018,2.036939,1.418018,0.856977,0.561041,1.000000,0.000000,0.000000,0.984681,0.939276,0.000000,0.000000,0.000000,0.937500,0.000000,0.000000,0.000000,8
23552,0.295936,1.418018,2.036939,1.418018,0.856977,0.561041,1.000000,0.000000,0.000000,0.984681,0.939276,0.000000,0.000000,0.000000,0.937500,0.000000,0.000000,0.000000,8
24576,0.295936,1.418018,2.036939,1.418018,0.856977,0.561041,1.000000,0.000000,0.000000,0.984681,0.939276,0.000000,0.000000,0.000000,0.937500,0.000000,0.000000,0.000000,8
25600,0.295936,1.418018,2.036939,1.418018,0.856977,0.561041,1.000000,0.000000,0.000000,0.984681,0.939276,0.000000,0.000000,0.000000,0.937500,0.000000,0.000000,0.000000,8
26624,0.295936,1.418018,2.036939,1.418018,0.856977,0.561041,1.000000,0.000000,0.000000,0.984681,0.939276,0.000000,0.000000,0.000000,0.937500,0.000000,0.000000,0.000000,8
27648,0.295936,1.418018,2.036939,1.418018,0.856977,0.561041,1.000000,0.000000,0.000000,0.984681,0.939276,0.000000,0.000000,0.000000,0.937500,0.000000,0.000000,0.000000,8
28672,0.295936,1.418018,2.036939,1.418018,0.856977,0.561041,1.000000,0.000000,0.000000,0.984681,0.939276,0.000000,0.000000,0.000000,0.937500,0.000000,0.000000,0.000000,8
29696,0.295936,1.418018,2.036939,1.418018,0.856977,0.561041,1.000000,0.000000,0.000000,0.984681,0.939276,0.000000,0.000000,0.000000,0.937500,0.000000,0.000000,0.000000,8
30720,0.295936,1.418018,2.036939,1.418018,0.856977,0.561041,1.000000,0.000000,0.000000,0.984681,0.939276,0.000000,0.000000,0.000000,0.937500,0.000000,0.000000,0.000000,8
31744,0.295936,1.418018,2.036939,1.418018,0.856977,0.561041,1.000000,0.000000,0.000000,0.984681,0.939276,0.000000,0.000000,0.000000,0.937500,0.000000,0.000000,0.000000,8
32768,0.295936,1.418018,2.036939,1.418018,0.856977,0.561041,1.000000,0.000000,0.000000,0.984681,0.939276,0.000000,0.000000,0.000000,0.937500,0.000000,0.000000,0.000000,8
