step,residue_coherence,orientation_alignment,corridor_count,proto_corridor_score_mean,proto_corridor_score_max
0,1.57484e-06,0.000577461,0,0,0
100,8.29276e-05,0.000589173,65532,0,0
200,9.75771e-05,0.000612708,65536,0,0
300,0.000102858,0.000637785,65536,0,0
400,0.000112408,0.000660513,65536,0,0
500,0.00012553,0.000679622,65536,0,0
600,0.000138965,0.000694574,65536,0,0
700,0.000150437,0.000705564,65536,0,0
800,0.00015905,0.000713318,65536,0,0
900,0.000164846,0.000718724,65536,0,0
1000,0.000168242,0.000722576,65536,0,0
1100,0.000169734,0.000725521,65536,0,0
1200,0.000169756,0.0007281,65536,0,0
1300,0.00016866,0.000730691,65536,0,0
1400,0.000166722,0.00073358,65536,0,0
1500,0.000164152,0.000736902,65536,0,0
1600,0.000161114,0.000740765,65536,0,0
1700,0.000157736,0.000745169,65536,0,0
1800,0.000154118,0.000750086,65536,0,0
1900,0.000150331,0.000755457,65536,0,0
1999,0.000146478,0.000761151,65536,0,0
