case_label,regime,step_index,mean_output,mean_abs_output,output_variance,mean_total_activation,mean_forward_channel,mean_reverse_channel,mean_directional_dominance,mean_channel_coexistence,mean_split_eligibility,mean_admissibility,mean_residue,mean_tension,mean_barrier_scaffold,mean_abs_step_delta,corridor_edge_fraction,coexistence_edge_fraction,barrier_edge_fraction,dual_active_node_fraction,output_interface_count
full_corridor_interior_seed_20405,directional_corridor_candidate,32768,-0.002385,1.337815,1.940828,1.337815,0.667715,0.670100,1.000000,0.000000,0.000000,0.977021,0.908913,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
