step,residue_coherence,orientation_alignment,corridor_count,proto_corridor_score_mean,proto_corridor_score_max
0,1.57484e-06,0.000577461,0,0,0
100,9.15794e-05,0.000582472,65536,0,0
200,0.000111864,0.000592617,65536,0,0
300,0.000109747,0.000604241,65536,0,0
400,0.000102355,0.00061616,65536,0,0
500,9.56761e-05,0.000627874,65536,0,0
600,9.16459e-05,0.000639173,65536,0,0
700,9.0531e-05,0.000650225,65536,0,0
800,9.19783e-05,0.000661264,65536,0,0
900,9.53876e-05,0.000672383,65536,0,0
1000,0.000100086,0.000683313,65536,0,0
1100,0.000105466,0.000693898,65536,0,0
1200,0.00011099,0.000703956,65536,0,0
1300,0.000116194,0.000713366,65536,0,0
1400,0.00012076,0.000722146,65536,0,0
1500,0.000124549,0.000730295,65536,0,0
1600,0.000127556,0.000737825,65536,0,0
1700,0.000129834,0.000744717,65536,0,0
1800,0.000131455,0.000750947,65536,0,0
1900,0.000132492,0.000756541,65536,0,0
1999,0.000133011,0.000761458,65536,0,0
