step,residue_coherence,orientation_alignment,corridor_count,proto_corridor_score_mean,proto_corridor_score_max
0,1.56993e-06,0.000734033,0,0,0
100,8.28632e-05,0.000752661,65535,0,0
200,9.76788e-05,0.000788363,65536,0,0
300,0.000102997,0.000827001,65536,0,0
400,0.000112369,0.000863146,65536,0,0
500,0.000125089,0.000895703,65536,0,0
600,0.000138135,0.00092548,65536,0,0
700,0.000149321,0.000953874,65536,0,0
800,0.000157746,0.000982051,65536,0,0
900,0.000163427,0.00101066,65536,0,0
1000,0.000166766,0.00103995,65536,0,0
1100,0.000168242,0.00106975,65536,0,0
1200,0.000168277,0.00109977,65536,0,0
1300,0.000167216,0.00112956,65536,0,0
1400,0.00016533,0.00115871,65536,0,0
1500,0.000162823,0.00118685,65536,0,0
1600,0.000159853,0.00121368,65536,0,0
1700,0.00015655,0.001239,65536,0,0
1800,0.000153007,0.00126267,65536,0,0
1900,0.000149296,0.00128463,65536,0,0
1999,0.000145517,0.00130469,65536,0,0
