x_mean,x_rms,order_parameter,residue_mean,mismatch_mean
0.0009409857487084796,0.4811609400961333,0.006935626290108752,9.95467486439498e-06,0.0009961344601364381
0.0013052648890696837,0.48116506803088055,0.006985676772830632,3.979238001162275e-05,0.0019922825649654322
0.0016692307721229806,0.4812755125009861,0.007036598265973891,8.947364348105589e-05,0.0029884426894346235
0.002032796047803503,0.48149209438758495,0.007084840100862881,0.00015895905464428855,0.003984614968785685
0.002395873462190316,0.4818144628441948,0.007132829963859423,0.0002482092901196523,0.004980798793723397
0.0027583758784467806,0.4822420966518418,0.007179761235494711,0.0003571850664740656,0.005976992777753648
0.003120216297733073,0.482774306222616,0.007228698895427607,0.0004858471967040194,0.0069731981827414365
0.003481307880085483,0.4834102362327941,0.012594387092630615,0.000634182745397347,0.007974634284402704
0.003841563965257552,0.4841488688610033,0.02858476992993364,0.0008023609386131219,0.008989075891049334
0.00420089809351813,0.4849890276016013,0.02881007187821709,0.0009905749242454238,0.010011303170458976
0.004559224026401319,0.4859293816187323,0.04501696462052281,0.0011988634878523047,0.01103867873330049
0.004916455767403253,0.4869684506023077,0.04532261693144082,0.0014273641097584373,0.012073697889831838
0.005272507582620858,0.4881046100836211,0.045627632916766525,0.001676089541312316,0.0131088836768758
0.005627294021327634,0.48933609716543225,0.045935842974846264,0.0019450026774830327,0.014144231691916047
0.005980729936481312,0.49066101661912614,0.061880646709609334,0.0022340912901327122,0.015184695206616906
0.006332730505158805,0.4920773473000975,0.0778640558525434,0.0025435155016643777,0.016237581179871154
0.00668321124891333,0.49358294883165754,0.07803677620197741,0.002873455838342343,0.017297800343793617
0.007032088054048723,0.49517556850763544,0.07849563408851241,0.0032239204597522314,0.018358099946861273
0.007379277191806468,0.49685284836431626,0.0789572122896194,0.0035948719715834724,0.019418631835929172
0.007724695338460062,0.498612332373411,0.09458463872412676,0.00398629784606284,0.020484128222975816
0.008068259595312368,0.5004514737093542,0.09510810002235968,0.004398327019311218,0.02155695355158527
0.008409887508590943,0.502367642046259,0.09563513344454694,0.0048309703817120695,0.02263001048413438
0.008749497089236452,0.5043581308423217,0.09616144532258109,0.005284191270012381,0.023703296580953083
0.00908700683257977,0.5064201645722343,0.09669805617127623,0.005757953331168399,0.02477683338889045
0.009422335737902543,0.5085509058712117,0.09692231406188656,0.006252220202637085,0.025850525260564042
