step_index,mean_output,mean_abs_output,output_variance,mean_total_activation,mean_forward_channel,mean_reverse_channel,mean_directional_dominance,mean_channel_coexistence,mean_split_eligibility,mean_admissibility,mean_residue,mean_tension,mean_barrier_scaffold,mean_abs_step_delta,corridor_edge_fraction,coexistence_edge_fraction,barrier_edge_fraction,dual_active_node_fraction,output_interface_count
0,0.000227,0.005928,0.000058,0.019188,0.009707,0.009480,0.350774,0.006630,0.000000,0.550511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1024,0.221539,1.310351,1.832107,1.310351,0.765945,0.544406,1.000000,0.000000,0.000000,0.975441,0.901295,0.000001,0.000001,0.000006,0.906250,0.000000,0.000000,0.000000,12
2048,0.221524,1.312672,1.836190,1.312672,0.767098,0.545574,1.000000,0.000000,0.000000,0.976409,0.902911,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
3072,0.221523,1.312682,1.836208,1.312682,0.767103,0.545579,1.000000,0.000000,0.000000,0.976415,0.902918,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
4096,0.221523,1.312682,1.836208,1.312682,0.767103,0.545579,1.000000,0.000000,0.000000,0.976415,0.902918,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
5120,0.221523,1.312682,1.836208,1.312682,0.767103,0.545579,1.000000,0.000000,0.000000,0.976415,0.902918,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
6144,0.221523,1.312682,1.836208,1.312682,0.767103,0.545579,1.000000,0.000000,0.000000,0.976415,0.902918,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
7168,0.221523,1.312682,1.836208,1.312682,0.767103,0.545579,1.000000,0.000000,0.000000,0.976415,0.902918,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
8192,0.221523,1.312682,1.836208,1.312682,0.767103,0.545579,1.000000,0.000000,0.000000,0.976415,0.902918,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
9216,0.221523,1.312682,1.836208,1.312682,0.767103,0.545579,1.000000,0.000000,0.000000,0.976415,0.902918,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
10240,0.221523,1.312682,1.836208,1.312682,0.767103,0.545579,1.000000,0.000000,0.000000,0.976415,0.902918,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
11264,0.221523,1.312682,1.836208,1.312682,0.767103,0.545579,1.000000,0.000000,0.000000,0.976415,0.902918,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
12288,0.221523,1.312682,1.836208,1.312682,0.767103,0.545579,1.000000,0.000000,0.000000,0.976415,0.902918,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
13312,0.221523,1.312682,1.836208,1.312682,0.767103,0.545579,1.000000,0.000000,0.000000,0.976415,0.902918,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
14336,0.221523,1.312682,1.836208,1.312682,0.767103,0.545579,1.000000,0.000000,0.000000,0.976415,0.902918,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
15360,0.221523,1.312682,1.836208,1.312682,0.767103,0.545579,1.000000,0.000000,0.000000,0.976415,0.902918,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
16384,0.221523,1.312682,1.836208,1.312682,0.767103,0.545579,1.000000,0.000000,0.000000,0.976415,0.902918,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
17408,0.221523,1.312682,1.836208,1.312682,0.767103,0.545579,1.000000,0.000000,0.000000,0.976415,0.902918,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
18432,0.221523,1.312682,1.836208,1.312682,0.767103,0.545579,1.000000,0.000000,0.000000,0.976415,0.902918,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
