x_mean,x_rms,p_rms,order_parameter,local_coherence_mean,residue_mean,mismatch_mean,step,time
0.027322812080243033,0.4953362052758356,0.48665048494185825,0.05334945653907415,0.006832178124090474,2.4995555419031206e-05,0.0009999831728307353,0,0.0
0.03332640856393568,0.5665125410492848,0.48587334714414493,0.06354912522740143,0.006770591778595464,0.003019100754528086,0.010998037586661555,10,0.5
0.03924670638227741,0.7161352807745263,0.4838943858457291,0.07385735001125755,0.01010926274175005,0.010983692012494278,0.020990940950766254,20,1.0
0.04506890787395404,0.9050857781454015,0.4807187029840884,0.08418399104492272,0.011299550297200622,0.023890984809890103,0.030977980848581974,30,1.5
0.05077846056738042,1.1121453511608197,0.47635449114669653,0.09435565419878386,0.014782450785132106,0.04171294684617276,0.04095571031465302,40,2.0
0.056361093554300724,1.3273045613930308,0.4708130202848753,0.1041554809689926,0.017075201174789605,0.064419231827062,0.05092066881237346,50,2.5
0.061802853159626824,1.545492247425898,0.4641086200321836,0.11355255300149879,0.022480043518565404,0.09197864959876623,0.06086863142602332,60,3.0
0.06709013781835917,1.7638115203643785,0.4562586582882694,0.12256664219519425,0.026570360119130478,0.12435615418991486,0.07079322602949469,70,3.5
0.07220973207241571,1.9803971690091247,0.4472835170074108,0.13108732784742488,0.030453320400610676,0.16151614916152984,0.08069368224826079,80,4.0
0.07714883960239455,2.193916412883953,0.4372065664986013,0.13906499069628228,0.036488414400698756,0.20342092221817143,0.09056017023570302,90,4.5
0.08189511521170842,2.4033340135473256,0.42605414004557723,0.14644156747155201,0.04071546187058888,0.2500282796886601,0.10038954054073787,100,5.0
0.08643669568314656,2.6077938909235368,0.413855511357925,0.15329343646699564,0.04420003501948795,0.30129843453247146,0.110191293785335,110,5.5
0.09076222943074007,2.8065558620171855,0.40064287837234797,0.15961150470192947,0.045577834905537316,0.3571935515210713,0.11996322102175334,120,6.0
0.0948609048728144,2.9989601805801906,0.38645135840058065,0.16540329987890437,0.05014597230713582,0.41767648998083745,0.12970286050862567,130,6.5
0.09872247745531337,3.1844068982291067,0.37131900183241096,0.170644280325252,0.05385018834739432,0.482705532106917,0.13940359347721334,140,7.0
0.10233729525784904,3.3623435122263605,0.35528683498632724,0.17533351406065703,0.05760220424455556,0.552237280970493,0.1490577428769177,150,7.5
0.10569632311847582,3.532257437557876,0.3383989479961172,0.1794924253995864,0.06052778146858641,0.6262257207370036,0.15866636066163495,160,8.0
0.10879116521689013,3.6936713847402025,0.3207026521128592,0.18310955583185665,0.06425134827502008,0.7046285338959282,0.16823903530889447,170,8.5
0.11161408605960867,3.846140537415392,0.3022487447802017,0.18616079714086117,0.062450340093339406,0.7874049789485248,0.1777817748649718,180,9.0
0.1141580298146733,3.9892508695053883,0.28309194453076836,0.18863560625563874,0.06487487792487824,0.8745267497020593,0.18731129618516645,190,9.5
0.11641663794755704,4.122618195267297,0.26329159921504564,0.19050846431810334,0.06770688453020972,0.9659547508775895,0.19679120452379523,200,10.0
0.11838426511418788,4.245887694639205,0.24291284630875204,0.1918044997047613,0.07215329352481249,1.0616421534152085,0.2062150247192578,210,10.5
0.12005599327136969,4.358733746491161,0.22202854620227616,0.1925057069155905,0.07448464387577793,1.161538516333873,0.21558937845931,220,11.0
0.1214276439693289,4.460859958490326,0.2007225905673832,0.19263804660351058,0.07640045911504052,1.265601882461771,0.22492188099578578,230,11.5
0.12249578879566238,4.551999318029133,0.17909577366126506,0.19221685511848818,0.07523697380357547,1.3737919949537518,0.2342224725152724,240,12.0
0.12325775794458352,4.631914411962242,0.15727670793626214,0.19122726343978955,0.07470824157828033,1.4860795806978755,0.24351813238294803,250,12.5
0.12371164689004589,4.700397678417066,0.13544331177292407,0.18970573391580095,0.07424342387983254,1.6024422757271226,0.2528076852082092,260,13.0
0.12385632114606661,4.757271664502256,0.11386806908849267,0.18765475394592548,0.07372987050367559,1.722853509695575,0.2620829023740795,270,13.5
0.12369141910235043,4.802389271080331,0.09302068021051643,0.18511072537793416,0.07449421228337887,1.8472873538854937,0.27134370499167343,280,14.0
0.12321735292812738,4.835633970994461,0.07381541195675001,0.18210940536030665,0.07363595591565557,1.9757147984289802,0.28058718974630587,290,14.5
0.12243530754194418,4.856919990954786,0.05818553146047943,0.17867669498905006,0.0736528570539059,2.10810929894344,0.28981877309296816,300,15.0
0.12134723764998473,4.866192450165156,0.049839587039388095,0.17483754513892777,0.07102360385116452,2.2444468959965262,0.2990536282186684,310,15.5
0.11995586286032338,4.863427451025075,0.05246911799198922,0.17063106273474352,0.06970860411074752,2.3847134466491524,0.308298498406699,320,16.0
0.11826466088531992,4.848632119098195,0.06472974426948423,0.1661252774894932,0.0682094834716473,2.5288919834678683,0.3175468809729082,330,16.5
0.11627785884915111,4.8218445911653,0.08234331450213876,0.16134016272230645,0.06806260829675999,2.6769635149476407,0.3267891610804255,340,17.0
0.11400042272220072,4.783133951711704,0.10246253001232211,0.15629114914849968,0.0685393411409488,2.828899033615823,0.3360015968902848,350,17.5
0.11143804490872024,4.732600119758787,0.1237224115562293,0.1510525566875954,0.06683810511854543,2.984670874160391,0.3452165650572757,360,18.0
0.10859713001878273,4.670373689663425,0.14545916968583922,0.14565392920131814,0.06690103993294258,3.144260580715368,0.35442080302732737,370,18.5
0.10548477886009314,4.596615731524579,0.1673126182441252,0.14014609631945912,0.06561633663307825,3.3076389850456,0.3636057643025056,380,19.0
0.10210877068966678,4.511517559343195,0.1890618078144722,0.13455235887281836,0.06595042779880911,3.4747829789652815,0.3727829213795475,390,19.5
0.09847754376973887,4.415300478341844,0.2105551968397803,0.12890526124730084,0.06014873572627162,3.645675196000585,0.3819933833897927,400,20.0
0.09460017427650251,4.308215527242668,0.23167879437908642,0.12326334484580921,0.05802139042380159,3.8203213874509987,0.39125144031601783,410,20.5
0.09048635361439576,4.190543237391579,0.2523405393752888,0.11766436777028738,0.0555453176808657,3.998718062287171,0.40052458126367685,420,21.0
0.08614636419263737,4.062593439268494,0.27246214329484386,0.11212900394619012,0.05286115756444369,4.180856835574773,0.4098241103026103,430,21.5
0.08159105372455887,3.924705159492664,0.2919746019214861,0.1066959050768174,0.05048737569963458,4.366733533806611,0.41915246112867816,440,22.0
0.07683180811397039,3.7772466700853564,0.31081562056946876,0.1013804135462741,0.04746638526662346,4.556339269818734,0.42850109923796154,450,22.5
0.07188052299633117,3.6206157800316006,0.32892808908719584,0.0962045929775091,0.04305861421782491,4.749671230644965,0.43789636325414233,460,23.0
0.06674957400585581,3.4552405030157938,0.3462591583191465,0.09120727696441788,0.039339516574538595,4.946745608201718,0.4473691928818359,470,23.5
0.06145178584287358,3.2815803047648022,0.3627596740136493,0.08639180586943891,0.03753886816440475,5.14757588788063,0.4568944566892269,480,24.0
0.05600040021875721,3.100128246659824,0.37838382972757956,0.08178225268660874,0.03529318496713054,5.35216080856354,0.4664394070329766,490,24.5
