step,time_s,active_count,lost_count,transmission_fraction,mean_energy_ev,rms_energy_spread_ev,mean_position_m,rms_bunch_length_m,mean_y_m,rms_beam_size_m,rms_divergence_rad,geometric_emittance_m_rad,normalized_emittance_m_rad,mean_z_m,rms_z_beam_size_m,rms_z_divergence_rad,z_geometric_emittance_m_rad,z_normalized_emittance_m_rad,rms_radial_beam_size_m
6525,1.30500000000015e-08,10000,0,1.0,989900.9360558114,11046.620836741416,0.17942100797337088,0.0021542372059124267,2.688385669149791e-06,0.0009824807268879862,0.0010655685409405196,1.0011719679605425e-06,4.600053785483157e-08,9.028206913006591e-06,0.0009656856290293135,0.0010792915964200759,1.0013214630078387e-06,4.60074066573973e-08,0.0013776450372856054
6550,1.3100000000001515e-08,10000,0,1.0,989900.936062077,11046.620834425947,0.1801090048355536,0.0021563662371735888,2.6820440205627966e-06,0.0009822666911648928,0.001065569099204633,1.0011720045439143e-06,4.6000539535862376e-08,9.034576879248618e-06,0.0009654798001786169,0.0010792940070162057,1.0013229918807602e-06,4.600747690419317e-08,0.0013773481455552493
6575,1.315000000000153e-08,10000,0,1.0,989900.9283826385,11046.599984807588,0.18079700169757876,0.0021584999762968085,2.675703065497714e-06,0.0009820531556332997,0.001065568931089803,1.001171802672579e-06,4.6000530084655105e-08,9.040947564914914e-06,0.0009652744976492563,0.001079294131163107,1.0013229416708096e-06,4.6007474421297944e-08,0.0013770519795639933
6600,1.3200000000001546e-08,10000,0,1.0,989900.7621638803,11046.09695484683,0.18148499852987096,0.002160638283318417,2.6693621332492314e-06,0.0009818401210580621,0.0010655689855698137,1.0011718742924014e-06,4.60005295746859e-08,9.047318288651635e-06,0.0009650697227284129,0.0010792941401732042,1.001322905334865e-06,4.600746895054527e-08,0.0013767565407539636
6625,1.3250000000001561e-08,10000,0,1.0,989900.567397922,11045.565578924057,0.18217299530056458,0.002162781009877797,2.663021200895599e-06,0.0009816275877790983,0.0010655690490701045,1.0011719580277352e-06,4.6000528961363494e-08,9.053689012429217e-06,0.0009648654757910057,0.0010792941880959903,1.0013229027145787e-06,4.600746436879579e-08,0.0013764618296302536
6650,1.3300000000001577e-08,10000,0,1.0,989900.2954200496,11044.967063073278,0.18286099199098987,0.002164928075658904,2.6566802684296332e-06,0.0009814155561221252,0.0010655691107474365,1.0011720471243931e-06,4.60005268080532e-08,9.06005973616771e-06,0.0009646617571723426,0.0010792943264960183,1.001322979834286e-06,4.600746166424258e-08,0.0013761678466603568
6675,1.3350000000001592e-08,10000,0,1.0,989899.829985518,11044.055821354075,0.1835489885675592,0.0021670793581506486,2.650339335858443e-06,0.000981204026412344,0.0010655691920093801,1.0011721556483389e-06,4.6000521089839794e-08,9.066430459859343e-06,0.0009644585672071963,0.001079294508352764,1.0013231048132977e-06,4.60074567004708e-08,0.001375874592311026
6700,1.3400000000001607e-08,10000,0,1.0,989898.5656413945,11042.27672049474,0.18423698485567294,0.002169234322290964,2.6439984031709616e-06,0.0009809929989744014,0.001065569596656974,1.0011725622774525e-06,4.6000510606248134e-08,9.072801183607871e-06,0.0009642559062298095,0.0010792950277268747,1.0013235738966914e-06,4.600744908204562e-08,0.0013755820670482493
6725,1.3450000000001623e-08,10000,0,1.0,989895.1736823119,11037.528588185425,0.18492498039384678,0.0021713917122808614,2.6376574704114177e-06,0.0009807824741319708,0.0010655714009010452,1.001174193201058e-06,4.600050729136321e-08,9.07917190737933e-06,0.0009640537745737384,0.0010792967211694633,1.0013251905703369e-06,4.600744510062124e-08,0.0013752902713368394
6750,1.3500000000001638e-08,10000,0,1.0,989888.3187823164,11028.714486633782,0.18561297415339154,0.002173549042624696,2.631316537400364e-06,0.000980572452207574,0.0010655752022671776,1.0011777128038284e-06,4.600051076667439e-08,9.085542631258552e-06,0.000963852172571556,0.0010793003278773854,1.0013285903914847e-06,4.6007443048532713e-08,0.0013749992056401007
6775,1.3550000000001653e-08,10000,0,1.0,989876.1918927187,11014.039887748782,0.18630096465912083,0.0021757032996086436,2.6249756036300917e-06,0.0009803629335240998,0.001065582183478783,1.0011843760309829e-06,4.600053686002529e-08,9.091913355485099e-06,0.0009636511005549185,0.0010793065241909156,1.0013344092708109e-06,4.600743030517302e-08,0.0013747088704209585
6800,1.3600000000001669e-08,10000,0,1.0,989858.081980473,10994.241235783256,0.18698894992377846,0.0021778511711526677,2.6186346686895333e-06,0.0009801539184030705,0.001065592229770071,1.0011938935092138e-06,4.6000555642970676e-08,9.09828407988416e-06,0.0009634505588543491,0.0010793160463336863,1.0013432806420098e-06,4.6007419339562394e-08,0.001374419266140568
6825,1.3650000000001684e-08,10000,0,1.0,989834.6789331296,10972.092220237326,0.18767692793497182,0.0021799903417583926,2.6122937324462014e-06,0.0009799454071656166,0.0010656049540255393,1.0012059688343716e-06,4.600056916962142e-08,9.104654803963833e-06,0.00096325054779963,0.001079328743345225,1.0013550720088825e-06,4.6007419738940824e-08,0.001374130393259285
6850,1.37000000000017e-08,10000,0,1.0,989811.341909146,10953.632635849426,0.18836489762399997,0.0021821209729395987,2.6059527954122337e-06,0.0009797374001328898,0.0010656174401009663,1.0012177646351067e-06,4.6000570895593986e-08,9.111025527401615e-06,0.0009630510677206079,0.001079341429687793,1.0013668401256502e-06,4.600742011253136e-08,0.0013738422522375305
6875,1.3750000000001715e-08,10000,0,1.0,989799.5473743798,10945.75207981405,0.18905286089900628,0.0021842475039904694,2.599611858138488e-06,0.000979529897627102,0.0010656237375934845,1.0012237095191952e-06,4.600057080725598e-08,9.117396250450438e-06,0.0009628521189483356,0.0010793478064334038,1.001372712057188e-06,4.6007416631754776e-08,0.0013735548435373308
6900,1.380000000000173e-08,10000,0,1.0,989816.6854355376,10954.928604167617,0.1897408247392813,0.002186378814553111,2.593270920915599e-06,0.0009793228999733655,0.0010656146457821733,1.0012151786884134e-06,4.600057615734399e-08,9.123766973474779e-06,0.0009626537018164861,0.001079338515194284,1.0013640489848379e-06,4.6007415965163537e-08,0.0013732681676246203
6925,1.3850000000001745e-08,10000,0,1.0,989883.3799819326,10984.243468871062,0.19042880282039945,0.00218852653128886,2.5869299840326985e-06,0.0009791164075005274,0.0010655788976860095,1.0011816255203677e-06,4.600058139999785e-08,9.130137696495543e-06,0.0009624558166620652,0.0010793030791810198,1.0013311339399506e-06,4.6007450757215057e-08,0.0013729822249703312
6950,1.390000000000176e-08,10000,0,1.0,990019.848243161,11031.564013758572,0.19111681600159608,0.0021907019357568606,2.5805890476676806e-06,0.0009789104205417025,0.001065505493678462,1.0011127082333118e-06,4.6000581212349484e-08,9.136508419192741e-06,0.0009622584638257778,0.0010792301095063565,1.0012634719173754e-06,4.600750872114605e-08,0.0013726970160510314
6975,1.3950000000001776e-08,10000,0,1.0,990242.2506524149,11090.740661797721,0.1918048915763494,0.0021929128044074512,2.5742481120250115e-06,0.0009787049394332698,0.0010653853547421203,1.0009999082486538e-06,4.6000559474308676e-08,9.142879141260272e-06,0.0009620616436514591,0.0010791099102132405,1.0011518655621743e-06,4.60075426132486e-08,0.0013724125413478127
7000,1.4000000000001791e-08,10000,0,1.0,990561.0218640949,11150.486428130795,0.19249306132955082,0.0021951616396570185,2.567907178404645e-06,0.0009784999645140403,0.0010652127939349443,1.000837953158313e-06,4.6000515719740026e-08,9.149249861864495e-06,0.0009618653564846248,0.0010789370002114247,1.000991328195333e-06,4.600756514345461e-08,0.0013721288013446786
7025,1.4050000000001807e-08,10000,0,1.0,990979.6251375317,11202.118766047699,0.19318135955682444,0.002197445380537731,2.5615662480743133e-06,0.0009782954961241148,0.001064986635227065,1.0006257319627587e-06,4.600047719392961e-08,9.155620580600828e-06,0.000961669602672183,0.0010787091418673722,1.0007799473179908e-06,4.6007566737706773e-08,0.001371845796527533
7050,1.4100000000001822e-08,10000,0,1.0,991494.7242088639,11241.812992848356,0.19386982046992732,0.0021997572583375012,2.5552253214734685e-06,0.0009780915346016042,0.0010647085226923184,1.0003645353112776e-06,4.600042192585607e-08,9.161991296419295e-06,0.0009614743825601429,0.0010784288731794061,1.0005199391405865e-06,4.600756796259045e-08,0.0013715635273802262
7075,1.4150000000001837e-08,10000,0,1.0,992098.2765104761,11268.787167385875,0.1945584760561638,0.0022020893553731063,2.548884398958108e-06,0.0009778880802820086,0.0010643834292654896,1.0000591069265188e-06,4.60003764244446e-08,9.168362008798092e-06,0.0009612796964922995,0.0010781005211009255,1.0002154115940425e-06,4.600756607302955e-08,0.0013712819943831986
7100,1.4200000000001853e-08,10000,0,1.0,992781.0682434748,11279.92764239587,0.19524735537657292,0.002204432425398042,2.5425434814681194e-06,0.0009776851334984016,0.001064016867834655,9.99714597854001e-07,4.600035893944653e-08,9.174732716916297e-06,0.0009610855448095651,0.0010777291237442017,9.998708815307677e-07,4.600755009704599e-08,0.001371001198013141
7125,1.4250000000001868e-08,10000,0,1.0,993531.4297582249,11273.07446873304,0.1959364838554498,0.002206776009469505,2.536202568901064e-06,0.0009774826945812831,0.0010636153961501847,9.993375095187299e-07,4.6000393067250536e-08,9.181103420516438e-06,0.0009608919278498024,0.001077321359228574,9.99492721883256e-07,4.6007537630232607e-08,0.001370721138742773
7150,1.4300000000001883e-08,10000,0,1.0,994334.1708353766,11240.9111441327,0.19662588216079308,0.0022091064224129017,2.529861660130404e-06,0.0009772807638585134,0.0010631864828992545,9.989347134863059e-07,4.600043937508843e-08,9.187474118478715e-06,0.000960698845947914,0.0010768850032717475,9.990880461958e-07,4.600750026897076e-08,0.0013704418170408514
7175,1.4350000000001899e-08,10000,0,1.0,995167.5918534948,11175.3577447962,0.19731556479738785,0.002211404652245346,2.523520753435513e-06,0.0009770793416530035,0.0010627418462091994,9.985172478673675e-07,4.6000501218180976e-08,9.193844809879155e-06,0.0009605062994337358,0.0010764333971692147,9.986692611806764e-07,4.60075042906056e-08,0.0013701632333690526
7200,1.4400000000001914e-08,10000,0,1.0,996000.1886061291,11069.50501991712,0.1980055367853449,0.002213645394620252,2.51717984847485e-06,0.0009768784282819258,0.0010622966722754466,9.980993885418744e-07,4.6000506796084786e-08,9.20021549214041e-06,0.0009603142886304599,0.0010759829631428505,9.982516409570097e-07,4.6007523820979856e-08,0.001369885388180297
7225,1.445000000000193e-08,10000,0,1.0,996796.5568670767,10922.362913649986,0.1986957916666465,0.0022157983355984485,2.51083894675246e-06,0.0009766780240535696,0.0010618717168122255,9.9770030468175e-07,4.60005225661539e-08,9.206586163200466e-06,0.0009601228138541845,0.0010755518205578965,9.978515969327942e-07,4.600749813043466e-08,0.001369608281916205
7250,1.4500000000001945e-08,10000,0,1.0,997519.4643356758,10730.685186995199,0.1993863099035326,0.0022178323426680626,2.504498049579784e-06,0.0009764781292679495,0.001061483080449465,9.97335413607923e-07,4.600040390219695e-08,9.21295682294423e-06,0.0009599318754114995,0.0010751601216418868,9.974880999480256e-07,4.600744630059095e-08,0.001369331915005845
7275,1.455000000000196e-08,10000,0,1.0,998143.8560076747,10510.52010120626,0.20007706144745724,0.0022197229748631567,2.4981571548421323e-06,0.0009762787442190386,0.00106114840831709,9.970212271249462e-07,4.600033814376206e-08,9.219327473015977e-06,0.0009597414736036681,0.0010748195544367616,9.971720968244269e-07,4.600729893557165e-08,0.0013690562878702498
7300,1.4600000000001975e-08,10000,0,1.0,998649.3511846681,10283.302648848241,0.20076800806479278,0.002221458192090828,2.4918162639813036e-06,0.0009760798691922178,0.0010608792279597047,9.967680402810233e-07,4.600033447400819e-08,9.22569811609874e-06,0.0009595516087281459,0.0010745393928232893,9.96911948159764e-07,4.600697574889663e-08,0.0013687814009216712
7325,1.465000000000199e-08,10000,0,1.0,999031.4498234631,10068.178711554385,0.20145910743687626,0.0022230412622541145,2.4854753778013195e-06,0.0009758815044714952,0.0010606769339353572,9.96577926723427e-07,4.600038898154194e-08,9.232068753632403e-06,0.000959362281076853,0.0010743271704925143,9.967148297216787e-07,4.600670819753443e-08,0.001368507254567493
7350,1.4700000000002006e-08,10000,0,1.0,999302.2679949283,9885.468371552688,0.20215031874012437,0.002224489422753774,2.4791344949640278e-06,0.0009756836503416071,0.0010605366676617574,9.964459786169797e-07,4.6000556846466296e-08,9.238439386692993e-06,0.0009591734909445228,0.0010741787729287172,9.965772550827861e-07,4.600661717553332e-08,0.001368233849217586
7375,1.4750000000002021e-08,10000,0,1.0,999476.0318465088,9750.590832337812,0.2028416057708517,0.002225830165801887,2.4727936111477955e-06,0.0009754863070889869,0.0010604478043375564,9.963618135924442e-07,4.6000687938314716e-08,9.244810016414452e-06,0.0009589852386268637,0.0010740842956101044,9.964896104218676e-07,4.600658814644153e-08,0.0013679611852837107
7400,1.4800000000002037e-08,10000,0,1.0,999577.6484947103,9659.98172605379,0.20353293938577102,0.0022270947431431392,2.466452725992467e-06,0.0009752894750049562,0.0010603974294607617,9.963140395112002e-07,4.6000832078960645e-08,9.251180643889914e-06,0.0009587975244214076,0.00107402984134094,9.964389479126694e-07,4.60065992268411e-08,0.0013676892631824008
7425,1.4850000000002052e-08,10000,0,1.0,999633.8658450117,9602.500007883249,0.20422429926057487,0.00222831116669665,2.4601118402454686e-06,0.0009750931543890072,0.0010603696614418707,9.962878931247065e-07,4.600092555302696e-08,9.257551270272549e-06,0.0009586103486322161,0.0010739998511420715,9.96410877592002e-07,4.600660403147007e-08,0.001367418083340597
7450,1.4900000000002067e-08,10000,0,1.0,999662.7442668141,9569.327654224007,0.2049156733806953,0.002229499739544449,2.4537709537677893e-06,0.0009748973455442505,0.0010603558930212652,9.962748886450629e-07,4.600099362546362e-08,9.263921895791694e-06,0.0009584237115674451,0.001073984255166579,9.96396264834269e-07,4.6006597927418416e-08,0.001367147646190684
7475,1.4950000000002043e-08,10000,0,1.0,999676.5250281404,9551.464551431782,0.2056070544856558,0.0022306749495643206,2.4474300659203138e-06,0.0009747020487749122,0.0010603490607742887,9.962684631606035e-07,4.600101617567565e-08,9.27029252108723e-06,0.000958237613538918,0.0010739769459124848,9.963895301350664e-07,4.6006606239053685e-08,0.0013668779521684173
7500,1.5000000000002017e-08,10000,0,1.0,999682.9945688853,9543.061573443538,0.2062984389208953,0.0022318451886940084,2.4410891768164973e-06,0.0009745072643874528,0.0010603460156008667,9.962656303999678e-07,4.600103524451727e-08,9.27666314699916e-06,0.0009580520548588063,0.0010739738396534422,9.96386617398935e-07,4.6006621633361565e-08,0.001366609001711393
7525,1.505000000000199e-08,10000,0,1.0,999684.8865477712,9540.99440638201,0.20698982470178381,0.0022330156722838073,2.4347482871194974e-06,0.0009743129926877731,0.001060345534538805,9.962651710858092e-07,4.600105782069513e-08,9.283033773876195e-06,0.0009578670358390503,0.0010739726932020273,9.963854877807843e-07,4.600661326456989e-08,0.0013663407952566452
7550,1.5100000000001965e-08,10000,0,1.0,999685.3023745666,9540.394673480441,0.20768121080343557,0.0022341893582644304,2.4284073972668403e-06,0.000974119233982174,0.0010603454279383734,9.962650954128388e-07,4.600106396590093e-08,9.289404401184869e-06,0.0009576825567920152,0.001073972391184917,9.96385166957969e-07,4.600660809150911e-08,0.0013660733332417864
7575,1.515000000000194e-08,10000,0,1.0,999685.4001131352,9540.23378908001,0.2083725969830969,0.0022353670074568717,2.4220663166803134e-06,0.000973925988444062,0.001060345799000646,9.962653288139626e-07,4.600107701067959e-08,9.295775122417598e-06,0.0009574986179273371,0.001073972624775319,9.963852205055494e-07,4.600661283208992e-08,0.0013658066159379493
7600,1.5200000000001913e-08,10000,0,1.0,999685.4001158628,9540.233794874084,0.2090639831730249,0.0022365488514493564,2.415724274501501e-06,0.0009737332558657467,0.0010603465089897136,9.962658022486219e-07,4.600109887088643e-08,9.302146558445376e-06,0.0009573152189476527,0.0010739731466556503,9.963854092429727e-07,4.600662154682328e-08,0.001365540642991656
7625,1.5250000000001887e-08,10000,0,1.0,999685.4001194118,9540.233800391008,0.20975536936295291,0.0022377349208565246,2.4093814347184258e-06,0.0009735410359085706,0.0010603467205153154,9.96264739350026e-07,4.6001049793198036e-08,9.308518743483488e-06,0.000957132360007893,0.0010739745627000744,9.963863923087292e-07,4.600666693851069e-08,0.001365275414270801
7650,1.530000000000186e-08,10000,0,1.0,999685.4001245605,9540.233805504922,0.2104467555528809,0.002238925208963139,2.4030399941172024e-06,0.0009733493238325086,0.0010603463232212525,9.962614974993919e-07,4.6000900105661164e-08,9.314891121383535e-06,0.0009569500409344953,0.0010739773551766507,9.963885908170872e-07,4.600676845149815e-08,0.0013650109262740538
7675,1.5350000000001835e-08,10000,0,1.0,999685.4001270297,9540.233808645613,0.2111381417428089,0.0022401197090443784,2.396700505397293e-06,0.0009731581183560366,0.0010603459154988203,9.962576979048909e-07,4.6000724665065264e-08,9.321263095559718e-06,0.0009567682603531979,0.0010739789343860203,9.963879827454243e-07,4.600674037474561e-08,0.0013647471771212993
7700,1.540000000000181e-08,10000,0,1.0,999685.4001528192,9540.233814006027,0.21182952793273688,0.0022413184143659773,2.390362683087559e-06,0.0009729674114954286,0.0010603578630616177,9.962595040148586e-07,4.6000808060112957e-08,9.327632679600564e-06,0.0009565870104114135,0.0010739792139163554,9.963820530807107e-07,4.6006466581846994e-08,0.0013644841556006149
7725,1.5450000000001783e-08,10000,0,1.0,999685.4003294882,9540.233936027822,0.2125209141226648,0.0022425213181842345,2.3840308259005873e-06,0.0009727771650751528,0.0010604262017952799,9.962951970813244e-07,4.600245613868251e-08,9.33399555756001e-06,0.000956406260126024,0.0010739937024901237,9.96371272497497e-07,4.600596880842735e-08,0.001364221812747453
7750,1.5500000000001757e-08,10000,0,1.0,999685.4006255612,9540.234099026848,0.21321230031259253,0.0022437284137462182,2.377696003028974e-06,0.000972587303431743,0.0010605170505261952,9.963201197307147e-07,4.600360691192925e-08,9.340347182751668e-06,0.0009562259304756334,0.0010740412157087978,9.963553702405089e-07,4.6005234552046017e-08,0.0013639600391633171
7775,1.555000000000173e-08,10000,0,1.0,999685.4012864153,9540.234602971315,0.21390368650251995,0.0022449396942899537,2.371336674089091e-06,0.0009723976816988357,0.0010606918592021251,9.96349723444976e-07,4.600497383477969e-08,9.346687774281446e-06,0.0009560458604862612,0.0010741741249931562,9.963505812147822e-07,4.600501344103095e-08,0.001363698618660354
7800,1.5600000000001705e-08,10000,0,1.0,999685.4025839285,9540.235501462777,0.21459507269244663,0.002246155153044311,2.3649567136664114e-06,0.0009722080151618542,0.0010610156325065057,9.963939424034714e-07,4.600701560951781e-08,9.353022369555781e-06,0.0009558657495968765,0.0010744545343495822,9.96352297658064e-07,4.6005092725033604e-08,0.001363437137547989
7825,1.565000000000168e-08,10000,0,1.0,999685.4048879159,9540.23699102369,0.215286458882372,0.0022473747832292366,2.3585453521656866e-06,0.0009720178278170378,0.001061570542279041,9.96449374755433e-07,4.600957516921577e-08,9.359358331433649e-06,0.0009556850744937573,0.0010749726785241195,9.963672558921377e-07,4.600578345223615e-08,0.001363174889560707
7850,1.5700000000001653e-08,10000,0,1.0,999685.4087292507,9540.238972324676,0.21597784507229514,0.002248598578055977,2.3521137077038447e-06,0.0009718264209236989,0.0010625013843492351,9.96571502095435e-07,4.6015214306637846e-08,9.365670499142615e-06,0.0009555030729351154,0.00107583251397433,9.964082157250038e-07,4.600767480012682e-08,0.0013629108419176243
7875,1.5750000000001627e-08,10000,0,1.0,999685.414638523,9540.241410614506,0.21666923126221463,0.00224982653072724,2.3456928617109923e-06,0.0009716328036426007,0.0010639035170641922,9.967164324208786e-07,4.602190638576811e-08,9.37191254687158e-06,0.0009553187236197683,0.0010771857426355679,9.965291794137764e-07,4.601326025525095e-08,0.0013626435718237808
7900,1.58000000000016e-08,10000,0,1.0,999685.4227197252,9540.244382817316,0.21736061745212895,0.002251058634437875,2.3392931321257372e-06,0.0009714357338026449,0.0010658156427810956,9.968568936044043e-07,4.602839215889337e-08,9.378056815529661e-06,0.0009551308605839622,0.0010790365981147598,9.966894360966493e-07,4.6020660056235156e-08,0.001362371375943629
7925,1.5850000000001575e-08,10000,0,1.0,999685.4332674813,9540.247507439726,0.2180520036420364,0.002252294882375225,2.3329207828191037e-06,0.0009712338710341385,0.0010683519139757388,9.97027596149351e-07,4.603627433900556e-08,9.38410173112015e-06,0.0009549382249017997,0.0010814059033994526,9.968411643792098e-07,4.602766612780973e-08,0.0013620924159201667
7950,1.590000000000155e-08,10000,0,1.0,999685.4460950638,9540.250313652472,0.21874338983193514,0.002253535267719196,2.3266019147206017e-06,0.0009710258958569186,0.0010714248269605676,9.971888023887068e-07,4.604371809390291e-08,9.390019036076187e-06,0.0009547395508227823,0.001084288324613222,9.969878721967808e-07,4.603444043946933e-08,0.001361804863357444
7975,1.5950000000001523e-08,10000,0,1.0,999685.4606596865,9540.252427407066,0.21943477602182376,0.002254779783642726,2.3203463845347456e-06,0.0009708107934561082,0.0010749353762832493,9.973414877301244e-07,4.605076844914088e-08,9.395809329199066e-06,0.0009545338339016635,0.001087524371642631,9.970817451585723e-07,4.6038775219975056e-08,0.001361507290466776
8000,1.6000000000001497e-08,10000,0,1.0,999685.4762876198,9540.253571478099,0.2201261622117012,0.0022560284233118072,2.314157268787747e-06,0.0009705879216752863,0.001078725481762817,9.97467712266619e-07,4.605659704054647e-08,9.401464120020194e-06,0.0009543204718763049,0.0010909547725141556,9.970931082195047e-07,4.6039300252454453e-08,0.0013611988170710513
8025,1.605000000000147e-08,10000,0,1.0,999685.4921413175,9540.253511285458,0.22081754840156695,0.0022572811798853925,2.3079934936883186e-06,0.0009703570259423084,0.0010825492108459181,9.974788881699862e-07,4.605711343678161e-08,9.407020607616994e-06,0.0009540993173425881,0.0010944355900920518,9.970915845244901e-07,4.6039230263366465e-08,0.0013608791584927274
8050,1.6100000000001444e-08,10000,0,1.0,999685.5068686109,9540.25254097294,0.22150893459142143,0.0022585380465151455,2.3017922433868396e-06,0.000970118334447007,0.001086090429483871,9.973274681051846e-07,4.605012217858534e-08,9.412515573110128e-06,0.0009538707655804004,0.0010976605784916624,9.969978017873776e-07,4.6034900323478894e-08,0.0013605487547148467
8075,1.615000000000142e-08,10000,0,1.0,999685.5198981024,9540.25051775735,0.2222003207812657,0.002259799016345109,2.295523319153228e-06,0.0009698726627854566,0.0010892062568280101,9.971391993318704e-07,4.604142944660214e-08,9.418000977160935e-06,0.0009536356049996443,0.0011005183000641816,9.968575907566355e-07,4.6028426586663507e-08,0.001360208740345137
8100,1.6200000000001392e-08,10000,0,1.0,999685.5306749961,9540.247961095785,0.2228917069711012,0.0022610640825115906,2.2891857323109025e-06,0.0009696211826255083,0.0010917659683172317,9.969543295067637e-07,4.6032893604084795e-08,9.423469221701728e-06,0.0009533948912060498,0.0011028904780101291,9.967154982033455e-07,4.6021865921417515e-08,0.0013598606908493877
8125,1.6250000000001366e-08,10000,0,1.0,999685.5389111696,9540.245206975473,0.22358309316092975,0.0022623332381431814,2.282778682284171e-06,0.0009693652619822109,0.0010937166796595658,9.967764776528261e-07,4.602468174743183e-08,9.428954621567168e-06,0.000953149917195985,0.001104704401836105,9.965877294134325e-07,4.601596657623424e-08,0.0013595064884186177
8150,1.630000000000134e-08,10000,0,1.0,999685.5449470866,9540.242633736236,0.2242744793507531,0.0022636064763610552,2.276298163723548e-06,0.0009691061661006319,0.0010951315478528168,9.966232030473975e-07,4.601760465817833e-08,9.434470643037939e-06,0.0009529019404090189,0.001106046266158411,9.965154198429594e-07,4.6012627927880005e-08,0.0013591479168873356
8175,1.6350000000001314e-08,10000,0,1.0,999685.54897831,9540.240360420172,0.22496586554057282,0.0022648837902791968,2.26974268153532e-06,0.0009688449712728328,0.001096059861337114,9.964710459821908e-07,4.601057912345939e-08,9.440009896385458e-06,0.000952652041892624,0.001106959361377765,9.964841128605654e-07,4.601118246727332e-08,0.0013587865015525899
8200,1.640000000000129e-08,10000,0,1.0,999685.5513079102,9540.238789202578,0.22565725173039025,0.002266165173004688,2.2631467738275416e-06,0.000968582607643725,0.0010965830662461899,9.963400011374544e-07,4.6004528375065874e-08,9.445553874281023e-06,0.0009524011260823009,0.001107500745393376,9.964424886748765e-07,4.600926058577511e-08,0.001358423539664292
8225,1.6450000000001262e-08,10000,0,1.0,999685.5525797405,9540.237849850757,0.2263486379202064,0.0022674506176382702,2.2565499220495035e-06,0.0009683198221735401,0.0010968651047891062,9.96288165502586e-07,4.600213497054831e-08,9.45110251853944e-06,0.0009521498212953369,0.0011078003521683803,9.96408204837616e-07,4.6007677609598975e-08,0.001358060004404557
8250,1.6500000000001236e-08,10000,0,1.0,999685.5532526083,9540.237214791496,0.2270400241100219,0.002268740117274769,2.2499660193062737e-06,0.0009680571034793953,0.001097025540107175,9.96288587905336e-07,4.600215448993219e-08,9.456649713115784e-06,0.0009518985543436082,0.0011079483845635517,9.963799411992464e-07,4.6006372593392016e-08,0.0013576965433885631
8275,1.655000000000121e-08,10000,0,1.0,999685.5535809762,9540.236881725346,0.227731410299837,0.0022700336650032242,2.2433941515846734e-06,0.000967794682405639,0.0010970971844649667,9.96281963297664e-07,4.6001848616050777e-08,9.46220416037011e-06,0.000951647582403702,0.0011080272763503705,9.963787644083607e-07,4.6006318264407546e-08,0.0013573335015803355
8300,1.6600000000001184e-08,10000,0,1.0,999685.553764383,9540.236656279158,0.22842279648965197,0.0022713312539069924,2.2368356192606562e-06,0.0009675326736187337,0.0010971377009305785,9.962808570021311e-07,4.6001797538735264e-08,9.467765418637967e-06,0.0009513970469193648,0.0011080710884345912,9.96386021668748e-07,4.6006653361938067e-08,0.0013569710599059632
8325,1.6650000000001158e-08,10000,0,1.0,999685.5538363054,9540.236559407183,0.22911418267946682,0.002272632877063779,2.2302861304347557e-06,0.0009672711281219683,0.0010971559913728233,9.962795578003963e-07,4.600173755167996e-08,9.473324055373561e-06,0.0009511470104530669,0.0011080860755781257,9.96385305812958e-07,4.600662031002061e-08,0.001356609298522251
8350,1.6700000000001132e-08,10000,0,1.0,999685.5538485977,9540.236552448407,0.22980556886928166,0.002273938527545672,2.223744308919905e-06,0.0009670100867763965,0.0010971579642255244,9.96277519228143e-07,4.600164342389993e-08,9.478878312529723e-06,0.0009508975065197002,0.0011080897721606315,9.963851065344137e-07,4.600661110891187e-08,0.0013562482700470045
8375,1.6750000000001106e-08,10000,0,1.0,999685.5053528575,9540.139759010875,0.23049695505627688,0.002275248186372353,2.217204753507739e-06,0.0009667495672127865,0.0010971584226768336,9.962774628417177e-07,4.600163971439846e-08,9.484432886516e-06,0.0009506485514483199,0.001108090372129362,9.963850500901024e-07,4.600660739661817e-08,0.0013558879985238444
8400,1.680000000000108e-08,10000,0,1.0,999685.3346219676,9539.814107794615,0.23118834119952475,0.0022765616717389517,2.210666166068481e-06,0.0009664895721468151,0.0010971582491615499,9.962772090930935e-07,4.6001624102813756e-08,9.48998853068746e-06,0.0009504001477448849,0.0011080906510969322,9.963850335227707e-07,4.600660273610762e-08,0.0013555284876494642
8425,1.6850000000001054e-08,10000,0,1.0,999685.1504516714,9539.479936113572,0.231879727281933,0.00227787890364063,2.204127642857587e-06,0.0009662301026075754,0.0010971583194322198,9.962773123510746e-07,4.600162466703963e-08,9.495544274904505e-06,0.0009501522967474351,0.00110809066515911,9.963849938396335e-07,4.600659669978479e-08,0.00135516973908777
8450,1.6900000000001028e-08,10000,0,1.0,999684.8115998897,9539.103357466096,0.23257111328032215,0.0022791997907884946,2.1975891195264576e-06,0.000965971159060057,0.0010971583951783098,9.962774224708558e-07,4.6001621991797944e-08,9.501100019133839e-06,0.0009499049989911745,0.0011080908211027808,9.963850781188476e-07,4.60065928305548e-08,0.0013548117535450322
8475,1.6950000000001002e-08,10000,0,1.0,999684.1208972554,9538.337188126354,0.2332624991146201,0.002280524053360796,2.19105059603897e-06,0.0009657127419273752,0.0010971585288796432,9.962775903525492e-07,4.600161392599707e-08,9.506655763315948e-06,0.000949658254908239,0.0011080910816268625,9.963852622228402e-07,4.60065855120849e-08,0.001354454531626207
