id,active,lost_reason,x_m,y_m,y_prime_rad,z_m,z_prime_rad,beta,velocity_m_s,transverse_velocity_m_s,z_transverse_velocity_m_s,momentum_kg_m_s,transverse_momentum_kg_m_s,z_transverse_momentum_kg_m_s,kinetic_energy_ev
7031,True,,1.01430244085601,0.00090856446584788,0.0007913807126216722,0.001107790239978868,-0.0011703217109284986,0.045468853099419185,13631205.629613252,10787.473225055885,-15952.895894467163,2.2823458387469503e-20,1.8062044763166697e-23,-2.67107888693287e-23,971406.131852532
7032,True,,1.016478549954626,0.0003386441229560329,0.0007556841225588968,-0.00023401329751866952,0.001942687615433558,0.045523303813268814,13647513.496630626,10313.209261812017,26512.855451366653,2.2850820249065116e-20,1.7268002049665843e-23,4.4392005500357173e-23,973737.7431540213
7033,True,,1.012860673938514,0.00037865328621144014,0.0005283032305317352,-0.0001886682976480266,-0.0014932458518790255,0.04553142272459128,13649960.011746146,7211.3179708344915,-20382.746165854503,2.2854925056126588e-20,1.2074330740712378e-23,-3.412802203506703e-23,974085.6402190108
7034,True,,1.0145897417028447,-0.0002465653336778982,-0.00029116989154461074,0.00041912370937057593,5.0429536881514e-05,0.04537147216529782,13602024.569628133,-3960.5000187257538,685.9437996973214,2.2774498032882104e-20,-6.631248122217233e-24,1.148507388507196e-24,967243.2246836165
7035,True,,1.0192582835045743,-0.0007109314000401096,0.00021110435804480213,0.00025469369307133156,-0.0012588160290046841,0.045728759760475655,13709126.122552486,2894.05626945667,-17257.267706715906,2.2954197451652705e-20,4.845731117464777e-24,-2.88951116850789e-23,982560.773280189
7036,True,,1.0197428942343296,0.0002602480946926085,0.0005653968598282065,0.001198203404796701,-6.171683522285993e-05,0.04564256678373925,13683295.07237275,7736.492066022324,-844.4896672874003,2.2910856218961796e-20,1.2953726162176536e-23,-1.413985538080301e-24,978854.46355379
7037,True,,1.0118169576913383,-0.0007844691373363371,0.0007796442824000776,-0.00078253062534191,-0.000495024773364563,0.04556314913380525,13659482.647994883,10649.537547052283,-6761.782302100847,2.2870902480337114e-20,1.7831168352124586e-23,-1.13216633169719e-23,975445.7221713286
7038,True,,1.0221522701838326,-8.000212296772709e-05,0.0025462990147402205,-0.00020691836324046985,-0.001934410035441868,0.04556859665052246,13661051.751554605,34785.12261529866,-26426.075602897938,2.287353541535066e-20,5.824286069173293e-23,-4.42467964534893e-23,975679.3480911453
7039,True,,1.0119707276824998,-9.209736249584715e-05,-0.0015976831790394546,0.0006962433312328976,0.0018793866325959273,0.045393658308554484,13608634.999863563,-21742.287228969606,25575.88670662066,2.2785589170898337e-20,-3.640415254284783e-23,4.282293170360885e-23,968190.8632538076
7040,True,,1.0314326375683835,7.233679144702166e-05,-0.00030542268594696586,0.0005515327559433721,9.566129532190551e-05,0.045974185626471584,13782713.407598278,-4209.553348585925,1318.4722176214455,2.307767029333212e-20,-7.048444046388e-24,2.2076398332720096e-24,993152.6625858588
7041,True,,1.0277612847970743,-0.0011981126082898288,-0.0008239905312195392,-0.0006756294666284387,-0.0022021123267749413,0.04595469727059638,13776833.570497865,-11351.980412277717,-30338.135029520177,2.3067804431663327e-20,-1.9007652427714705e-23,-5.079789649059943e-23,992309.514687078
7042,True,,1.01724843860272,0.00026402259648738654,0.0025132537544952493,5.1035310653578526e-05,0.0007538738754153653,0.04562718106930502,13678637.677320166,34377.887498905075,10311.967596203982,2.290304191652487e-20,5.75611560860682e-23,1.7266004968411157e-23,978193.6158445956
7043,True,,1.0123663341588849,0.000198533564389632,0.00042194605838304365,-0.0017216478482746645,0.0011132381481459728,0.04547140807324681,13631975.53444704,5751.958344734014,15175.635199539032,2.2824750137567985e-20,9.630813354124645e-24,2.5409382575040724e-23,971515.4745354415
7044,True,,1.0231280599656134,2.232711894709617e-05,-0.0042047948362289944,-8.045475168834106e-05,0.00010172648832038637,0.04579095370677738,13727661.140846202,-57721.998678531534,1396.466760710513,2.2985297548066046e-20,-9.664846043929507e-23,2.3382136025639462e-24,985239.4918855104
7045,True,,1.0097626559786377,-0.00010839531423068507,0.00023607984980156393,0.0007468710385555341,-0.0024424927666685196,0.045395668480060186,13609238.062207177,3212.866877639597,-33240.46552681093,2.278660099065027e-20,5.3794573393608834e-24,-5.5656108096625e-23,968276.746906061
7046,True,,1.025236626255176,-0.0004592578020140992,-0.0012092891278792303,0.000599128137519763,0.0006455359032068297,0.04589971036372082,13760374.062896596,-16640.270749812207,8882.815499155788,2.3040186473677572e-20,-2.786224700692839e-23,1.4873267585339232e-23,989932.490309831
