x_mean,x_rms,p_rms,order_parameter,residue_mean,mismatch_mean,step,time
0.030990357238201788,5.415458753457415,0.09488886405106461,0.08335842001751191,1.0047664268636363,0.08436201789830491,370,18.5
0.032105586590698225,5.433791780639193,0.09488886405106461,0.0833584200175135,1.0466268596908328,0.0851246912850488,380,19.0
0.03322081594319456,5.452476012652052,0.09488886405106461,0.08335842001751508,1.0888382339839466,0.0858501686518034,390,19.5
0.034336045295691064,5.471507851589947,0.09488886405106461,0.08335842001751655,1.131382238175298,0.08654026406986985,400,20.0
0.03545127464818718,5.49088368295444,0.09488886405106461,0.08335842001751784,1.1742414543607274,0.08719670313724795,410,20.5
0.03656650400068341,5.510599878209326,0.09488886405106461,0.0833584200175193,1.2173993147148119,0.08782112729352994,420,21.0
0.0376817333531796,5.530652797271441,0.09488886405106461,0.08335842001752046,1.2608400600317369,0.08841509792435448,430,21.5
0.03879696270567593,5.551038790935678,0.09488886405106461,0.08335842001752111,1.3045487002881548,0.088980100265684,440,22.0
0.03991219205817223,5.571754203232525,0.09488886405106461,0.08335842001752179,1.3485109771294157,0.08951754711766853,450,22.5
0.04102742141066853,5.592795373716657,0.09488886405106461,0.08335842001752225,1.3927133281853628,0.0900287823773816,460,23.0
0.042142650763164646,5.614158639685383,0.09488886405106461,0.08337645120246101,1.4371434110723147,0.09052544007218861,470,23.5
0.04325788011566098,5.635840338325958,0.09488886405106461,0.08346213790569573,1.4818048712151164,0.09103531816285095,480,24.0
0.04437310946815727,5.657836808791018,0.09488886405106461,0.08355187059676353,1.5266929900886776,0.09152181536831488,490,24.5
0.04548833882065382,5.680144394201564,0.09488886405106461,0.08375802867380565,1.5718042530629004,0.09202609525766862,500,25.0
0.04660356817315039,5.7027594435771904,0.09488886405106461,0.0840727482619091,1.6171468218795528,0.09253268545377777,510,25.5
0.047718797525646776,5.725678313693379,0.09488886405106461,0.08458736675972624,1.6627223815720011,0.09304785040803389,520,26.0
