step_index,mean_output,mean_abs_output,output_variance,mean_total_activation,mean_forward_channel,mean_reverse_channel,mean_directional_dominance,mean_channel_coexistence,mean_split_eligibility,mean_admissibility,mean_residue,mean_tension,mean_barrier_scaffold,mean_abs_step_delta,corridor_edge_fraction,coexistence_edge_fraction,barrier_edge_fraction,dual_active_node_fraction,output_interface_count
0,0.001113,0.006816,0.000070,0.020934,0.011024,0.009911,0.380618,0.007059,0.000000,0.551998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1024,0.296048,1.367184,1.934291,1.367184,0.831616,0.535568,1.000000,0.000000,0.051343,0.961844,0.927743,0.128935,0.000000,0.000016,0.937500,0.000000,0.187500,0.000000,8
2048,0.295837,1.369164,1.938997,1.369164,0.832500,0.536664,1.000000,0.000000,0.052239,0.962349,0.929506,0.130119,0.000000,0.000000,0.937500,0.000000,0.187500,0.000000,8
3072,0.295839,1.368900,1.938524,1.368900,0.832369,0.536530,1.000000,0.000000,0.052263,0.962018,0.929465,0.130351,0.000000,0.000000,0.937500,0.000000,0.187500,0.000000,8
4096,0.295840,1.368895,1.938510,1.368895,0.832367,0.536528,1.000000,0.000000,0.052257,0.962022,0.929462,0.130344,0.000000,0.000000,0.937500,0.000000,0.187500,0.000000,8
5120,0.295840,1.368897,1.938513,1.368897,0.832368,0.536529,1.000000,0.000000,0.052257,0.962024,0.929463,0.130342,0.000000,0.000000,0.937500,0.000000,0.187500,0.000000,8
6144,0.295840,1.368897,1.938513,1.368897,0.832368,0.536529,1.000000,0.000000,0.052257,0.962024,0.929463,0.130342,0.000000,0.000000,0.937500,0.000000,0.187500,0.000000,8
7168,0.295840,1.368897,1.938513,1.368897,0.832368,0.536529,1.000000,0.000000,0.052257,0.962024,0.929463,0.130342,0.000000,0.000000,0.937500,0.000000,0.187500,0.000000,8
8192,0.295840,1.368897,1.938513,1.368897,0.832368,0.536529,1.000000,0.000000,0.052257,0.962024,0.929463,0.130342,0.000000,0.000000,0.937500,0.000000,0.187500,0.000000,8
9216,0.295840,1.368897,1.938513,1.368897,0.832368,0.536529,1.000000,0.000000,0.052257,0.962024,0.929463,0.130342,0.000000,0.000000,0.937500,0.000000,0.187500,0.000000,8
10240,0.295840,1.368897,1.938513,1.368897,0.832368,0.536529,1.000000,0.000000,0.052257,0.962024,0.929463,0.130342,0.000000,0.000000,0.937500,0.000000,0.187500,0.000000,8
11264,0.295840,1.368897,1.938513,1.368897,0.832368,0.536529,1.000000,0.000000,0.052257,0.962024,0.929463,0.130342,0.000000,0.000000,0.937500,0.000000,0.187500,0.000000,8
12288,0.295840,1.368897,1.938513,1.368897,0.832368,0.536529,1.000000,0.000000,0.052257,0.962024,0.929463,0.130342,0.000000,0.000000,0.937500,0.000000,0.187500,0.000000,8
