step,residue_coherence,orientation_alignment,corridor_count,proto_corridor_score_mean,proto_corridor_score_max
0,1.57484e-06,0.000577461,0,0,0
100,8.2927e-05,0.000594746,65536,0,0
200,9.75454e-05,0.000628504,65536,0,0
300,0.00010271,0.000662666,65536,0,0
400,0.000112071,0.000691048,65536,0,0
500,0.000124984,0.000711656,65536,0,0
600,0.000138241,0.000724091,65536,0,0
700,0.000149587,0.000729327,65536,0,0
800,0.000158124,0.000729324,65536,0,0
900,0.000163879,0.000726219,65536,0,0
1000,0.00016727,0.000721851,65536,0,0
1100,0.000168782,0.000717695,65536,0,0
1200,0.000168842,0.000714779,65536,0,0
1300,0.000167797,0.000713765,65536,0,0
1400,0.00016592,0.000714957,65536,0,0
1500,0.000163416,0.000718403,65536,0,0
1600,0.000160449,0.000723941,65536,0,0
1700,0.000157143,0.000731332,65536,0,0
1800,0.000153593,0.000740249,65536,0,0
1900,0.000149874,0.000750382,65536,0,0
1999,0.000146086,0.000761307,65536,0,0
