step,residue_coherence,orientation_alignment,corridor_count,proto_corridor_score_mean,proto_corridor_score_max
0,1.57484e-06,0.000577461,0,0,0
100,8.29277e-05,0.000589137,65536,0,0
200,9.75778e-05,0.000612601,65536,0,0
300,0.000102857,0.000637632,65536,0,0
400,0.000112408,0.000660401,65536,0,0
500,0.00012553,0.000679609,65536,0,0
600,0.000138964,0.000694691,65536,0,0
700,0.000150436,0.000705802,65536,0,0
800,0.000159051,0.00071367,65536,0,0
900,0.000164845,0.000719163,65536,0,0
1000,0.000168241,0.000723078,65536,0,0
1100,0.000169732,0.000726068,65536,0,0
1200,0.000169756,0.000728655,65536,0,0
1300,0.00016866,0.000731245,65536,0,0
1400,0.000166722,0.000734104,65536,0,0
1500,0.000164152,0.000737397,65536,0,0
1600,0.000161115,0.000741215,65536,0,0
1700,0.000157736,0.000745558,65536,0,0
1800,0.000154118,0.000750411,65536,0,0
1900,0.000150331,0.00075571,65536,0,0
1999,0.000146478,0.000761325,65536,0,0
