x_mean,x_rms,p_rms,order_parameter,local_coherence_mean,residue_mean,mismatch_mean,step,time
0.003734533969504235,0.5112382893565964,0.496838860816603,0.08490712686693892,0.006888281836999998,0.00012497768444200418,0.004999911945042797,0,0.0
0.010823521818889232,0.5689345202826127,0.4936929801245121,0.09269645916709328,0.009945841907155249,0.015095027039229447,0.05498699556988496,10,0.5
0.017777356518136802,0.7066182388414107,0.4847180791650389,0.10021278638449735,0.01222751921164505,0.05491425154923533,0.10494320504115918,20,1.0
0.02450920564053306,0.8828864675605369,0.47004537792905177,0.10713446167708914,0.015675522211801476,0.11944075067778426,0.15485668863406665,30,1.5
0.03093500868984099,1.0725079674739393,0.44989267167594177,0.11328116016840137,0.017688235552757902,0.20852578871621716,0.20471329726300053,40,2.0
0.03697452676242132,1.2622209352854525,0.4245668363977056,0.11868246713148327,0.021219411027782478,0.32201596069414457,0.25449959464253963,50,2.5
0.0425523444891856,1.4443750440116916,0.3944694153595953,0.12327398010297765,0.02390271231948495,0.45974993114144025,0.30419893903416156,60,3.0
0.047598811746147704,1.6139323831007004,0.3601085894299162,0.12717093803886959,0.0250464720772518,0.6215648395589003,0.3538224132078777,70,3.5
0.052050913374448386,1.7672173119055783,0.32212455924261635,0.13036288678042485,0.02787173132808417,0.8073041986912679,0.4033635893775197,80,4.0
0.055853056049673055,1.9013813318596078,0.28134415683448527,0.13293753581678194,0.02881344996286446,1.0167981140611952,0.4528032185198017,90,4.5
0.058957762474836764,2.01416291166773,0.23890263980365783,0.13492124255421373,0.02913017464666651,1.2498920184001185,0.5021895293347242,100,5.0
0.06132626422865962,2.1037757979576526,0.19652850337383462,0.13637858643950737,0.031816640375516375,1.5064321581804643,0.5514738852350873,110,5.5
0.0629289858662464,2.168856339574514,0.15722656250226494,0.1373605615881984,0.03395237926248033,1.786246126593216,0.6006490920145434,120,6.0
0.06374591422721057,2.2084389166940106,0.12671606292576085,0.13795163964152882,0.034634191917453254,2.089160507701062,0.649713323209025,130,6.5
0.06376684833969991,2.2219449350916958,0.11430274849181736,0.13819363238963558,0.03559387396590969,2.4150176553085787,0.6987017385306059,140,7.0
0.06299152679977454,2.209178345473105,0.12606996048357805,0.13813796134002798,0.03713311123769253,2.763650726701085,0.7475584619006683,150,7.5
0.06142963103555416,2.1703244462783626,0.15621034836383488,0.13783691924801028,0.0374811012798848,3.1348917568740635,0.7963407771345679,160,8.0
0.05910066441537418,2.105951011174829,0.19536018009855508,0.1373633179037276,0.036910246075865065,3.5285948653304278,0.8450637230421232,170,8.5
0.056033708709525926,2.017012645721883,0.2376974597916103,0.1367540564547218,0.035472948513628456,3.944630409027836,0.8937684887886955,180,9.0
0.05226706094663922,1.9048615363499766,0.28016461127011294,0.13609115051273754,0.03666517012753913,4.3828764445853,0.9424331608708821,190,9.5
0.047847755199276074,1.7712714885625203,0.3210092658033695,0.13542696143558916,0.03564796660509374,4.843191518960823,0.9910564852019541,200,10.0
0.04283097527019183,1.618489496987509,0.3590844892895378,0.13488712400052844,0.03488670977044632,5.325463633607092,1.039677353802371,210,10.5
