mean_H,std_H,mean_q,mean_p,q_rms,p_rms,step
-3.3681333794270127,0.642499672226374,-0.005948620382331881,-0.05438964669716274,0.5168193447621552,0.505020497906695,0
-3.3681983971467617,0.6424172427364204,-0.02393124353707697,-0.031623423774417535,0.400459741493359,0.8018859015125495,20
-3.3682696682826543,0.6423137514500935,-0.028422039578279622,0.011234880873096405,0.2616220425202826,0.9958236776586674,40
-3.368193872697586,0.642416145334882,-0.01598842907508873,0.04628826557255473,0.40811462095628426,0.7861828302691188,60
-3.368132272024844,0.6424999520801588,0.004128519861889978,0.04927869526365816,0.516105089315916,0.5052676459256747,80
-3.368186116954091,0.6424439610859416,0.020405659081313133,0.02900643733870724,0.42722722612046515,0.7528784566851494,100
-3.3682644476889534,0.6423432310487616,0.02512011903852481,-0.007360162165798512,0.2735661733451447,0.9846836368532658,120
-3.3682090101797986,0.6423739258862794,0.014956334686139732,-0.039927252940858214,0.38279751045555177,0.8323589379904337,140
-3.3681357364064617,0.6424837938975534,-0.002780833324812151,-0.04374076999793534,0.5069562013855385,0.534063074970844,160
-3.3681760917887207,0.6424626388978981,-0.017088582179083264,-0.02522767904847464,0.44574055470353785,0.7134826525171309,180
-3.3682580401771434,0.6423674166037839,-0.021377272278039903,0.005166219050605179,0.29500143570214243,0.964061336273949,200
-3.368216330079794,0.642370684107669,-0.013148392797122316,0.033436661495134856,0.36690899146042066,0.8586712834471696,220
-3.368144628953546,0.6424470771221965,0.0019960194369740814,0.03761519008606406,0.493650238628309,0.5767268026764479,240
-3.368168706021531,0.6424731550327925,0.014090808981181632,0.02057834949991379,0.4552450565936718,0.6889470058152656,260
-3.3682511351296176,0.6423841190119278,0.017399318216472826,-0.004679322762108562,0.3157468633015129,0.941787150879806,280
-3.368219996998207,0.6423840430672128,0.010612368772309063,-0.027420537542269,0.3606070209802667,0.8701378424486695,300
-3.368152308086171,0.6424212778649863,-0.0018712481542954883,-0.030942620290501308,0.4818930011155668,0.6117278749963923,320
-3.368166388483944,0.6424646459283866,-0.011511728745320358,-0.015193535253981422,0.4578245691017586,0.6807015643749081,340
-3.368242657835469,0.6424010955298741,-0.01336567356496605,0.005815986821138086,0.3308520836051749,0.9217928227801493,360
-3.368225515167839,0.6423851180954551,-0.007448341495621661,0.02226770331166338,0.35863662540785185,0.8771891550381875,380
-3.3681533760513322,0.6424315702354503,0.002451024593933504,0.023984103542303056,0.4749864921754693,0.6296643406839669,400
-3.368168908685336,0.6424383123511596,0.009449353676024947,0.00917271627499477,0.4581053254239888,0.6806842994220462,420
-3.368234280012611,0.6424138187379845,0.009443805121956306,-0.008432536229665619,0.3397020969709956,0.9067226549157028,440
-3.368231105225809,0.6423795527296923,0.0037692679703664167,-0.01834529685917361,0.3557081202757414,0.8849507484696478,460
-3.3681542196527583,0.6424468555879652,-0.003735963525862691,-0.016903382072456827,0.4712285850042385,0.6404689926632069,480
-3.3681685625471944,0.6424306454622777,-0.007971830294986803,-0.002708474983017315,0.46109105508574055,0.6738518986638347,500
-3.368229501614233,0.6424088121879833,-0.00579121856718694,0.012309270244811578,0.3452649878391694,0.8966734651568564,520
-3.368234188341761,0.6423772271603037,0.00028108929081821054,0.016015060122653343,0.3492407847128238,0.8943087639941697,540
-3.368159425130715,0.6424452388708922,0.005734378371982801,0.009874258849693734,0.4663357986260264,0.6569251664879204,560
-3.368162607966425,0.6424538406325545,0.007102354131970955,-0.004099026336598151,0.4680262903728903,0.6554289446629251,580
-3.3682274164434505,0.6423927404683161,0.0025338285285814765,-0.017116105397967093,0.353250299400219,0.8850906469701355,600
-3.368235474627489,0.6423741647533476,-0.00452032104569384,-0.015469457597684333,0.3397751467856642,0.9051294516968066,620
-3.3681674941631754,0.6424332990159688,-0.008445188923062537,-0.0033515891174901256,0.4570042837780623,0.6831010589714596,640
-3.3681579163255733,0.6424739435088059,-0.006876524318793862,0.011402518375097337,0.4754430046956149,0.6365531815615134,660
-3.3682205545965225,0.6424025757801415,0.00026430853659656914,0.02250591185448006,0.3681702026722727,0.8624315733905913,680
-3.368237704823961,0.642358950829383,0.008754724290896417,0.016618749966093072,0.3313759127485065,0.9147594124407562,700
-3.368176442963472,0.6424179135371244,0.01180540570780627,-0.0020494086385286713,0.44221154018631387,0.7172997069824699,720
-3.3681569562381437,0.6424794457171685,0.007383335294231012,-0.019235318075971772,0.4787458875653326,0.6294485304017458,740
-3.3682096749355863,0.6424346158050206,-0.0025760016004770137,-0.02844240643643671,0.38851141050828003,0.8291210423719099,760
-3.368238557425515,0.6423457010729684,-0.01283026080691306,-0.01910059787352566,0.33072352225069424,0.9151601905083434,780
-3.368186208892647,0.6423956370601306,-0.01567722930008861,0.005842782281647549,0.42353875291281784,0.7556120299345788,800
-3.368158737488666,0.6424766633276845,-0.008715023992901826,0.0272183111750246,0.4750915286118821,0.6390857332265872,820
-3.3682014321753773,0.6424558388550902,0.0043272401211787905,0.03520111949454543,0.4082189125160518,0.7955938791230499,840
-3.3682319203752447,0.642366584951973,0.016662199176350187,0.022556852285523493,0.34181546238480537,0.899227675335094,860
-3.368197028955326,0.6423625685484103,0.019886629371222903,-0.007877074435564037,0.4056304090193883,0.7903076631925278,880
-3.3681634403213616,0.6424654073786192,0.010898698106666159,-0.034716613057216336,0.4639872157641856,0.6651382531051849,900
-3.368195790684831,0.6424657616203668,-0.005371461750445572,-0.042909037567117524,0.4219043680378145,0.7706230691111072,920
-3.368222389971194,0.6424012359703279,-0.020183968789401038,-0.02699135174493784,0.36102314206253866,0.8715302110773386,940
-3.3682033360061103,0.6423449231517103,-0.02428442251793058,0.008313270408878845,0.3950574881301217,0.8094568933290042,960
-3.368172436694717,0.6424375993179596,-0.01387950404268658,0.041151556657739535,0.44754762203085935,0.702691557432836,980
-3.3681913073739254,0.6424724737341341,0.005550149904049495,0.051296835018129754,0.42695147517184545,0.7585266785039964,1000
-3.3682162584104223,0.6424194149305137,0.023267384694158216,0.03264134735704571,0.3806647258097707,0.8430992093343472,1020
-3.3682001297886837,0.6423682440951521,0.0287622217921546,-0.007280887644393666,0.3954202154187695,0.8073338685956953,1040
-3.3681847049059734,0.6423950894044637,0.017558921836963347,-0.04620924084035897,0.43086702648430425,0.7399652778952697,1060
-3.3681894718312844,0.6424708389833957,-0.004757975352223197,-0.05983790829124695,0.42331357819196325,0.7614856434927477,1080
-3.368211796053191,0.642428402176634,-0.025718368673481075,-0.03960074015267139,0.3949709203287395,0.8207424484297526,1100
-3.36819481355407,0.6423993591470164,-0.03319044215559843,0.0046590876703469265,0.4035916905873899,0.7925834002248094,1120
-3.3681918829653767,0.642374887745319,-0.021842517540574567,0.049747698781461985,0.420346262970317,0.761662451809116,1140
-3.3681931703482597,0.6424480076959727,0.0029564078539460435,0.06803121937657293,0.4136679898348743,0.7775429519972257,1160
-3.3682069267370234,0.6424381981746757,0.027331416939977586,0.047676855230730106,0.40146757609353834,0.8073977441618465,1180
-3.3681931172860504,0.6424122152129137,0.037371315416898,-0.000304348986787929,0.4131347891119513,0.777497029673015,1200
-3.368189826969565,0.6423951464361541,0.02662215996441466,-0.05148151788493502,0.4188131401522238,0.7630499096034942,1220
-3.3682010572052734,0.6424098142426495,-0.00013815910421389967,-0.07554693480961135,0.40361895745975485,0.7963246722427256,1240
-3.3682035218331468,0.642441535876481,-0.027937268073243558,-0.056485989709908965,0.40034047155213254,0.8052285518642583,1260
-3.3681928404365866,0.6424170825993069,-0.041062117744877655,-0.005771960150337917,0.41922875894845385,0.7678443128732911,1280
-3.3681864532861194,0.6424182433120448,-0.031711706494561724,0.05104855295761743,0.42308554017863625,0.7543973706680405,1300
-3.3682043074844126,0.642396600136801,-0.0036932311651687645,0.08199672349091026,0.3992256096013987,0.8038745199384292,1320
-3.368205006381991,0.642423903205449,0.0274076044159144,0.06567221552229452,0.39453433612112815,0.8129102524201415,1340
-3.3681917597028668,0.6424239594465285,0.04401584367987845,0.01340689592926206,0.41985810163719106,0.7653182976411492,1360
-3.368185969767146,0.6424253818033115,0.036847456905150976,-0.04831983850782128,0.42776574122359334,0.7469610294716095,1380
-3.3682010658099095,0.642414685538606,0.008462258700810642,-0.08669121824442508,0.4019903237227918,0.7975431330518372,1400
-3.3682091946068,0.6423968030635123,-0.0256252521457382,-0.07495582704867053,0.38955214000107125,0.8211295727120886,1420
-3.3681916196404025,0.6424251340892172,-0.04600377582617643,-0.022344268213318415,0.41545219360089936,0.7710272083833468,1440
-3.368186388548976,0.6424267557773861,-0.04173884980442543,0.04336153234399738,0.4292406656140432,0.7448626948556726,1460
-3.368198446926266,0.64242819427771,-0.013962024963649464,0.08900676455823095,0.40799490207317146,0.7869557867186934,1480
-3.3682081931302905,0.642397977527494,0.022498686359583856,0.08378187037312604,0.3901540195719258,0.8190775527351932,1500
-3.36819542357849,0.6424077741451037,0.046808716534849346,0.0323551462523981,0.40901944700513104,0.7824140106944124,1520
-3.3681861116534457,0.6424297651521947,0.046094664916178266,-0.036287805407445056,0.4264561255854718,0.7485714439198814,1540
-3.3681981780744548,0.6424283653061271,0.019898269998839577,-0.08871728177518368,0.4124266985329127,0.7802988324053708,1560
-3.3682035810706923,0.6424188409457907,-0.018058167732840958,-0.09122381669320191,0.3958753884274555,0.8080760971495747,1580
-3.3681995461858754,0.6423904043010191,-0.04620923521175141,-0.0431512705787609,0.4053998247403636,0.7898133820107598,1600
-3.3681868318669785,0.6424266165093837,-0.04961972110307505,0.027215265842609682,0.42066817806215734,0.7577378560188646,1620
-3.3681981397630465,0.6424254173461761,-0.0259550844172097,0.08580018749511968,0.4128109661891396,0.7794194827061539,1640
-3.368201883815612,0.6424267987317718,0.012493892653515668,0.09655559626508974,0.40199784391371285,0.7982825360640123,1660
-3.3681974991860772,0.6424043336310109,0.044037240271883674,0.0539927227690955,0.4074866839528858,0.7855748067734175,1680
-3.3681906123642706,0.6424089895891254,0.05199741082504378,-0.01626964030845357,0.4154373262427812,0.7680348138073086,1700
-3.368197480237301,0.6424231981668774,0.0318055848302772,-0.08021041403143693,0.40930941287040085,0.7834325184866534,1720
-3.368202869819866,0.6424215379919722,-0.0060790301910227515,-0.09946702950578895,0.4042882816993299,0.7958049998619953,1740
-3.3681936581016636,0.6424284974699491,-0.04029114964243053,-0.06385893389521824,0.4129047097507858,0.7754898473766131,1760
-3.368192663593581,0.6424013133382964,-0.052900263401105575,0.0038549630912167567,0.4151342985630008,0.7697615754660195,1780
-3.36819777144254,0.6424141415695047,-0.03708581752642328,0.07184067815280039,0.4044705240703692,0.7901707514779581,1800
-3.3682040566787053,0.6424137272902645,-0.0008904917553307378,0.09975035777654208,0.401317517050917,0.800626425884391,1820
-3.368193861785609,0.6424349513299574,0.03513094212439893,0.07212516247058531,0.4163834848214603,0.7710694815254223,1840
-3.3681886534726915,0.6424245241783951,0.05209940452621165,0.009013464735625898,0.4208459028475429,0.7588444163730125,1860
-3.3681994831293505,0.642397341039516,0.04137064105241386,-0.0606758754292317,0.402865265960675,0.7932926923065272,1880
-3.368205002822839,0.6424045038258034,0.008083192202555382,-0.09707356360430794,0.3944526532264184,0.8103249615889172,1900
-3.3681971824136867,0.6424275926091733,-0.028774053788966105,-0.07854001509299033,0.41408321965601635,0.7775522294701929,1920
-3.368184530612989,0.6424499523039655,-0.0495768652463355,-0.021248021520249374,0.4284838499042485,0.7447546040150602,1940
-3.3681971747603345,0.6424007608706409,-0.04422313258037359,0.04727468526864118,0.4085502109622307,0.7835838276314935,1960
-3.368206932319795,0.6423874269618528,-0.015083351096803923,0.09098697415353481,0.38769860013958746,0.8204351961103505,1980
-3.3682014558959508,0.6424154331019528,0.021453594078066275,0.08277698361260884,0.40515984201286975,0.7938135226194131,2000
