step_index,mean_output,mean_abs_output,output_variance,mean_total_activation,mean_forward_channel,mean_reverse_channel,mean_directional_dominance,mean_channel_coexistence,mean_split_eligibility,mean_admissibility,mean_residue,mean_tension,mean_barrier_scaffold,mean_abs_step_delta,corridor_edge_fraction,coexistence_edge_fraction,barrier_edge_fraction,dual_active_node_fraction,output_interface_count
0,0.001113,0.006816,0.000070,0.020934,0.011024,0.009911,0.380618,0.007059,0.000000,0.551998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1024,0.295373,1.360739,1.919643,1.360739,0.828056,0.532683,1.000000,0.000000,0.018351,0.979734,0.927843,0.043302,0.029533,0.000003,0.937500,0.000000,0.000000,0.000000,8
2048,0.295471,1.361567,1.921404,1.361567,0.828519,0.533048,1.000000,0.000000,0.018353,0.980035,0.928463,0.043175,0.029359,0.000000,0.937500,0.000000,0.000000,0.000000,8
3072,0.295471,1.361570,1.921410,1.361570,0.828521,0.533050,1.000000,0.000000,0.018353,0.980037,0.928467,0.043174,0.029359,0.000000,0.937500,0.000000,0.000000,0.000000,8
4096,0.295471,1.361570,1.921410,1.361570,0.828521,0.533050,1.000000,0.000000,0.018353,0.980037,0.928467,0.043174,0.029359,0.000000,0.937500,0.000000,0.000000,0.000000,8
5120,0.295471,1.361570,1.921410,1.361570,0.828521,0.533050,1.000000,0.000000,0.018353,0.980037,0.928467,0.043174,0.029359,0.000000,0.937500,0.000000,0.000000,0.000000,8
6144,0.295471,1.361570,1.921410,1.361570,0.828521,0.533050,1.000000,0.000000,0.018353,0.980037,0.928467,0.043174,0.029359,0.000000,0.937500,0.000000,0.000000,0.000000,8
7168,0.295471,1.361570,1.921410,1.361570,0.828521,0.533050,1.000000,0.000000,0.018353,0.980037,0.928467,0.043174,0.029359,0.000000,0.937500,0.000000,0.000000,0.000000,8
8192,0.295471,1.361570,1.921410,1.361570,0.828521,0.533050,1.000000,0.000000,0.018353,0.980037,0.928467,0.043174,0.029359,0.000000,0.937500,0.000000,0.000000,0.000000,8
9216,0.295471,1.361570,1.921410,1.361570,0.828521,0.533050,1.000000,0.000000,0.018353,0.980037,0.928467,0.043174,0.029359,0.000000,0.937500,0.000000,0.000000,0.000000,8
10240,0.295471,1.361570,1.921410,1.361570,0.828521,0.533050,1.000000,0.000000,0.018353,0.980037,0.928467,0.043174,0.029359,0.000000,0.937500,0.000000,0.000000,0.000000,8
11264,0.295471,1.361570,1.921410,1.361570,0.828521,0.533050,1.000000,0.000000,0.018353,0.980037,0.928467,0.043174,0.029359,0.000000,0.937500,0.000000,0.000000,0.000000,8
12288,0.295471,1.361570,1.921410,1.361570,0.828521,0.533050,1.000000,0.000000,0.018353,0.980037,0.928467,0.043174,0.029359,0.000000,0.937500,0.000000,0.000000,0.000000,8
13312,0.295471,1.361570,1.921410,1.361570,0.828521,0.533050,1.000000,0.000000,0.018353,0.980037,0.928467,0.043174,0.029359,0.000000,0.937500,0.000000,0.000000,0.000000,8
14336,0.295471,1.361570,1.921410,1.361570,0.828521,0.533050,1.000000,0.000000,0.018353,0.980037,0.928467,0.043174,0.029359,0.000000,0.937500,0.000000,0.000000,0.000000,8
15360,0.295471,1.361570,1.921410,1.361570,0.828521,0.533050,1.000000,0.000000,0.018353,0.980037,0.928467,0.043174,0.029359,0.000000,0.937500,0.000000,0.000000,0.000000,8
16384,0.295471,1.361570,1.921410,1.361570,0.828521,0.533050,1.000000,0.000000,0.018353,0.980037,0.928467,0.043174,0.029359,0.000000,0.937500,0.000000,0.000000,0.000000,8
17408,0.295471,1.361570,1.921410,1.361570,0.828521,0.533050,1.000000,0.000000,0.018353,0.980037,0.928467,0.043174,0.029359,0.000000,0.937500,0.000000,0.000000,0.000000,8
18432,0.295471,1.361570,1.921410,1.361570,0.828521,0.533050,1.000000,0.000000,0.018353,0.980037,0.928467,0.043174,0.029359,0.000000,0.937500,0.000000,0.000000,0.000000,8
19456,0.295471,1.361570,1.921410,1.361570,0.828521,0.533050,1.000000,0.000000,0.018353,0.980037,0.928467,0.043174,0.029359,0.000000,0.937500,0.000000,0.000000,0.000000,8
20480,0.295471,1.361570,1.921410,1.361570,0.828521,0.533050,1.000000,0.000000,0.018353,0.980037,0.928467,0.043174,0.029359,0.000000,0.937500,0.000000,0.000000,0.000000,8
21504,0.295471,1.361570,1.921410,1.361570,0.828521,0.533050,1.000000,0.000000,0.018353,0.980037,0.928467,0.043174,0.029359,0.000000,0.937500,0.000000,0.000000,0.000000,8
22528,0.295471,1.361570,1.921410,1.361570,0.828521,0.533050,1.000000,0.000000,0.018353,0.980037,0.928467,0.043174,0.029359,0.000000,0.937500,0.000000,0.000000,0.000000,8
23552,0.295471,1.361570,1.921410,1.361570,0.828521,0.533050,1.000000,0.000000,0.018353,0.980037,0.928467,0.043174,0.029359,0.000000,0.937500,0.000000,0.000000,0.000000,8
24576,0.295471,1.361570,1.921410,1.361570,0.828521,0.533050,1.000000,0.000000,0.018353,0.980037,0.928467,0.043174,0.029359,0.000000,0.937500,0.000000,0.000000,0.000000,8
25600,0.295471,1.361570,1.921410,1.361570,0.828521,0.533050,1.000000,0.000000,0.018353,0.980037,0.928467,0.043174,0.029359,0.000000,0.937500,0.000000,0.000000,0.000000,8
26624,0.295471,1.361570,1.921410,1.361570,0.828521,0.533050,1.000000,0.000000,0.018353,0.980037,0.928467,0.043174,0.029359,0.000000,0.937500,0.000000,0.000000,0.000000,8
27648,0.295471,1.361570,1.921410,1.361570,0.828521,0.533050,1.000000,0.000000,0.018353,0.980037,0.928467,0.043174,0.029359,0.000000,0.937500,0.000000,0.000000,0.000000,8
28672,0.295471,1.361570,1.921410,1.361570,0.828521,0.533050,1.000000,0.000000,0.018353,0.980037,0.928467,0.043174,0.029359,0.000000,0.937500,0.000000,0.000000,0.000000,8
29696,0.295471,1.361570,1.921410,1.361570,0.828521,0.533050,1.000000,0.000000,0.018353,0.980037,0.928467,0.043174,0.029359,0.000000,0.937500,0.000000,0.000000,0.000000,8
30720,0.295471,1.361570,1.921410,1.361570,0.828521,0.533050,1.000000,0.000000,0.018353,0.980037,0.928467,0.043174,0.029359,0.000000,0.937500,0.000000,0.000000,0.000000,8
31744,0.295471,1.361570,1.921410,1.361570,0.828521,0.533050,1.000000,0.000000,0.018353,0.980037,0.928467,0.043174,0.029359,0.000000,0.937500,0.000000,0.000000,0.000000,8
32768,0.295471,1.361570,1.921410,1.361570,0.828521,0.533050,1.000000,0.000000,0.018353,0.980037,0.928467,0.043174,0.029359,0.000000,0.937500,0.000000,0.000000,0.000000,8
