x_mean,x_rms,p_rms,order_parameter,local_coherence_mean,residue_mean,mismatch_mean,step,time
-0.004838217919857016,4.99755288387154,0.09811540863192568,0.014899059935002238,0.41638627513887777,6.245613745077135e-05,0.002497420765776371,0,0.0
-0.005336139841783279,4.960783479387936,0.16713688490842382,0.01582411197887929,0.5198887157323296,0.007497455008863605,0.027139354663631033,10,0.5
-0.0057674294677481155,4.862555376541157,0.2760093028658616,0.0165797787328719,0.6217499462997469,0.02706407678816457,0.05101320881276769,20,1.0
-0.006126701290838355,4.704125499370404,0.38982501083599064,0.017297351913536416,0.712588526896527,0.05831985831152933,0.07391889789085168,30,1.5
-0.006409469089338017,4.487526676313779,0.5015063222262424,0.018105765797571508,0.7863578390913554,0.10073989123793262,0.09573010752278091,40,2.0
-0.006612201946104961,4.215551284480357,0.6081609516893868,0.01904957326165914,0.8415763167932913,0.1537576170955516,0.11640446900504878,50,2.5
-0.006732368339080949,3.8917330896969213,0.7079011602557955,0.020100633752370946,0.8801931485238881,0.2168031812507122,0.13596570564658117,60,3.0
-0.006768467752368452,3.5203345557377097,0.7992281311035082,0.021207561214805586,0.9057858420562682,0.2893298335677662,0.1544766908272592,70,3.5
-0.0067200494131511735,3.1063561389612904,0.8808694294047167,0.02232593455572162,0.9220446439604487,0.37082678235090294,0.17201410786198915,80,4.0
-0.0065877179204844654,2.6556092427454994,0.9517301887902938,0.02343275999698161,0.931911004089156,0.4608222438162821,0.1886546139038168,90,4.5
-0.006373125695677118,2.1749736939379023,1.0108797387900001,0.024517289804755378,0.9375815961302894,0.5588814605142607,0.2044681867196349,100,5.0
-0.006078952348533676,1.6732613128634284,1.057550567918915,0.02557734264114774,0.9406519726849242,0.6646026430397962,0.21951569876895335,110,5.5
-0.0057088712171057526,1.1645912596618668,1.091141482419906,0.026615492196241885,0.9419592619963,0.7776125568205623,0.23385019132300142,120,6.0
-0.005267503498777387,0.686873356852728,1.1112216810085656,0.027637547543849596,0.9422859483968057,0.8975628346689166,0.2475172107248484,130,6.5
-0.0047603605454451,0.43635990907632666,1.117534284148998,0.02864680620361949,0.9420205897250237,1.0241264886326233,0.2605564505129929,140,7.0
-0.004193775043350797,0.7253470999458396,1.1099986279228162,0.029645264144415023,0.9414934249423134,1.1569952775510899,0.2730025950118794,150,7.5
-0.0035748219369268097,1.2092287816747123,1.088711009606617,0.030636314243404548,0.9409521139085245,1.295877239250152,0.28488552214547214,160,8.0
-0.0029112300840729403,1.7181725376406793,1.0539437989308127,0.031623676211361695,0.9404752264037939,1.4404944644450361,0.29623137518330145,170,8.5
-0.0022112857460288068,2.218466143004141,1.0061430183511284,0.03260981589040021,0.9402847894847289,1.590581570876112,0.3070631939535384,180,9.0
-0.0014837291169558285,2.696775034791825,0.9459247302747394,0.033596958045366644,0.9402934340040882,1.74588386104108,0.3174010043383823,190,9.5
-0.0007376451852671835,3.1445295911757865,0.8740709680968769,0.03459021880629295,0.940574163393793,1.9061568793983845,0.32726470163629673,200,10.0
1.7649710480554858e-05,3.5549648038381356,0.7915267758781648,0.03559631333682087,0.9412414218289283,2.071165058611789,0.3366693931963996,210,10.5
0.0007727242145658692,3.922347165948958,0.6994018946548156,0.03662374158774861,0.9421643572593263,2.2406803743746613,0.3456302822697922,220,11.0
0.0015181497232933908,4.241742999015283,0.5989859691787754,0.03768720920120352,0.9433299024812587,2.4144825166902057,0.35416253046378143,230,11.5
0.002244618119822917,4.50895413776507,0.4918028100102895,0.03878263127656408,0.9447635315816535,2.5923585877862716,0.3622798211104511,240,12.0
0.0029430580044863745,4.720511696257911,0.37979183907994357,0.03989110038163938,0.9461837261449054,2.774102579162596,0.3699967682905027,250,12.5
0.003604747969206528,4.873689709817318,0.2660090325116995,0.04099857182000034,0.9474591475802892,2.9595170128343034,0.3773320153099399,260,13.0
0.00422142550159424,4.966523349507277,0.1583845500558091,0.04209680570458166,0.9485073265151921,3.1484142518686795,0.3843057497735639,270,13.5
0.004785390158805057,4.997824918089913,0.09742011682433109,0.043182860206178404,0.9493568730217748,3.3406168783388317,0.3909379253472877,280,14.0
0.005289599722856564,4.96719442582999,0.1573288007833315,0.04425679098983175,0.9500429980189956,3.5359572433602624,0.39724729604887554,290,14.5
0.005727758136696138,4.875023284613853,0.26478439055020614,0.04532011646465515,0.9505944735422522,3.7342768489116955,0.4032513981038132,300,15.0
0.006094394122959329,4.7224906923855094,0.3785597149350105,0.046374181982287675,0.9510419451250042,3.9354257508574846,0.4089665968850411,310,15.5
0.006384929503740295,4.51155312640386,0.4906096148023407,0.04741894748074026,0.9513894204030848,4.139261991370937,0.4144082727234585,320,16.0
0.0065957363682146025,4.244928393107171,0.5978566062393312,0.04845463718050732,0.9516108399092034,4.345651239867761,0.41959138643519883,330,16.5
