order_parameter,local_coherence_mean,step,time
0.09527057404698572,0.39360911706961016,0,0.0
0.07834782077668447,0.6112910053415439,10,0.5
0.046765707267314265,0.7357293540703167,20,1.0
0.05552929549200973,0.8035372255483222,30,1.5
0.07699687409344137,0.8458656420661947,40,2.0
0.09655052039774008,0.8677623896081303,50,2.5
0.11183058740148576,0.8803729235862672,60,3.0
0.12426871622281295,0.8887068318875322,70,3.5
0.134671981926962,0.8946978121992317,80,4.0
0.14352069276030296,0.8992431796839492,90,4.5
0.15114638814923426,0.9028222568313415,100,5.0
0.1577989979609192,0.9057167376313414,110,5.5
0.16367603833514927,0.9081046986997952,120,6.0
0.16893729787864392,0.9101055683626735,130,6.5
0.17371330315042008,0.9118033439059696,140,7.0
0.17811082937938472,0.9132593389832406,150,7.5
0.18221686780313157,0.9145195912657573,160,8.0
0.1861017095653949,0.9156194079412108,170,8.5
0.18982147556664314,0.9165863011126445,180,9.0
0.19342026572449747,0.917441972070705,190,9.5
0.1969320231340988,0.9182037056588866,200,10.0
0.20038216789195024,0.9188853813168123,210,10.5
0.20378903358093015,0.9194982242844456,220,11.0
0.20716512786136934,0.9200513741475294,230,11.5
0.2105182327674653,0.9205523210919939,240,12.0
0.21385235766093216,0.9210072440659911,250,12.5
0.21716855685510522,0.9214212748859765,260,13.0
0.2204656237806299,0.921798705673353,270,13.5
0.22374067366785683,0.92214315249045,280,14.0
0.226989626761492,0.9224576848720446,290,14.5
0.2302076039125598,0.9227449286575548,300,15.0
0.23338924596935617,0.9230071478365691,310,15.5
0.23652896773378698,0.9232463098476538,320,16.0
0.23962115641530835,0.923464137800121,330,16.5
0.24266032356556522,0.9236621523411397,340,17.0
0.24564121847438633,0.9238417053105485,350,17.5
0.24855891000429486,0.9240040068730236,360,18.0
0.2514088428761022,0.9241501474624356,370,18.5
0.25418687352010816,0.9242811155942908,380,19.0
0.2568892897925659,0.9243978123823896,390,19.5
0.25951281813319127,0.924501063422395,400,20.0
0.26205462110771566,0.9245916285679734,410,20.5
0.2645122877362933,0.9246702100167856,420,21.0
0.2668838185475287,0.9247374590378455,430,21.5
0.2691676069109232,0.9247939816038367,440,22.0
0.2713624178789346,0.9248403431381736,450,22.5
0.2734673655049032,0.9248770725439441,460,23.0
0.2754818893866008,0.9249046656480554,470,23.5
0.2774057310095454,0.9249235881670812,480,24.0
0.27923891032280146,0.9249342782800194,490,24.5
0.28098170286688456,0.9249371488762683,500,25.0
0.28263461768357256,0.9249325895337014,510,25.5
0.2841983761666344,0.9249209682710462,520,26.0
0.28567389195712606,0.9249026331102782,530,26.5
0.28706225194401036,0.9248779134779799,540,27.0
0.28836469839796386,0.9248471214692195,550,27.5
0.28958261224132875,0.9248105529932044,560,28.0
0.29071749743861497,0.9247684888165179,570,28.5
0.291770966478416,0.9247211955169972,580,29.0
0.2927447269080048,0.9246689263590913,590,29.5
0.29364056887535633,0.9246119220997637,600,30.0
0.29446035362920553,0.9245504117325629,610,30.5
0.29520600292544696,0.9244846131763219,620,31.0
0.29587948928727287,0.9244147339140036,630,31.5
0.2964828270665837,0.9243409715864324,640,32.0
0.2970180642551155,0.9242635145450216,650,32.5
0.29748727499519406,0.924182542367084,660,33.0
0.2978925527418873,0.924098226336876,670,33.5
0.29823600403044204,0.9240107298951633,680,34.0
0.29851974280517013,0.9239202090597951,690,34.5
0.298745885268312,0.9238268128195097,700,35.0
0.29891654520978717,0.9237306835029777,710,35.5
0.29903382978111553,0.9236319571248954,720,36.0
0.29909983567910886,0.9235307637107797,730,36.5
0.2991166457071785,0.9234272276019703,740,37.0
0.2990863256842713,0.9233214677422164,750,37.5
0.29901092167349963,0.9232135979471167,760,38.0
0.29889245750450083,0.9231037271575762,770,38.5
0.2987329325654061,0.9229919596783582,780,39.0
