order_parameter,local_coherence_mean,step,time
0.08710561588688674,0.522358851447113,0,0.0
0.08212467211927943,0.8514222234471157,10,0.5
0.07155041293378,0.8833245594536081,20,1.0
0.021510060860551645,0.900567968744206,30,1.5
0.03541688864921496,0.9132124740528723,40,2.0
0.08853067997054787,0.9232675763107017,50,2.5
0.13422247262142775,0.9315275232184014,60,3.0
0.17104672121400455,0.9384281268209691,70,3.5
0.19892318397902295,0.9442552540110686,80,4.0
0.21844341755206473,0.9492157143690132,90,4.5
0.2304935123339842,0.9534672407119882,100,5.0
0.23604712521979282,0.9571337123962145,110,5.5
0.23605768118557385,0.9603141304540455,120,6.0
0.23140723192070325,0.9630885093819257,130,6.5
0.22288681556886888,0.9655220294788889,140,7.0
0.21119387424297856,0.9676681012508177,150,7.5
0.19693874602445025,0.9695706972248856,160,8.0
0.1806561702953252,0.971266164072417,170,8.5
0.16282037068103739,0.9727846519924306,180,9.0
0.14386465623469272,0.9741512543386021,190,9.5
0.12421000531714067,0.9753869233336452,200,10.0
0.10431484148553835,0.976509210086498,210,10.5
0.0847787673640288,0.9775328651756097,220,11.0
0.06658998441338483,0.9784703276526987,230,11.5
0.05172218446464005,0.9793321242128681,240,12.0
0.043977175843854986,0.9801271957177886,250,12.5
0.04701022036749574,0.9808631647795143,260,13.0
0.0590139889933009,0.9815465554104739,270,13.5
0.07560366103918667,0.9821829736182017,280,14.0
0.09413499942520519,0.9827772561320856,290,14.5
0.11340884981099847,0.9833335930945922,300,15.0
0.1328618436787592,0.983855629458383,310,15.5
0.15220025444766824,0.9843465489487804,320,16.0
0.17125511865641269,0.9848091437362351,330,16.5
0.18992151402616014,0.9852458723830528,340,17.0
0.2081307183911004,0.985658908156773,350,17.5
0.225836266553891,0.9860501794186498,360,18.0
0.2430063832364925,0.9864214034830711,370,18.5
0.2596195690970224,0.9867741150891138,380,19.0
0.27566185385939795,0.9871096904179433,390,19.5
0.2911249852646569,0.9874293674206384,400,20.0
0.3060051725924588,0.9877342630831287,410,20.5
0.320302175552788,0.988025388142461,420,21.0
0.3340186183562538,0.9883036596768469,430,21.5
0.3471594569566951,0.9885699119170317,440,22.0
0.3597315546247655,0.9888249055653461,450,22.5
0.3717433368964254,0.9890693358587996,460,23.0
0.38320450654501076,0.98930383957168,470,23.5
0.39412580521516644,0.9895290011196467,480,24.0
0.4045188122020636,0.9897453578998681,490,24.5
0.4143957733968654,0.9899534049792529,500,25.0
0.42376945513920694,0.9901535992243302,510,25.5
0.43265301891358066,0.9903463629511193,520,26.0
0.44105991367971015,0.9905320871607974,530,26.5
0.4490037832507035,0.9907111344166147,540,27.0
0.45649838659967507,0.9908838414089426,550,27.5
0.4635575293330048,0.9910505212482372,560,28.0
0.47019500484795423,0.9912114655197914,570,28.5
0.4764245439152202,0.9913669461292308,580,29.0
0.4822597716077909,0.9915172169635851,590,29.5
0.4877141706463551,0.9916625153893259,600,30.0
0.4928010503557579,0.9918030636058512,610,30.5
0.497533520531813,0.9919390698704508,620,31.0
0.5019244696070322,0.992070729608711,630,31.5
0.5059865465803962,0.9921982264225564,640,32.0
0.5097321462423672,0.9923217330066154,650,32.5
0.5131733972836556,0.9924414119823177,660,33.0
0.5163221529261333,0.9925574166580156,670,33.5
0.5191899837578484,0.9926698917224701,680,34.0
0.5217881724922184,0.9927789738782211,690,34.5
0.5241277104048907,0.9928847924206267,700,35.0
0.5262192952311133,0.9929874697677501,710,35.5
0.528073330332234,0.993087121945707,720,36.0
0.5296999249626348,0.9931838590336146,730,36.5
0.5311088954883668,0.9932777855718526,740,37.0
0.532309767426338,0.9933690009369807,750,37.5
0.5333117781883898,0.9934575996863109,760,38.0
0.5341238804282519,0.9935436718748547,770,38.5
0.5347547459014066,0.993627303347087,780,39.0
0.5352127697585094,0.9937085760057447,790,39.5
0.535506075202384,0.9937875680596632,800,40.0
0.5356425184468835,0.9938643542524658,810,40.5
0.5356296939232189,0.9939390060737571,820,41.0
0.5354749396858118,0.9940115919543107,830,41.5
0.5351853429754378,0.9940821774466142,840,42.0
0.5347677459024825,0.9941508253920046,850,42.5
0.5342287512176008,0.9942175960755202,860,43.0
0.5335747281410355,0.9942825473694883,870,43.5
0.53281181822536,0.9943457348667866,880,44.0
0.5319459412295303,0.9944072120046208,890,44.5
0.5309828009848906,0.994467030179601,900,45.0
0.5299278912362407,0.9945252388548165,910,45.5
0.528786501443252,0.9945818856595572,920,46.0
0.5275637225294638,0.9946370164822734,930,46.5
0.5262644525678203,0.9946906755573057,940,47.0
0.5248934023932472,0.9947429055458832,950,47.5
0.5234551011341391,0.9947937476118354,960,48.0
0.5219539016558515,0.9948432414924313,970,48.5
0.5203939859103784,0.994891425564723,980,49.0
0.5187793701873741,0.9949383369077339,990,49.5
