step,time,order_parameter,edge_count,avg_degree,candidate_pairs,edge_added,recouple_asymmetry,inadmissible_edge_added,inadmissible_edge_add_fraction,traceability_failures,traceability_failure_fraction,trace_depth_mean
220,11.0,0.2503647689465855,276,11.04,45,0,0.0,0,0.0,0,0.0,0.0
221,11.05,0.25140235397752425,275,11.0,46,0,0.0,0,0.0,0,0.0,0.0
222,11.100000000000001,0.25244509446099195,274,10.96,46,0,0.0,0,0.0,0,0.0,0.0
223,11.15,0.25352448466337973,276,11.04,46,2,0.043478260869565216,0,0.0,0,0.0,0.0
224,11.200000000000001,0.25461641550010233,276,11.04,45,1,0.022222222222222223,0,0.0,0,0.0,0.0
225,11.25,0.25572916168442056,276,11.04,45,1,0.022222222222222223,0,0.0,0,0.0,0.0
226,11.3,0.2568511183701609,278,11.12,44,3,0.06818181818181818,0,0.0,0,0.0,0.0
227,11.350000000000001,0.2579629239136609,277,11.08,41,0,0.0,0,0.0,0,0.0,0.0
228,11.4,0.25907891657661536,276,11.04,44,0,0.0,0,0.0,0,0.0,0.0
229,11.450000000000001,0.2601871141375358,276,11.04,44,0,0.0,0,0.0,0,0.0,0.0
230,11.5,0.26131892701171244,276,11.04,44,2,0.045454545454545456,0,0.0,0,0.0,0.0
231,11.55,0.2623959252344318,276,11.04,44,1,0.022727272727272728,0,0.0,0,0.0,0.0
232,11.600000000000001,0.2634456703614828,274,10.96,42,1,0.023809523809523808,0,0.0,0,0.0,0.0
233,11.65,0.26442172215608317,274,10.96,44,0,0.0,0,0.0,0,0.0,0.0
234,11.700000000000001,0.2654174429316258,273,10.92,43,0,0.0,0,0.0,0,0.0,0.0
235,11.75,0.266487932826402,276,11.04,43,3,0.06976744186046512,0,0.0,0,0.0,0.0
236,11.8,0.267558984730114,275,11.0,41,1,0.024390243902439025,0,0.0,0,0.0,0.0
237,11.850000000000001,0.26863883667076444,274,10.96,39,0,0.0,0,0.0,0,0.0,0.0
238,11.9,0.2697227922785386,274,10.96,43,0,0.0,0,0.0,0,0.0,0.0
239,11.950000000000001,0.27082969954587155,273,10.92,45,1,0.022222222222222223,0,0.0,0,0.0,0.0
240,12.0,0.27193877461500626,273,10.92,45,0,0.0,0,0.0,0,0.0,0.0
241,12.05,0.27306983752840797,274,10.96,45,1,0.022222222222222223,0,0.0,0,0.0,0.0
242,12.100000000000001,0.274222996384172,274,10.96,43,1,0.023255813953488372,0,0.0,0,0.0,0.0
243,12.15,0.2753729077875547,275,11.0,41,2,0.04878048780487805,0,0.0,0,0.0,0.0
244,12.200000000000001,0.2765040823899009,276,11.04,39,1,0.02564102564102564,0,0.0,0,0.0,0.0
245,12.25,0.27765635624721297,276,11.04,39,0,0.0,0,0.0,0,0.0,0.0
246,12.3,0.27882988034239403,276,11.04,41,2,0.04878048780487805,0,0.0,0,0.0,0.0
247,12.350000000000001,0.27993101245687385,276,11.04,41,1,0.024390243902439025,0,0.0,0,0.0,0.0
248,12.4,0.2810197253326448,275,11.0,42,0,0.0,0,0.0,0,0.0,0.0
249,12.450000000000001,0.2820824555332278,275,11.0,42,3,0.07142857142857142,0,0.0,0,0.0,0.0
250,12.5,0.28303609071915625,275,11.0,42,0,0.0,0,0.0,0,0.0,0.0
251,12.55,0.2840086415794537,275,11.0,42,0,0.0,0,0.0,0,0.0,0.0
252,12.600000000000001,0.28500041550845917,274,10.96,45,0,0.0,0,0.0,0,0.0,0.0
253,12.65,0.28601493545735307,274,10.96,46,1,0.021739130434782608,0,0.0,0,0.0,0.0
254,12.700000000000001,0.28705324162013024,273,10.92,44,1,0.022727272727272728,0,0.0,0,0.0,0.0
255,12.75,0.2881122749003162,273,10.92,44,0,0.0,0,0.0,0,0.0,0.0
256,12.8,0.28919230074662644,271,10.84,45,1,0.022222222222222223,0,0.0,0,0.0,0.0
257,12.850000000000001,0.29030219733326235,270,10.8,46,1,0.021739130434782608,0,0.0,0,0.0,0.0
258,12.9,0.29138859700851155,268,10.72,43,0,0.0,0,0.0,0,0.0,0.0
259,12.950000000000001,0.2924343895463403,267,10.68,46,0,0.0,0,0.0,0,0.0,0.0
260,13.0,0.29348616421496243,266,10.64,51,1,0.0196078431372549,0,0.0,0,0.0,0.0
261,13.05,0.29467178471469696,266,10.64,50,1,0.02,0,0.0,0,0.0,0.0
262,13.100000000000001,0.29586455548382085,265,10.6,49,1,0.02040816326530612,0,0.0,0,0.0,0.0
263,13.15,0.297100421446006,267,10.68,48,2,0.041666666666666664,0,0.0,0,0.0,0.0
264,13.200000000000001,0.298359038089428,266,10.64,47,1,0.02127659574468085,0,0.0,0,0.0,0.0
265,13.25,0.2995662998987324,265,10.6,48,1,0.020833333333333332,0,0.0,0,0.0,0.0
266,13.3,0.3008154163702583,263,10.52,50,0,0.0,0,0.0,0,0.0,0.0
267,13.350000000000001,0.3020379097178927,262,10.48,53,1,0.018867924528301886,0,0.0,0,0.0,0.0
268,13.4,0.30319206259188175,263,10.52,55,1,0.01818181818181818,0,0.0,0,0.0,0.0
269,13.450000000000001,0.3043543453413936,261,10.44,57,0,0.0,0,0.0,0,0.0,0.0
270,13.5,0.30543955233316833,260,10.4,58,0,0.0,0,0.0,0,0.0,0.0
271,13.55,0.30649641899633806,261,10.44,58,2,0.034482758620689655,0,0.0,0,0.0,0.0
272,13.600000000000001,0.30752689379215215,264,10.56,58,3,0.05172413793103448,0,0.0,0,0.0,0.0
273,13.65,0.3085746037894045,265,10.6,58,1,0.017241379310344827,0,0.0,0,0.0,0.0
274,13.700000000000001,0.30963781505246746,266,10.64,56,2,0.03571428571428571,0,0.0,0,0.0,0.0
