step_index,mean_output,mean_abs_output,output_variance,mean_total_activation,mean_forward_channel,mean_reverse_channel,mean_directional_dominance,mean_channel_coexistence,mean_split_eligibility,mean_admissibility,mean_residue,mean_tension,mean_barrier_scaffold,mean_abs_step_delta,corridor_edge_fraction,coexistence_edge_fraction,barrier_edge_fraction,dual_active_node_fraction,output_interface_count
0,0.001113,0.006816,0.000070,0.020934,0.011024,0.009911,0.380618,0.007059,0.000000,0.551998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1024,0.203215,1.042164,1.308276,1.042164,0.622689,0.419474,1.000000,0.000000,0.004977,0.892027,0.835123,0.037172,0.259055,0.000393,0.453125,0.000000,0.468750,0.000000,10
2048,0.197418,1.077864,1.374938,1.077864,0.637641,0.440223,1.000000,0.000000,0.005988,0.898411,0.843270,0.035369,0.252663,0.000361,0.476562,0.000000,0.453125,0.000000,10
3072,0.213331,1.059369,1.346364,1.059369,0.636350,0.423019,1.000000,0.000000,0.006253,0.894047,0.841238,0.037357,0.273237,0.000340,0.468750,0.000000,0.468750,0.000000,10
4096,0.185439,1.062932,1.341646,1.062932,0.624185,0.438746,1.000000,0.000000,0.005594,0.898666,0.840863,0.035724,0.258342,0.000425,0.468750,0.000000,0.453125,0.000000,10
5120,0.195212,1.045766,1.316542,1.045766,0.620489,0.425277,1.000000,0.000000,0.006549,0.894995,0.841388,0.039654,0.299374,0.000412,0.445312,0.000000,0.507812,0.000000,10
6144,0.169462,1.027941,1.281536,1.027941,0.598701,0.429239,1.000000,0.000000,0.005805,0.891380,0.836768,0.041113,0.289356,0.000400,0.437500,0.000000,0.492188,0.000000,10
7168,0.168781,1.036144,1.291818,1.036144,0.602462,0.433682,1.000000,0.000000,0.006178,0.895441,0.840132,0.040492,0.285329,0.000401,0.414062,0.000000,0.507812,0.000000,10
8192,0.187601,1.041277,1.291700,1.041277,0.614439,0.426838,1.000000,0.000000,0.005708,0.896666,0.840739,0.039262,0.273513,0.000359,0.406250,0.000000,0.523438,0.000000,10
9216,0.182959,1.061462,1.342969,1.061462,0.622210,0.439251,1.000000,0.000000,0.005962,0.897184,0.843188,0.037552,0.267856,0.000348,0.468750,0.000000,0.460938,0.000000,10
10240,0.207404,1.054222,1.325090,1.054222,0.630813,0.423409,1.000000,0.000000,0.005552,0.895751,0.840244,0.037372,0.264014,0.000318,0.468750,0.000000,0.476562,0.000000,10
11264,0.200815,1.072362,1.360116,1.072362,0.636589,0.435773,1.000000,0.000000,0.005622,0.898657,0.842463,0.035570,0.249752,0.000314,0.484375,0.000000,0.453125,0.000000,10
12288,0.197228,1.066355,1.358379,1.066355,0.631792,0.434564,1.000000,0.000000,0.005879,0.896295,0.841730,0.036274,0.258527,0.000284,0.468750,0.000000,0.460938,0.000000,10
13312,0.217463,1.071883,1.356163,1.071883,0.644673,0.427210,1.000000,0.000000,0.005704,0.897788,0.841732,0.035468,0.249374,0.000290,0.476562,0.000000,0.460938,0.000000,10
14336,0.190411,1.066510,1.362285,1.066510,0.628460,0.438050,1.000000,0.000000,0.005898,0.896552,0.841782,0.036251,0.260495,0.000288,0.468750,0.000000,0.476562,0.000000,10
15360,0.213764,1.067223,1.346944,1.067223,0.640493,0.426730,1.000000,0.000000,0.005460,0.898192,0.841150,0.035632,0.251234,0.000341,0.476562,0.000000,0.460938,0.000000,10
16384,0.197217,1.059963,1.343513,1.059963,0.628590,0.431373,1.000000,0.000000,0.006281,0.896854,0.842643,0.036977,0.280480,0.000413,0.468750,0.000000,0.468750,0.000000,10
17408,0.174036,1.035797,1.299106,1.035797,0.604917,0.430880,1.000000,0.000000,0.006056,0.893622,0.838313,0.040286,0.292940,0.000395,0.445312,0.000000,0.507812,0.000000,10
18432,0.186956,1.039266,1.296437,1.039266,0.613111,0.426155,1.000000,0.000000,0.006308,0.892944,0.839599,0.040637,0.290403,0.000378,0.421875,0.000000,0.492188,0.000000,10
19456,0.155959,1.031128,1.285773,1.031128,0.593543,0.437584,1.000000,0.000000,0.005933,0.895705,0.839443,0.040684,0.286828,0.000374,0.406250,0.000000,0.515625,0.000000,10
20480,0.197026,1.051317,1.309187,1.051317,0.624172,0.427145,1.000000,0.000000,0.005790,0.897691,0.842475,0.038433,0.269919,0.000377,0.421875,0.000000,0.492188,0.000000,10
21504,0.188243,1.051541,1.323275,1.051541,0.619892,0.431649,1.000000,0.000000,0.005679,0.895792,0.840672,0.037937,0.265930,0.000345,0.460938,0.000000,0.453125,0.000000,10
22528,0.196772,1.069268,1.352950,1.069268,0.633020,0.436248,1.000000,0.000000,0.005640,0.898227,0.841927,0.035928,0.249162,0.000316,0.468750,0.000000,0.453125,0.000000,10
23552,0.214553,1.066290,1.351051,1.066290,0.640421,0.425869,1.000000,0.000000,0.005941,0.896229,0.842138,0.036508,0.262104,0.000287,0.468750,0.000000,0.492188,0.000000,10
24576,0.188687,1.067162,1.358196,1.067162,0.627924,0.439237,1.000000,0.000000,0.005472,0.897644,0.841130,0.035755,0.251756,0.000314,0.468750,0.000000,0.468750,0.000000,10
25600,0.217576,1.068804,1.355107,1.068804,0.643190,0.425614,1.000000,0.000000,0.005849,0.897222,0.842442,0.036035,0.259627,0.000309,0.476562,0.000000,0.453125,0.000000,10
26624,0.198479,1.065370,1.351636,1.065370,0.631925,0.433445,1.000000,0.000000,0.005447,0.897536,0.840726,0.035825,0.250912,0.000310,0.476562,0.000000,0.460938,0.000000,10
27648,0.201135,1.072546,1.367536,1.072546,0.636840,0.435706,1.000000,0.000000,0.006101,0.897290,0.843022,0.035766,0.258985,0.000329,0.476562,0.000000,0.460938,0.000000,10
28672,0.204205,1.048180,1.315306,1.048180,0.626193,0.421987,1.000000,0.000000,0.006147,0.895852,0.840161,0.037940,0.285522,0.000376,0.445312,0.000000,0.484375,0.000000,10
29696,0.169274,1.045152,1.317929,1.045152,0.607213,0.437939,1.000000,0.000000,0.006313,0.894335,0.840594,0.040091,0.293420,0.000374,0.437500,0.000000,0.476562,0.000000,10
30720,0.177444,1.027623,1.278372,1.027623,0.602533,0.425089,1.000000,0.000000,0.006066,0.892108,0.837931,0.041373,0.293932,0.000383,0.414062,0.000000,0.507812,0.000000,10
31744,0.175741,1.042241,1.295882,1.042241,0.608991,0.433250,1.000000,0.000000,0.005872,0.897813,0.841002,0.039452,0.273774,0.000376,0.406250,0.000000,0.507812,0.000000,10
32768,0.178328,1.047149,1.312949,1.047149,0.612738,0.434411,1.000000,0.000000,0.005902,0.895811,0.841299,0.038781,0.271471,0.000368,0.414062,0.000000,0.492188,0.000000,10
