step,residue_coherence,orientation_alignment,corridor_count,proto_corridor_score_mean,proto_corridor_score_max
0,1.57484e-06,0.000577461,0,0,0
100,9.1579e-05,0.000580038,65536,0,0
200,0.000111864,0.000585429,65536,0,0
300,0.000109749,0.000591722,65536,0,0
400,0.000102368,0.000598236,65536,0,0
500,9.5709e-05,0.00060469,65536,0,0
600,9.17065e-05,0.000610955,65536,0,0
700,9.0629e-05,0.000617137,65536,0,0
800,9.21172e-05,0.000623378,65536,0,0
900,9.55713e-05,0.000629767,65536,0,0
1000,0.000100312,0.000636187,65536,0,0
1100,0.000105729,0.000642582,65536,0,0
1200,0.000111284,0.000648858,65536,0,0
1300,0.000116513,0.00065497,65536,0,0
1400,0.000121097,0.000660914,65536,0,0
1500,0.000124901,0.000666706,65536,0,0
1600,0.000127917,0.000672312,65536,0,0
1700,0.000130202,0.000677734,65536,0,0
1800,0.000131825,0.000682938,65536,0,0
1900,0.000132862,0.000687919,65536,0,0
1999,0.000133378,0.000692624,65536,0,0
