order_parameter,local_coherence_mean,step,time
0.09642696627526018,0.3932103476317722,0,0.0
0.09646465162764827,0.5969910606017315,10,0.5
0.09289539120331831,0.7302283678632859,20,1.0
0.1040045522046447,0.8095195106316025,30,1.5
0.11333840561421503,0.8429064546652548,40,2.0
0.12402142249830651,0.8596442695428695,50,2.5
0.1374975969215649,0.8723773157552281,60,3.0
0.15183962108009963,0.8821927863690828,70,3.5
0.16390848965957897,0.8879342298278571,80,4.0
0.17441835149479779,0.8917900464333938,90,4.5
0.183823744679469,0.8947264105037622,100,5.0
0.19226305197139582,0.8970929160423182,110,5.5
0.19978319655131216,0.8990482180353943,120,6.0
0.20640126372762216,0.9006781321270485,130,6.5
0.2121267006191458,0.902036055366291,140,7.0
0.21697165134782848,0.9031592947987477,150,7.5
0.22095619194136673,0.9040763434143773,160,8.0
0.22411076933748764,0.9048103370909482,170,8.5
0.22647693298618976,0.9053807927937267,180,9.0
0.2281069938718224,0.9058045445454468,190,9.5
0.2290630144837158,0.9060962952151967,200,10.0
0.22941539035317135,0.9062689786562466,210,10.5
0.22924118885153003,0.9063340233161161,220,11.0
0.2286223475401163,0.9063015601032828,230,11.5
0.2276437935217757,0.9061805947787305,240,12.0
0.22639152129072826,0.9059791547938658,250,12.5
0.2249506556647518,0.9057044158383788,260,13.0
0.22340352565879695,0.9053628113100073,270,13.5
0.2218277821006715,0.9049601270209444,280,14.0
0.22029460366769993,0.9045015830434692,290,14.5
0.2188670495637124,0.9039919043732592,300,15.0
0.21759862842447078,0.9034353819292796,310,15.5
0.21653215824178493,0.9028359252690175,320,16.0
0.21569898776684673,0.902197108265466,330,16.5
0.21511863424035477,0.9015222088690871,340,17.0
0.21479886607483464,0.9008142439698313,350,17.5
0.21473622561234765,0.9000760002883839,360,18.0
0.21491695168703956,0.8993100621702428,370,18.5
0.21531823055651275,0.898518837140852,380,19.0
0.21590968206111802,0.8977045801178648,390,19.5
0.2166549786587212,0.8968694172857603,400,20.0
0.2175134985538371,0.8960153708427432,410,20.5
0.21844192838044335,0.8951443861593832,420,21.0
0.21939575227264574,0.8942583633674863,430,21.5
0.22033058891429194,0.8933591960162335,440,22.0
0.2212033633800489,0.8924488200716403,450,22.5
0.22197332492744623,0.8915292768317573,460,23.0
0.22260294616231358,0.8906027926195876,470,23.5
0.22305876686719972,0.8896718766084728,480,24.0
0.22331228569077302,0.8887394467993994,490,24.5
0.22334107291902522,0.8878091208737209,500,25.0
0.22313041848070062,0.886888123350597,510,25.5
0.22267614140908407,0.8861019846920212,520,26.0
0.22198994158625707,0.885480884889815,530,26.5
0.22111069337280262,0.8849422256636291,540,27.0
0.2201312089555567,0.8845415108080312,550,27.5
0.21927187502427906,0.8844197154094864,560,28.0
0.21912825819403836,0.8850022029750368,570,28.5
0.2217121189191867,0.8879520079210286,580,29.0
0.23241741915270095,0.8983250844501595,590,29.5
0.23985808772189496,0.9073160950727057,600,30.0
0.2380510661515857,0.9097801440253976,610,30.5
0.23292197969216896,0.9103289002829911,620,31.0
0.22628792122782773,0.9101097438184671,630,31.5
0.21886523965903107,0.9095170812102124,640,32.0
0.21098059575268843,0.9087184044415326,650,32.5
0.20279890563261657,0.9077937003562178,660,33.0
0.19441610606622642,0.9067855314320961,670,33.5
0.1859016160058611,0.905718814134447,680,34.0
0.17731953834279274,0.9046093379606297,690,34.5
0.1687401067903574,0.9034677808855807,700,35.0
0.16024657469100195,0.9023017622931625,710,35.5
0.15194002667372333,0.9011169642742726,720,36.0
0.143943192299418,0.8999177774031706,730,36.5
0.1364034247462629,0.8987076898735444,740,37.0
0.12949419604365733,0.897489532095923,750,37.5
0.12341360361622018,0.8962656369940424,760,38.0
0.11837761268374292,0.8950379495358287,770,38.5
0.1146056483551385,0.8938081047017858,780,39.0
0.11229769297003862,0.8925774851650118,790,39.5
0.11160589583419929,0.8913472654676932,800,40.0
0.11260859163906578,0.8901184468856951,810,40.5
0.11529671655498691,0.8888918856467972,820,41.0
0.11957853967638857,0.8876683162536488,830,41.5
0.12530021262989843,0.8864483711047627,840,42.0
0.13227321528788805,0.8852325972612068,850,42.5
0.1402994828565527,0.8840214709900105,860,43.0
0.14918915301210034,0.8828154105797059,870,43.5
0.15877033569881385,0.8816147878413322,880,44.0
0.16889275706163626,0.8804199386644951,890,44.5
0.17942763337317968,0.8792311729857221,900,45.0
0.19026565978019194,0.8780487845446256,910,45.5
0.2013143185473907,0.8768730608575785,920,46.0
0.2124951605904629,0.8757042939418788,930,46.5
0.22374135846803847,0.8745427925011011,940,47.0
0.2349956298677141,0.8733888965818236,950,47.5
0.24620853205915658,0.8722429962226868,960,48.0
0.25733708617407575,0.8711055565152233,970,48.5
0.2683436778140569,0.8699771531490555,980,49.0
0.2791951816744086,0.8688585257372339,990,49.5
0.2898622643821588,0.867750662971193,1000,50.0
0.30031882758650896,0.8666549491230254,1010,50.5
0.3105415607511657,0.8655734409443077,1020,51.0
0.3205095794304489,0.8645094591007816,1030,51.5
0.3302041299268412,0.8634690573563426,1040,52.0
0.3396083451936414,0.8624650804218423,1050,52.5
0.34870703977965917,0.8615240664933428,1060,53.0
0.3574865335962072,0.8606692312585764,1070,53.5
0.3659344953040182,0.8598917758917108,1080,54.0
0.3740397959658716,0.8591795901900183,1090,54.5
0.3817923617218379,0.8585270925691526,1100,55.0
0.3891830092780927,0.8579323160095659,1110,55.5
0.3962032368395833,0.8573975270098044,1120,56.0
0.40284491821387747,0.8569304483836351,1130,56.5
0.40909978961150417,0.8565465266559722,1140,57.0
0.41495847175700185,0.8562743851691468,1150,57.5
0.4204083587633443,0.8561689562185049,1160,58.0
0.42542839102564317,0.8563457593051632,1170,58.5
0.42997376099010837,0.8570863069752661,1180,59.0
0.4339210071855096,0.8592483964524056,1190,59.5
0.4368611406419699,0.8661945707863961,1200,60.0
0.43880724359939605,0.8817316019257889,1210,60.5
0.4418394455117516,0.8885981893473215,1220,61.0
0.44521465518911946,0.8899885714262281,1230,61.5
0.4484426253743351,0.8896379399729664,1240,62.0
0.4513628684818366,0.8885813426965838,1250,62.5
0.4539011658919791,0.8872104489618087,1260,63.0
0.45600808931488523,0.8856955788567273,1270,63.5
0.45764713777766824,0.8841183859428545,1280,64.0
0.4587923249900211,0.8825209047510614,1290,64.5
0.4594267043298334,0.8809257160885472,1300,65.0
0.45954086804154043,0.879345099356073,1310,65.5
0.4591315417091501,0.8777855742276217,1320,66.0
