continuation_mismatch_mean,phase_error_mean,signal_x_mean,frequency_drift_mean,rejection_rate,hold_rate,reinforce_rate,survival_metrics,trajectory_alignment,phase_locking_value,frames_logged
0.06094135969877243,0.44191496014595033,0.817208249422531,1.2010391454181981,0.0,0.535,0.465,0.465,0.5580850398540497,0.5580850398540497,200
