step,residue_coherence,orientation_alignment,corridor_count,proto_corridor_score_mean,proto_corridor_score_max
0,1.5717e-06,0.00129529,0,0,0
100,9.14036e-05,0.00130112,65536,0,0
200,0.000111703,0.00131509,65536,0,0
300,0.000109694,0.00133389,65536,0,0
400,0.00010239,0.00135581,65536,0,0
500,9.58272e-05,0.00137994,65536,0,0
600,9.19188e-05,0.00140574,65536,0,0
700,9.09082e-05,0.00143279,65536,0,0
800,9.24039e-05,0.00146081,65536,0,0
900,9.58034e-05,0.00148952,65536,0,0
1000,0.000100452,0.00151867,65536,0,0
1100,0.00010577,0.0015479,65536,0,0
1200,0.000111239,0.00157667,65536,0,0
1300,0.000116395,0.00160452,65536,0,0
1400,0.000120923,0.00163122,65536,0,0
1500,0.000124679,0.00165664,65536,0,0
1600,0.000127656,0.00168074,65536,0,0
1700,0.000129907,0.00170356,65536,0,0
1800,0.000131504,0.00172508,65536,0,0
1900,0.00013252,0.00174536,65536,0,0
1999,0.000133019,0.00176422,65536,0,0
