case_label,regime,step_index,mean_output,mean_abs_output,output_variance,mean_total_activation,mean_forward_channel,mean_reverse_channel,mean_directional_dominance,mean_channel_coexistence,mean_split_eligibility,mean_admissibility,mean_residue,mean_tension,mean_barrier_scaffold,mean_abs_step_delta,corridor_edge_fraction,coexistence_edge_fraction,barrier_edge_fraction,dual_active_node_fraction,output_interface_count
scaffold_off_split_onset_seed_20402,directional_corridor_candidate,32768,0.202316,1.265214,1.755437,1.265214,0.733765,0.531449,1.000000,0.000000,0.078359,0.941999,0.894194,0.195129,0.000000,0.000000,0.906250,0.000000,0.281250,0.000000,12
