order_parameter,local_coherence_mean,step,time
0.09460812113220204,0.393836653416655,0,0.0
0.07100696388793003,0.6189272535677706,10,0.5
0.042953061517338124,0.7377368307667773,20,1.0
0.043575880414021134,0.788118143297725,30,1.5
0.04454403095761087,0.8178048637978624,40,2.0
0.04685142097744661,0.839479930594266,50,2.5
0.05076773690055948,0.8544092832684508,60,3.0
0.05560691437320728,0.8662167124156392,70,3.5
0.05918518039926279,0.8756832939647874,80,4.0
0.06113775989910894,0.8831699620732759,90,4.5
0.06198460502489555,0.8892386188679127,100,5.0
0.062133687309921026,0.894283186191233,110,5.5
0.061892402473835914,0.8985662827749609,120,6.0
0.06152096749161357,0.9022692017156386,130,6.5
0.061252322099878354,0.9055206646417209,140,7.0
0.06129571339448831,0.908414161958192,150,7.5
0.0618315115389516,0.9110189382729008,160,8.0
0.06300180406597844,0.9133871843299954,170,8.5
0.06490152626272802,0.9155588643880983,180,9.0
0.06757465216303993,0.9175650255434827,190,9.5
0.07101775901178214,0.9194301095522962,200,10.0
0.075189923704025,0.9211735958603516,210,10.5
0.08002555259356543,0.9228111878954788,220,11.0
0.08544658416388717,0.9243556820388381,230,11.5
0.09137191169180411,0.9258176125684126,240,12.0
0.09772349958702398,0.9272057360625365,250,12.5
0.10442968930681289,0.9285273991675724,260,13.0
0.11142653412510016,0.9297888205567079,270,13.5
0.11865793720941077,0.9309953090360787,280,14.0
0.12607515867035302,0.9321514336447113,290,14.5
0.13363605044935983,0.9332611573250374,300,15.0
0.1413042233095522,0.9343279427155962,310,15.5
0.1490482501219941,0.9353548364465321,320,16.0
0.15684095079283916,0.9363445367419648,330,16.5
0.16465877224199943,0.9372994479759811,340,17.0
0.17248126097992522,0.9382217249710034,350,17.5
0.1802906189476022,0.9391133091855155,360,18.0
0.18807133112392735,0.9399759584541687,370,18.5
0.19580985354489638,0.9408112715756856,380,19.0
0.20349435151148698,0.9416207087628845,390,19.5
0.2111144792141441,0.9424056087529198,400,20.0
0.21866119344730744,0.9431672032085803,410,20.5
0.2261265953886946,0.943906628911471,420,21.0
0.23350379553033107,0.9446249381463667,430,21.5
0.24078679777165735,0.9453231075963752,440,22.0
0.24797039943855628,0.9460020460058414,450,22.5
0.25505010460103744,0.9466626008183296,460,23.0
0.26202204855176076,0.9473055639576998,470,23.5
0.2688829317001518,0.9479316768889692,480,24.0
0.27562996145170654,0.9485416350706428,490,24.5
0.2822608008949369,0.9491360918901435,500,25.0
0.2887735233219797,0.9497156621578464,510,25.5
0.29516657177330813,0.9502809252222248,520,26.0
0.3014387229302742,0.9508324277580735,530,26.5
0.3075890547877147,0.9513706862712306,540,27.0
0.31361691762756655,0.9518961893562432,550,27.5
0.31952190788729923,0.9524093997377197,560,28.0
0.3253038445771003,0.9529107561214291,570,28.5
0.3309627479495943,0.9534006748773429,580,29.0
0.3364988201673975,0.9538795515736286,590,29.5
0.3419124277485573,0.9543477623779366,600,30.0
0.3472040855991373,0.9548056653401187,610,30.5
0.35237444246687855,0.955253601568646,620,31.0
0.35742426767079105,0.9556918963114407,630,31.5
0.362354438979361,0.9561208599505016,640,32.0
0.3671659315252986,0.9565407889185882,650,32.5
0.3718598076578537,0.9569519665452582,660,33.0
0.3764372076450141,0.9573546638387338,670,33.5
0.38089934114766966,0.9577491402093607,680,34.0
0.38524747939630893,0.9581356441398066,690,34.5
0.3894829480082109,0.9585144138066086,700,35.0
0.39360712038955137,0.9588856776572185,710,35.5
0.39762141167251375,0.9592496549462727,720,36.0
0.40152727314247516,0.95960655623446,730,36.5
0.4053261871147384,0.9599565838530417,740,37.0
0.4090196622241609,0.9602999323367833,750,37.5
0.4126092290944857,0.9606367888278193,760,38.0
0.41609643635723836,0.9609673334527322,770,38.5
0.4194828469927845,0.961291739674935,780,39.0
0.4227700349685824,0.9616101746242588,790,39.5
0.4259595821518459,0.9619227994054846,800,40.0
0.42905307547578514,0.9622297693874095,810,40.5
0.43205210434036306,0.9625312344739064,820,41.0
0.43495825823007533,0.9628273393583112,830,41.5
0.4377731245327014,0.9631182237623643,840,42.0
0.4404982865442621,0.9634040226608315,850,42.5
0.4431353216465883,0.9636848664928381,860,43.0
0.4456857996449706,0.9639608813608682,870,43.5
0.44815128125432035,0.9642321892183037,880,44.0
0.4505333167231539,0.9644989080463084,890,44.5
0.45283344458551256,0.9647611520208015,900,45.0
0.4550531905316619,0.9650190316702022,910,45.5
0.457194066389081,0.9652726540245783,920,46.0
0.4592575692058714,0.9655221227567812,930,46.5
0.46124518042927215,0.9657675383161042,940,47.0
0.46315836517248654,0.9660089980549605,950,47.5
0.46499857156350444,0.9662465963490419,960,48.0
0.46676723017003763,0.9664804247113796,970,48.5
0.46846575349509384,0.9667105719007029,980,49.0
0.47009553553808825,0.9669371240244562,990,49.5
0.47165795141673506,0.9671601646368124,1000,50.0
0.4731543570452837,0.967379774831995,1010,50.5
0.4745860888649607,0.9675960333331943,1020,51.0
0.47595446362275323,0.9678090165773516,1030,51.5
0.47726077819492524,0.968018798796053,1040,52.0
0.47850630945189865,0.968225452092769,1050,52.5
0.4796923141613486,0.9684290465166527,1060,53.0
0.4808200289265733,0.9686296501330935,1070,53.5
0.4818906701573861,0.9688273290912149,1080,54.0
0.4829054340709636,0.9690221476884869,1090,54.5
0.48386549672024387,0.9692141684326145,1100,55.0
0.48477201404763115,0.9694034521008497,1110,55.5
0.4856261219619101,0.9695900577968695,1120,56.0
0.48642893643640334,0.9697740430053481,1130,56.5
0.4871815536265428,0.9699554636443435,1140,57.0
0.48788505000514126,0.9701343741156151,1150,57.5
0.4885404825137613,0.970310827352975,1160,58.0
0.4891488887286907,0.9704848748687739,1170,58.5
0.48971128704012457,0.970656566798615,1180,59.0
0.49022867684325383,0.9708259519443792,1190,59.5
0.4907020387400444,0.9709930778156481,1200,60.0
0.4911323347505712,0.9711579906695978,1210,60.5
0.4915205085328526,0.9713207355494362,1220,61.0
0.49186748561019716,0.9714813563214502,1230,61.5
0.49217417360514826,0.9716398957107287,1240,62.0
0.49244146247917103,0.9717963953356192,1250,62.5
0.49267022477728695,0.9719508957409733,1260,63.0
0.4928613158769201,0.9721034364302357,1270,63.5
0.4930155742402676,0.9722540558964272,1280,64.0
0.493133821669558,0.9724027916520668,1290,64.5
0.4932168635646104,0.9725496802580776,1300,65.0
0.4932654891821443,0.9726947573517213,1310,65.5
0.49328047189633845,0.9728380576735973,1320,66.0
0.49326256946016867,0.9729796150937486,1330,66.5
0.4932125242670973,0.9731194626369049,1340,67.0
0.493131063612711,0.9732576325069009,1350,67.5
0.4930188999559504,0.9733941561103021,1360,68.0
0.4928767311795854,0.9735290640792653,1370,68.5
0.49270524084963685,0.9736623862936662,1380,69.0
0.492505098473457,0.9737941519025202,1390,69.5
0.49227695975621405,0.9739243893447223,1400,70.0
0.49202146685554476,0.9740531263691341,1410,70.5
0.49173924863416274,0.974180390054038,1420,71.0
0.4914309209102278,0.9743062068259822,1430,71.5
0.491097086705304,0.9744306024780423,1440,72.0
0.49073833648974696,0.9745536021875142,1450,72.5
0.49035524842538036,0.9746752305330637,1460,73.0
0.4899483886053378,0.9747955115113469,1470,73.5
0.48951831129095613,0.9749144685531251,1480,74.0
0.4890655591456244,0.9750321245388858,1490,74.5
0.48859066346550023,0.9751485018139914,1500,75.0
0.488094144407023,0.975263622203369,1510,75.5
0.48757651121115647,0.9753775070257578,1520,76.0
0.48703826242430914,0.9754901771075272,1530,76.5
0.4864798861158891,0.9756016527960826,1540,77.0
0.4859018600924545,0.9757119539728702,1550,77.5
0.48530465210843393,0.9758211000659943,1560,78.0
0.48468872007339614,0.9759291100624613,1570,78.5
0.4840545122558531,0.9760360025200594,1580,79.0
0.4834024674835915,0.9761417955788899,1590,79.5
0.48273301534052887,0.976246506972557,1600,80.0
0.4820465763600987,0.9763501540390294,1610,80.5
0.48134356221517266,0.9764527537311851,1620,81.0
0.48062437590453144,0.9765543226270452,1630,81.5
0.4798894119359037,0.9766548769397123,1640,82.0
0.4791390565055907,0.976754432527018,1650,82.5
0.4783736876747028,0.9768530049008897,1660,83.0
0.47759367554203386,0.9769506092364482,1670,83.5
0.4767993824136019,0.9770472603808393,1680,84.0
0.4759911629688926,0.9771429728618143,1690,84.5
0.4751693644238343,0.9772377608960597,1700,85.0
0.4743343266905469,0.97733163839729,1710,85.5
0.4734863825338988,0.9774246189841072,1720,86.0
0.4726258577249133,0.9775167159876352,1730,86.5
0.4717530711910679,0.9776079424589379,1740,87.0
0.4708683351635246,0.977698311176222,1750,87.5
0.4699719553213394,0.977787834651839,1760,88.0
0.46906423093269345,0.9778765251390849,1770,88.5
