case_label,regime,step_index,mean_output,mean_abs_output,output_variance,mean_total_activation,mean_forward_channel,mean_reverse_channel,mean_directional_dominance,mean_channel_coexistence,mean_split_eligibility,mean_admissibility,mean_residue,mean_tension,mean_barrier_scaffold,mean_abs_step_delta,corridor_edge_fraction,coexistence_edge_fraction,barrier_edge_fraction,dual_active_node_fraction,output_interface_count
split_20401,directional_corridor_candidate,32768,-0.001109,1.273882,1.820447,1.273882,0.636386,0.637496,1.000000,0.000000,0.023980,0.968167,0.888493,0.054995,0.036460,0.000000,0.906250,0.000000,0.000000,0.000000,12
