x_mean,x_rms,p_rms,order_parameter,local_coherence_mean,residue_mean,mismatch_mean,step,time
-0.02506299410451797,0.5341382417897151,0.5023084811148127,0.05542228127604384,0.0012647542769609569,1.2499767353931753e-05,0.0004999985008572602,0,0.0
-0.000586073403021778,0.5076769322343083,0.5290383755956649,0.06613406116412444,0.0028752264235098568,0.0015121707923570432,0.0054996717539129115,10,0.5
0.02403433843968006,0.49025342048513526,0.5452238557803789,0.08397411373234578,0.005769888515302797,0.005510022469570976,0.010497981738356548,20,1.0
0.04277030655806477,0.49912648496993944,0.5371128559666126,0.11334965945935051,0.01164508721965167,0.012003625331246753,0.015492570146472732,30,1.5
0.05103461300218268,0.5253581115604528,0.5114844293762552,0.1610906512332108,0.024680397286064505,0.020988564432265967,0.02047717707802359,40,2.0
0.046803867557839024,0.544299892450925,0.49127903760316277,0.23709364834622518,0.05486966866021246,0.032455009941736675,0.02543455825163319,50,2.5
0.03111390418265104,0.5397062652631999,0.4963210773075095,0.35254970827319687,0.12334092044177598,0.04637839111369219,0.030318688840675276,60,3.0
0.00780617274673103,0.5154034651661589,0.5215138842566077,0.508945724124695,0.2596423304241865,0.06269739854955637,0.03502285793916797,70,3.5
-0.017412781779995848,0.49286027965819046,0.5428684987606196,0.6779601721645985,0.46246298654067713,0.08127892891978375,0.03937242068958496,80,4.0
-0.03836848041930793,0.49395525734527074,0.5418723694616526,0.8146951336715511,0.667444420708958,0.10190423053523802,0.04322381401884425,90,4.5
-0.049930237826373895,0.5175798585131279,0.5193539736443816,0.9024770668620742,0.8180753829426617,0.12431655107046315,0.0465741802992452,100,5.0
-0.0492673328694484,0.5409544358803828,0.49496035903259505,0.9527518009797825,0.9111961491306617,0.14828465922564604,0.049510667421196385,110,5.5
-0.036542067811412206,0.5435731455645045,0.4920830143046075,0.9743696694610318,0.9519813218980573,0.17363009628994977,0.05215447702780675,120,6.0
-0.014870031052928872,0.5232570665341696,0.5136336230249283,0.986134394554998,0.9739797631822839,0.20023241705226888,0.054598023800065495,130,6.5
0.010442707495834556,0.49753098067915374,0.5385911050859996,0.9939814729909946,0.9887878611496768,0.22799858578499588,0.05686789828591477,140,7.0
0.03319870725584231,0.49074764565250034,0.5447790399175676,0.9969176868395399,0.994323442837348,0.2568485584603794,0.05899594847568256,150,7.5
0.04782650642190961,0.5097547912469634,0.5270365316383708,0.9977488698498196,0.995858568733381,0.2867186469167008,0.06101023111524232,160,8.0
0.050744709982302176,0.5358202143618492,0.500513885517196,0.9980115670654766,0.996324301453176,0.31755513248480866,0.06292367938438312,170,8.5
