step_index,mean_output,mean_abs_output,output_variance,mean_total_activation,mean_forward_channel,mean_reverse_channel,mean_directional_dominance,mean_channel_coexistence,mean_split_eligibility,mean_admissibility,mean_residue,mean_tension,mean_barrier_scaffold,mean_abs_step_delta,corridor_edge_fraction,coexistence_edge_fraction,barrier_edge_fraction,dual_active_node_fraction,output_interface_count
0,0.001046,0.005628,0.000053,0.020012,0.010529,0.009483,0.321875,0.007192,0.000000,0.550653,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1024,0.466494,1.326893,1.701304,1.326893,0.896693,0.430200,1.000000,0.000000,0.000004,0.976007,0.905112,0.000025,0.000029,0.000004,0.906250,0.000000,0.000000,0.000000,12
2048,0.466470,1.328197,1.703696,1.328197,0.897334,0.430864,1.000000,0.000000,0.000000,0.976729,0.906061,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
3072,0.466470,1.328202,1.703704,1.328202,0.897336,0.430866,1.000000,0.000000,0.000000,0.976733,0.906064,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
4096,0.466470,1.328202,1.703704,1.328202,0.897336,0.430866,1.000000,0.000000,0.000000,0.976733,0.906064,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
5120,0.466470,1.328202,1.703704,1.328202,0.897336,0.430866,1.000000,0.000000,0.000000,0.976733,0.906064,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
6144,0.466470,1.328202,1.703704,1.328202,0.897336,0.430866,1.000000,0.000000,0.000000,0.976733,0.906064,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
7168,0.466470,1.328202,1.703704,1.328202,0.897336,0.430866,1.000000,0.000000,0.000000,0.976733,0.906064,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
8192,0.466470,1.328202,1.703704,1.328202,0.897336,0.430866,1.000000,0.000000,0.000000,0.976733,0.906064,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
9216,0.466470,1.328202,1.703704,1.328202,0.897336,0.430866,1.000000,0.000000,0.000000,0.976733,0.906064,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
10240,0.466470,1.328202,1.703704,1.328202,0.897336,0.430866,1.000000,0.000000,0.000000,0.976733,0.906064,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
11264,0.466470,1.328202,1.703704,1.328202,0.897336,0.430866,1.000000,0.000000,0.000000,0.976733,0.906064,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
12288,0.466470,1.328202,1.703704,1.328202,0.897336,0.430866,1.000000,0.000000,0.000000,0.976733,0.906064,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
13312,0.466470,1.328202,1.703704,1.328202,0.897336,0.430866,1.000000,0.000000,0.000000,0.976733,0.906064,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
14336,0.466470,1.328202,1.703704,1.328202,0.897336,0.430866,1.000000,0.000000,0.000000,0.976733,0.906064,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
15360,0.466470,1.328202,1.703704,1.328202,0.897336,0.430866,1.000000,0.000000,0.000000,0.976733,0.906064,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
16384,0.466470,1.328202,1.703704,1.328202,0.897336,0.430866,1.000000,0.000000,0.000000,0.976733,0.906064,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
17408,0.466470,1.328202,1.703704,1.328202,0.897336,0.430866,1.000000,0.000000,0.000000,0.976733,0.906064,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
18432,0.466470,1.328202,1.703704,1.328202,0.897336,0.430866,1.000000,0.000000,0.000000,0.976733,0.906064,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
19456,0.466470,1.328202,1.703704,1.328202,0.897336,0.430866,1.000000,0.000000,0.000000,0.976733,0.906064,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
20480,0.466470,1.328202,1.703704,1.328202,0.897336,0.430866,1.000000,0.000000,0.000000,0.976733,0.906064,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
21504,0.466470,1.328202,1.703704,1.328202,0.897336,0.430866,1.000000,0.000000,0.000000,0.976733,0.906064,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
22528,0.466470,1.328202,1.703704,1.328202,0.897336,0.430866,1.000000,0.000000,0.000000,0.976733,0.906064,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
23552,0.466470,1.328202,1.703704,1.328202,0.897336,0.430866,1.000000,0.000000,0.000000,0.976733,0.906064,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
24576,0.466470,1.328202,1.703704,1.328202,0.897336,0.430866,1.000000,0.000000,0.000000,0.976733,0.906064,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
25600,0.466470,1.328202,1.703704,1.328202,0.897336,0.430866,1.000000,0.000000,0.000000,0.976733,0.906064,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
26624,0.466470,1.328202,1.703704,1.328202,0.897336,0.430866,1.000000,0.000000,0.000000,0.976733,0.906064,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
27648,0.466470,1.328202,1.703704,1.328202,0.897336,0.430866,1.000000,0.000000,0.000000,0.976733,0.906064,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
28672,0.466470,1.328202,1.703704,1.328202,0.897336,0.430866,1.000000,0.000000,0.000000,0.976733,0.906064,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
29696,0.466470,1.328202,1.703704,1.328202,0.897336,0.430866,1.000000,0.000000,0.000000,0.976733,0.906064,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
30720,0.466470,1.328202,1.703704,1.328202,0.897336,0.430866,1.000000,0.000000,0.000000,0.976733,0.906064,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
31744,0.466470,1.328202,1.703704,1.328202,0.897336,0.430866,1.000000,0.000000,0.000000,0.976733,0.906064,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
32768,0.466470,1.328202,1.703704,1.328202,0.897336,0.430866,1.000000,0.000000,0.000000,0.976733,0.906064,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000,0.000000,12
