mean_x,std_x,crossing_fraction,onset_count,step,time
0.00703168681879272,0.10795747896972556,0.0,0,0,0.0
0.017440263727628996,0.3446180906705154,0.0,0,10,0.1
0.013609254818023957,0.45491686275551246,0.004,2,20,0.2
0.01080446236220135,0.5258030110325153,0.006,3,30,0.3
0.00431924226307986,0.5782553898909608,0.012,6,40,0.4
0.02153230064089449,0.6175576575071372,0.024,12,50,0.5
0.005613522482245893,0.6682209911655888,0.034,17,60,0.6
0.007205056073470946,0.6891963869426369,0.046,23,70,0.7000000000000001
0.018581020947344064,0.7293139765601918,0.052,26,80,0.8
0.01445157208800327,0.7665253225013064,0.06,30,90,0.9
0.003665467975711122,0.8032303519620236,0.068,34,100,1.0
-0.0034136787248108327,0.8315964643888946,0.072,36,110,1.1
-0.027972683796292044,0.8335355706346228,0.082,41,120,1.2
-0.04138354887672068,0.8181823740821261,0.098,49,130,1.3
-0.028166214970836535,0.8407098640031583,0.112,56,140,1.4000000000000001
-0.023997255905626996,0.8595899305539102,0.124,62,150,1.5
-0.005882212753446716,0.8525527783007447,0.136,68,160,1.6
0.010232542341608088,0.8466519308345607,0.148,74,170,1.7
-0.0015880379020441105,0.8291393546592754,0.158,79,180,1.8
0.006752598781331885,0.8634869810423267,0.164,82,190,1.9000000000000001
-0.0019167732943810786,0.8753244584867536,0.176,88,200,2.0
-0.014404336087711404,0.8901170789389838,0.188,94,210,2.1
-0.03326006774540367,0.9091103658702717,0.198,99,220,2.2
-0.04117148356793741,0.9151858313342429,0.204,102,230,2.3000000000000003
-0.049206045000266305,0.8933109289096128,0.214,107,240,2.4
-0.021712350518693403,0.9031177881702407,0.218,109,250,2.5
-0.033380600619561863,0.9092740144843482,0.222,111,260,2.6
-0.011717269973198614,0.9036012971311902,0.228,114,270,2.7
-0.00010518011135584438,0.9319308135712772,0.238,119,280,2.8000000000000003
0.0062690214841425625,0.9400355489633074,0.252,126,290,2.9
0.0036488469766265226,0.9276245154124404,0.258,129,300,3.0
-0.0009025866339822369,0.923407896491466,0.268,134,310,3.1
0.0028368356164169663,0.9294193984147368,0.274,137,320,3.2
0.004750612602420345,0.933632101558085,0.276,138,330,3.3000000000000003
0.025040673346742977,0.9629011418809449,0.282,141,340,3.4
0.028532044958843514,0.9705494772671153,0.288,144,350,3.5
0.04136919392763443,0.9474701611098744,0.302,151,360,3.6
0.036901318652203856,0.9493366841779156,0.304,152,370,3.7
0.03855288786286989,0.9493300386339016,0.312,156,380,3.8000000000000003
0.02488716111497191,0.9628886802828984,0.322,161,390,3.9
0.03761087967237458,0.9615893610133773,0.332,166,400,4.0
0.017114351514662896,0.9310662968753054,0.338,169,410,4.1
-0.002379817846083549,0.9369824784200724,0.342,171,420,4.2
-0.013578319607412428,0.9434947464242489,0.346,173,430,4.3
-0.004781762884075983,0.9654187774867566,0.35,175,440,4.4
0.004434637480367616,0.992102978040941,0.358,179,450,4.5
-0.005026389332157874,0.994573598414446,0.376,188,460,4.6000000000000005
-0.005345999998654801,0.9870818455248452,0.382,191,470,4.7
-0.008357102293464723,1.0033933880516555,0.388,194,480,4.8
-0.007095012908032632,0.9935891392845985,0.402,201,490,4.9
0.004139636631929691,0.9964663347362349,0.408,204,500,5.0
0.017283647945077894,0.9985534772821009,0.418,209,510,5.1000000000000005
0.018252126255484363,1.0049301034198568,0.424,212,520,5.2
0.00875105480214726,1.009269118219102,0.432,216,530,5.3
0.00992556908581194,1.0117855119632462,0.434,217,540,5.4
0.011548812092435695,1.0119263827215161,0.444,222,550,5.5
0.003957951415147171,1.0127597418438108,0.444,222,560,5.6000000000000005
-0.008364232008835687,0.9877463072470413,0.446,223,570,5.7
-0.00040690206071650794,0.9971785215139346,0.45,225,580,5.8
-0.008127225131811616,1.007387088782193,0.454,227,590,5.9
-0.013066958298260252,1.0170321925841666,0.462,231,600,6.0
0.019044187076417567,1.0207026739823937,0.468,234,610,6.1000000000000005
0.005652746079425979,1.0255893798560942,0.48,240,620,6.2
0.006339237439978735,1.0165545560387366,0.484,242,630,6.3
-0.007114580812441153,1.0348848677667655,0.49,245,640,6.4
0.007862294046800285,1.027498264866776,0.494,247,650,6.5
0.011630013830591424,1.047658723398622,0.504,252,660,6.6000000000000005
0.02774812498094789,1.0335872086816156,0.52,260,670,6.7
0.014027119972790068,1.0360536179980897,0.526,263,680,6.8
0.033808060096484994,1.033180049804047,0.534,267,690,6.9
0.03174094613169667,1.0329629037717807,0.538,269,700,7.0
0.0062080871280062976,1.027149255355769,0.54,270,710,7.1000000000000005
-0.009269870563376048,1.0236531544408807,0.542,271,720,7.2
0.0024811931004947935,1.0062443384537578,0.544,272,730,7.3
-0.022840368996595452,1.0010795969726736,0.544,272,740,7.4
-0.02706640970192985,1.0017129694961684,0.544,272,750,7.5
-0.042047280599335206,1.021746210406784,0.548,274,760,7.6000000000000005
-0.02487619867892418,1.0523636015125377,0.552,276,770,7.7
-0.007886481526252292,1.0375504239882198,0.556,278,780,7.8
-0.01095409569517135,1.04845151523644,0.562,281,790,7.9
-0.01364652173024087,1.034370455168555,0.566,283,800,8.0
-0.003275501612259056,1.0287083347555275,0.574,287,810,8.1
-0.004678205298570099,1.0115454100374426,0.576,288,820,8.2
-0.014338455576471247,0.9977247660042798,0.576,288,830,8.3
0.008831703007237195,1.0038935741953723,0.58,290,840,8.4
0.011156418757071556,1.0193190935109984,0.586,293,850,8.5
0.013146184199233893,1.0122460427666449,0.588,294,860,8.6
0.009820215250186755,1.0075014089570766,0.59,295,870,8.700000000000001
-0.0047289997834571796,1.0064633471029103,0.596,298,880,8.8
-0.006592246014346603,0.9879189961923813,0.6,300,890,8.9
-0.012816394067476285,0.9872432073964604,0.608,304,900,9.0
-0.015696295570916792,1.000245442175096,0.61,305,910,9.1
-0.025462803025747133,0.9991589171305391,0.612,306,920,9.200000000000001
-0.026096768964372623,1.0225515303779005,0.612,306,930,9.3
-0.033195057516260625,1.0259433855668458,0.614,307,940,9.4
-0.010090967956309382,1.0319953418320442,0.622,311,950,9.5
-0.030783824186133773,1.042991154981729,0.624,312,960,9.6
-0.02356369136570024,1.0233529919624664,0.626,313,970,9.700000000000001
-0.028903070966093646,1.0236009125071286,0.626,313,980,9.8
-0.024400202420853195,1.0291693517647071,0.632,316,990,9.9
-0.02929183772242145,1.041408674674116,0.636,318,1000,10.0
-0.027710067384703253,1.0573635242897428,0.636,318,1010,10.1
-0.032859384403866265,1.0388574875148249,0.64,320,1020,10.200000000000001
-0.05606222091859079,1.0558252217498567,0.646,323,1030,10.3
-0.035497578185881624,1.0525104679518644,0.654,327,1040,10.4
-0.027587819269249504,1.0579891570969195,0.654,327,1050,10.5
-0.005173138529766217,1.0758307830617408,0.658,329,1060,10.6
-0.01062129432300285,1.0538432527597088,0.66,330,1070,10.700000000000001
-0.04024282413872457,1.0477344298411417,0.662,331,1080,10.8
-0.02747239557411082,1.0463207807369637,0.664,332,1090,10.9
-0.03305435801120681,1.0341410520371452,0.666,333,1100,11.0
-0.02367544688192398,1.0165809007538347,0.668,334,1110,11.1
-0.007027744010328235,1.0306810635855368,0.672,336,1120,11.200000000000001
-0.013242862927023388,1.0394206671961606,0.678,339,1130,11.3
0.00769471546998502,1.0302047209051926,0.68,340,1140,11.4
0.013916864154779824,1.0053749613388956,0.68,340,1150,11.5
-0.005123667930263196,0.9980975326169085,0.688,344,1160,11.6
0.012643997990496182,0.9964239479705794,0.688,344,1170,11.700000000000001
0.003149850964483246,0.9885312304187462,0.688,344,1180,11.8
0.02342424214762339,1.0086480539570801,0.692,346,1190,11.9
0.0095619324132363,1.0126463061352915,0.692,346,1200,12.0
0.016870777793616554,1.0339637445256311,0.694,347,1210,12.1
0.015941342609087916,1.0443594626877053,0.704,352,1220,12.200000000000001
0.02528969660614057,1.024798138331594,0.704,352,1230,12.3
0.03087761740784704,1.0349076475075705,0.706,353,1240,12.4
0.020222686468503302,1.0349707369718675,0.708,354,1250,12.5
0.02287645513150332,1.021775512851649,0.71,355,1260,12.6
0.021360938617544747,1.0545458139913082,0.712,356,1270,12.700000000000001
0.02169447035546991,1.048323764128615,0.712,356,1280,12.8
0.025783792286224825,1.0373509640113037,0.714,357,1290,12.9
0.018988831518888142,1.032239874301128,0.714,357,1300,13.0
0.01666997839427513,1.0011570013179105,0.718,359,1310,13.1
0.010421552116940201,0.983603861561467,0.72,360,1320,13.200000000000001
-0.005813526376945646,0.9976360873473237,0.72,360,1330,13.3
0.021024345191953436,0.9958179740916167,0.722,361,1340,13.4
0.039388748556222326,0.9993476002373018,0.73,365,1350,13.5
0.04173920437379122,1.000376343227699,0.734,367,1360,13.6
0.011280644627220162,0.9844582481425426,0.734,367,1370,13.700000000000001
0.015220967477022203,0.9864229218490995,0.738,369,1380,13.8
0.007858732632574547,0.9961757578571162,0.74,370,1390,13.9
0.024295022933048693,0.9754023691423183,0.744,372,1400,14.0
0.025055881666914432,0.9636040864542548,0.744,372,1410,14.1
0.04509436848116235,0.9429776705025422,0.752,376,1420,14.200000000000001
0.052484250944215605,0.9545484474443227,0.756,378,1430,14.3
0.05539995386521655,0.9745646543720536,0.758,379,1440,14.4
0.05678905024078432,0.980621025076619,0.758,379,1450,14.5
0.06179275201359422,0.997658518688846,0.762,381,1460,14.6
0.05406786897976659,0.9918064225614344,0.762,381,1470,14.700000000000001
0.05059300562804322,1.0139794471915746,0.766,383,1480,14.8
0.030971703036735333,1.0038825617150966,0.766,383,1490,14.9
0.010620702163015736,1.0065199880403373,0.766,383,1500,15.0
-0.0005364095511448141,1.002785392027187,0.77,385,1510,15.1
0.013189143595942756,0.9989715992888281,0.772,386,1520,15.200000000000001
0.01189499338425674,0.996372173215968,0.774,387,1530,15.3
-0.0002272051622996294,0.99619765383592,0.778,389,1540,15.4
-0.010480771550747626,1.0015364984144108,0.78,390,1550,15.5
-0.01618533617572285,0.9979979805249054,0.782,391,1560,15.6
-0.014138399649505444,0.9990406634559192,0.784,392,1570,15.700000000000001
-0.008805416287188792,1.0081202094339923,0.786,393,1580,15.8
-0.040777007268085176,0.9839483448818748,0.79,395,1590,15.9
-0.049031872087185735,0.9855733213723188,0.794,397,1600,16.0
-0.039514435491064245,0.9924025614017592,0.796,398,1610,16.1
-0.05844020670154583,0.980117345920374,0.798,399,1620,16.2
-0.05434747840819847,0.9557183352092546,0.798,399,1630,16.3
-0.048184087540368965,0.9547712121497168,0.798,399,1640,16.4
-0.043382854677770824,0.9376297397837576,0.8,400,1650,16.5
-0.03791228834754951,0.928204798919745,0.802,401,1660,16.6
-0.029126764091550336,0.9387479424916987,0.804,402,1670,16.7
-0.059218855245104264,0.9321079650851726,0.804,402,1680,16.8
-0.0414386367916624,0.9191877607574035,0.808,404,1690,16.9
-0.04822830961648591,0.9434342372335537,0.81,405,1700,17.0
-0.06435144766415034,0.9468712800437242,0.814,407,1710,17.1
-0.06655260480290086,0.9592509268256284,0.814,407,1720,17.2
-0.07485508801571618,0.9707097703993497,0.816,408,1730,17.3
-0.05086830334407315,0.9497034270608105,0.816,408,1740,17.400000000000002
-0.040180060170232006,0.9634663256787286,0.816,408,1750,17.5
-0.0588545351190541,0.9573672966561769,0.822,411,1760,17.6
-0.056489227078799026,0.979484376021083,0.824,412,1770,17.7
-0.03483763278337399,0.9725084998706118,0.824,412,1780,17.8
-0.03182483433953995,0.9911888338527598,0.824,412,1790,17.900000000000002
-0.028198998495463593,0.9866746268955119,0.828,414,1800,18.0
-0.022779997083509734,0.9985937262603741,0.828,414,1810,18.1
0.00515955322422964,1.0092648037227938,0.832,416,1820,18.2
-0.007919145226513106,1.0204779961848027,0.836,418,1830,18.3
0.002676805568417052,1.0314425612468263,0.838,419,1840,18.400000000000002
-0.0023312516715024182,1.0428584902972604,0.838,419,1850,18.5
-0.005002731524633323,1.0167184865065335,0.842,421,1860,18.6
0.029609241701537194,1.0058210209582186,0.844,422,1870,18.7
0.02165642393556184,1.0055526564049384,0.848,424,1880,18.8
0.02520143332417794,1.0015322771978632,0.848,424,1890,18.900000000000002
0.017581336037404634,0.9868301916768051,0.848,424,1900,19.0
0.0310419777475855,0.9779162582455919,0.848,424,1910,19.1
0.04434883267172885,0.9521793636810597,0.848,424,1920,19.2
0.04845050111682025,0.9223575597349559,0.848,424,1930,19.3
0.03896449067676303,0.9096076084711922,0.85,425,1940,19.400000000000002
0.0063648019159869935,0.9152406857765744,0.85,425,1950,19.5
0.0007989671339488638,0.9128235979199787,0.852,426,1960,19.6
0.003940782651318546,0.9037031372064649,0.852,426,1970,19.7
0.009190874308603486,0.8953669098797048,0.854,427,1980,19.8
0.013607072423500614,0.8972457396209288,0.854,427,1990,19.900000000000002
