x_mean,x_rms,p_rms,order_parameter,local_coherence_mean,residue_mean,mismatch_mean,step,time
0.07318680330771682,0.5204462526257999,0.4341988415407511,0.0813828283412903,0.011471227590709803,1.2499560390109705e-05,0.0004999859732519811,0,0.0
0.06286013087717356,0.5327596572726886,0.41899890507448895,0.1301698325356049,0.022973134106639065,0.001511787710261025,0.00549730227862616,10,0.5
0.037143107691510274,0.4970197833743763,0.46082997820105664,0.20520410358378263,0.049353332815706266,0.005506054169907212,0.010483232859992385,20,1.0
0.0023321573240925484,0.440782640763165,0.5148821190131911,0.31464064068027325,0.1073296013387536,0.011983526387593462,0.015434610697484832,30,1.5
-0.03304978635877066,0.41725670379189167,0.5341252428239598,0.4566932345665891,0.21747085777499875,0.020913424906867664,0.020295295925557982,40,2.0
-0.06033999044594817,0.45280150664074476,0.5043448487575393,0.6086483100296506,0.3788951728113786,0.03222619078419847,0.024967724867607295,50,2.5
-0.07285686190339032,0.5085609262004165,0.44806106082757646,0.7440068929751402,0.5606801348902664,0.0457991756692289,0.029345019729162397,60,3.0
-0.0675358344048046,0.5344473731863121,0.416844016612179,0.85396998861549,0.7350696032162193,0.06146256255360309,0.03334868709575918,70,3.5
-0.04567968096370411,0.5110822549206192,0.44518294733709635,0.9318403546474883,0.8727112895727558,0.07901799349977957,0.03694736685438152,80,4.0
-0.012639549687274754,0.4558588405702404,0.5015831380457382,0.9712000852553117,0.9457027392889095,0.09827262128541324,0.040198956648065415,90,4.5
0.02349518378194074,0.41777302931352095,0.5337214834344061,0.9899925539069421,0.9810567246573401,0.11907569298436702,0.0431928317084915,100,5.0
0.05387747735215596,0.4381519773399268,0.5171225866829802,0.9967979071490123,0.9938958187609337,0.14131337387135262,0.04598975601707957,110,5.5
0.07106868671636987,0.49406372069900606,0.4639978058105488,0.9984144303496988,0.9969070828838313,0.16489863592018714,0.048634073981591544,120,6.0
0.07085980471990172,0.531957870186992,0.4200163654638159,0.9987672531154065,0.997548544665965,0.18976030291610838,0.05114589123459931,130,6.5
0.05330197299298338,0.5223710502053178,0.4318812427300735,0.9988487850470399,0.9976920049450912,0.2158340623084623,0.053534620697201385,140,7.0
