step,residue_coherence,orientation_alignment,corridor_count,proto_corridor_score_mean,proto_corridor_score_max
0,1.58688e-06,0.00245429,0,0,0
100,9.22452e-05,0.00245643,65533,0,0
200,0.000112628,0.00246224,65536,0,0
300,0.000110439,0.00247083,65536,0,0
400,0.000102877,0.00248135,65536,0,0
500,9.6022e-05,0.00249308,65536,0,0
600,9.18594e-05,0.00250547,65536,0,0
700,9.06528e-05,0.00251816,65536,0,0
800,9.20153e-05,0.00253095,65536,0,0
900,9.53384e-05,0.00254375,65536,0,0
1000,9.99595e-05,0.00255641,65536,0,0
1100,0.000105291,0.0025688,65536,0,0
1200,0.000110807,0.00258074,65536,0,0
1300,0.00011604,0.00259211,65536,0,0
1400,0.000120656,0.00260284,65536,0,0
1500,0.000124498,0.00261289,65536,0,0
1600,0.000127553,0.0026223,65536,0,0
1700,0.000129874,0.00263104,65536,0,0
1800,0.000131531,0.00263914,65536,0,0
1900,0.000132598,0.00264664,65536,0,0
1999,0.00013314,0.00265351,65536,0,0
