step,residue_coherence,orientation_alignment,corridor_count,proto_corridor_score_mean,proto_corridor_score_max
0,1.57133e-06,0.00263424,0,0,0
100,9.13959e-05,0.00264157,65534,0,0
200,0.000111668,0.0026603,65536,0,0
300,0.000109578,0.00268657,65536,0,0
400,0.000102205,0.00271766,65536,0,0
500,9.55977e-05,0.00275193,65536,0,0
600,9.16373e-05,0.00278862,65536,0,0
700,9.05688e-05,0.00282722,65536,0,0
800,9.20248e-05,0.00286696,65536,0,0
900,9.5413e-05,0.00290733,65536,0,0
1000,0.000100084,0.00294785,65536,0,0
1100,0.000105431,0.00298828,65536,0,0
1200,0.000110919,0.0030283,65536,0,0
1300,0.000116092,0.00306739,65536,0,0
1400,0.000120633,0.00310535,65536,0,0
1500,0.000124395,0.00314216,65536,0,0
1600,0.000127375,0.00317776,65536,0,0
1700,0.000129629,0.00321223,65536,0,0
1800,0.000131229,0.00324549,65536,0,0
1900,0.000132248,0.00327755,65536,0,0
1999,0.00013275,0.00330809,65536,0,0
