x_mean,x_rms,p_rms,order_parameter,local_coherence_mean,residue_mean,mismatch_mean,step,time
-0.051300985808557895,0.44862398221848704,0.47745626415548,0.13839150221809074,0.016269020958025522,0.00012499467964455823,0.004999802806456072,0,0.0
-0.03843669090867874,0.4287155404297174,0.4954098768350737,0.20330682293843583,0.03870726840280023,0.015115404811576267,0.05495645449521028,10,0.5
-0.016161754544922465,0.44120689622691717,0.48431852583016555,0.29826879924035016,0.08673781584114572,0.05502990043343701,0.10471170287316128,20,1.0
0.010070142536508994,0.4731515508397225,0.45316174678283094,0.4300126489901764,0.1835070832488384,0.11967116301445277,0.15387005634337458,30,1.5
0.03383651771349717,0.49453929620138964,0.4297194926818449,0.5947681834425508,0.35380652467245355,0.2085350952830222,0.2015605761187989,40,2.0
0.04931853406598301,0.487570742670883,0.43761024649598684,0.7591226104922301,0.5779389199028454,0.32054592481036315,0.24642217116184725,50,2.5
0.05272565444500755,0.4578569291587452,0.4686096333165221,0.8752298415820783,0.7684928978768281,0.4539905544893587,0.287475420777633,60,3.0
0.04322369706640918,0.43141653160483423,0.49305956165820713,0.9428702650155573,0.8910960479685565,0.606945829024516,0.324826746708877,70,3.5
0.023139072277247097,0.4345164016391047,0.4903299408153039,0.9794775961883688,0.9606972113631627,0.7776785673722165,0.3590113793874448,80,4.0
-0.0026108037817564067,0.46391582392855474,0.4626122150687682,0.9940197905317112,0.9887766342961687,0.9647637030840758,0.39071645649714076,90,4.5
-0.027721464029984634,0.4909949524068819,0.4337648083949558,0.9977527122352813,0.9958873920205648,1.1671218146445268,0.4205729877405529,100,5.0
-0.04604494370828991,0.4925495859799766,0.4319986767464795,0.9985946250359767,0.9974138221022457,1.3839132851662428,0.44890055221782205,110,5.5
-0.0530950164144496,0.46733204771016934,0.45916087334569633,0.9988287456308452,0.9978018550207475,1.6144036127803358,0.47583143148621476,120,6.0
-0.04714557867232755,0.43670726333749055,0.4883796838993704,0.9989186497833495,0.9979375231565448,1.8579088356785711,0.5014461025294824,130,6.5
-0.029653260213286944,0.43011795338321346,0.49419277083301405,0.9989626381124843,0.998000093519738,2.113781599491156,0.5258117364010501,140,7.0
-0.0049007902460363574,0.4544395294338742,0.47192442374060484,0.9989871755312698,0.99803405887195,2.3814069830589846,0.5489901611455621,150,7.5
0.02105156391721409,0.48525767741899417,0.4401737534312027,0.9990018679658912,0.9980541938137584,2.6602003482480443,0.5710396196631485,160,8.0
0.04184976150904995,0.4952324693695137,0.42892044373609695,0.9990110791613502,0.9980667944406586,2.94960568735178,0.592015306509601,170,8.5
0.05240167893206483,0.4763024091093892,0.44984881895809786,0.99901705789772,0.9980749897247327,3.249094155992414,0.6119696304761909,180,9.0
0.05012383907839733,0.4440835138854571,0.48168223613224037,0.9990210478813555,0.9980804785623301,3.5581627144558867,0.6309523966577217,190,9.5
0.03557393655706912,0.42843590651321334,0.49565170935770836,0.9990237707791502,0.9980842390313563,3.876332851493473,0.6490109555840274,200,10.0
0.012314294610663457,0.44548604759254296,0.4803853905440907,0.9990256620768504,0.9980868605220858,4.203149378495856,0.6661903345850593,210,10.5
-0.013960315771525717,0.4777156075832932,0.44834778842763995,0.9990269938423384,0.9980887121606596,4.538179286872588,0.6825333575808098,220,11.0
-0.0368169542647965,0.4954436748209001,0.42867645755907785,0.9990279414005957,0.9980900328842078,4.881010663651317,0.6980807562994125,230,11.5
-0.05065951919656874,0.4841000885269265,0.4414465353159614,0.9990286208383116,0.9980909817195917,5.231251661429582,0.7128712745599999,240,12.0
-0.052098868263788345,0.4528724773136766,0.4734284081197756,0.9990291108043076,0.9980916669523497,5.5885295194491516,0.7269417666001992,250,12.5
-0.04078259867894541,0.4296360764145214,0.49461174595332213,0.9990294655954354,0.998092163673655,5.952489632960819,0.7403272900897861,260,13.0
-0.019481327647460214,0.437821132585984,0.4873813623045011,0.9990297232618118,0.9980925247008458,6.322794668319358,0.7530611942883506,270,13.5
0.006589651289775498,0.46889888088445164,0.457560679074132,0.9990299107790062,0.9980927875888161,6.699123721449898,0.765175203699995,280,14.0
0.031047253878738298,0.493169479412997,0.43129085217958457,0.9990300474398671,0.9980929792574779,7.081171517487662,0.7766994975149412,290,14.5
0.04790340663709847,0.4901728382377631,0.43469359590523227,0.9990301471327996,0.9980931191187074,7.468647649528151,0.787662785087455,300,15.0
0.05303113593222149,0.46231503567341053,0.4642119564662091,0.9990302199033629,0.99809322123087,7.861275854543306,0.7980923776717949,310,15.5
0.04517499495158177,0.43359994697667853,0.4911405275341476,0.9990302730424233,0.9980932958066002,8.25879332462557,0.8080142566176012,320,16.0
0.026258440829823444,0.4321379358053345,0.4924273909028729,0.9990303118543179,0.9980933502808342,8.660950051819398,0.8174531382103506,330,16.5
0.0009129053008871263,0.45945808503632957,0.4670398248940469,0.9990303402045662,0.998093390074326,9.067508204889998,0.8264325353295547,340,17.0
-0.0246561412063882,0.4885584905734712,0.4365071938693466,0.9990303609133305,0.9980934191432186,9.47824153646346,0.8349748160863428,350,17.5
-0.044188504999546366,0.4941075028523746,0.43021588034952557,0.9990303760396259,0.998093440376597,9.892934819051508,0.8431012595923822,360,18.0
-0.05290198271259305,0.4716427740189312,0.4547318120216146,0.9990303870874331,0.998093455885104,10.311383308548635,0.8508321090033917,370,18.5
-0.04866321135138245,0.43994319813498883,0.4854666915786277,0.999030395155597,0.9980934672110002,10.733392233859638,0.8581866219726068,380,19.0
-0.03250998989868405,0.4289746163794245,0.4951855246152425,0.9990304010470507,0.998093475481314,11.158776311382157,0.865183118642274,390,19.5
-0.008397189947982246,0.4501300774505219,0.47603659284716904,0.9990304053485172,0.9980934815196337,11.587359283131667,0.871839027294516,400,20.0
0.017771534700190158,0.48191785882466665,0.44382778278270246,0.9990304084887066,0.9980934859277641,12.018973477356074,0.8781709277766255,410,20.5
0.03958916824112353,0.4956438518654047,0.4284449726636931,0.999030410780846,0.9980934891454071,12.453459390543784,0.8841945928099633,420,21.0
0.05171399362696197,0.480140241021143,0.4457502333299822,0.9990304124537585,0.9980934914937852,12.890665289782671,0.8899250272861083,430,21.5
0.05117743106191949,0.4480726129611719,0.4779736960801604,0.999030413674587,0.9980934932075334,13.330446834478462,0.8953765056487144,440,22.0
0.03811084978913197,0.4286401898453146,0.49547503201328047,0.9990304145654019,0.9980934944580152,13.772666716489603,0.9005626074546013,450,22.5
