order_parameter,local_coherence_mean,step,time
0.09519755638329976,0.40817468467420837,0,0.0
0.045855801730486624,0.7159955393216508,10,0.5
0.042777546457441265,0.8064608575187675,20,1.0
0.03140558796638077,0.8546597908630091,30,1.5
0.026314666239959122,0.8792723143884322,40,2.0
0.02909641086151232,0.8923492153790291,50,2.5
0.03563428833331051,0.9009947640692357,60,3.0
0.044487858287753985,0.9073008803472985,70,3.5
0.05466708785027589,0.912186087537561,80,4.0
0.06553100325337742,0.9161362247085165,90,4.5
0.07667587320120198,0.9194346257141448,100,5.0
0.08783972666908806,0.922257224687161,110,5.5
0.0988459708922059,0.924718560450017,120,6.0
0.10957259773971252,0.92689625236049,130,6.5
0.11993486150376516,0.928844852966184,140,7.0
0.1298747972664083,0.9306040327969305,150,7.5
0.13935433120333449,0.9322035748006711,160,8.0
0.14835041802308613,0.9336665029301388,170,8.5
0.15685143199893345,0.9350110877282414,180,9.0
0.1648544059658389,0.9362521604611199,190,9.5
0.17236288608478892,0.9374019932791184,200,10.0
0.17938525509366313,0.938470902277353,210,10.5
0.1859334213354986,0.9394676706775358,220,11.0
0.19202179676233272,0.9403998532716499,230,11.5
0.19766650403524455,0.9412740010885867,240,12.0
0.20288476507592182,0.9420958314270207,250,12.5
0.20769443289075507,0.9428703596891539,260,13.0
0.21211363607432634,0.9436020039038167,270,13.5
0.216160511559677,0.9442946692601772,280,14.0
0.21985300619198528,0.9449518176561307,290,14.5
0.22320873175783001,0.9455765257446653,300,15.0
0.22624486136477678,0.9461715339521457,310,15.5
0.22897805767321613,0.9467392882641337,320,16.0
0.23142442555305973,0.9472819761119988,330,16.5
0.23359948337368944,0.9478015573733034,340,17.0
0.23551814842205535,0.9482997912730599,350,17.5
0.23719473295195265,0.9487782598104187,360,18.0
0.23864294815527123,0.9492383882158553,370,18.5
0.2398759139602127,0.9496814628540811,380,19.0
0.2409061730395631,0.9501086469188514,390,19.5
0.24174570778380403,0.950520994211572,400,20.0
0.24240595928256328,0.9509194612521447,410,20.5
0.2428978475820306,0.9513049179350175,420,21.0
0.24323179265985875,0.9516781569140332,430,21.5
0.24341773569393582,0.952039901875033,440,22.0
0.24346516030595716,0.9523908148342768,450,22.5
0.24338311354171674,0.9527315025829012,460,23.0
0.2431802264127317,0.9530625223822766,470,23.5
0.24286473387227445,0.9533843870018586,480,24.0
0.24244449413630262,0.9536975691796156,490,24.5
0.24192700728857336,0.9540025055751058,500,25.0
0.24131943313133983,0.9542996002765414,510,25.5
0.24062860825992233,0.9545892279155677,520,26.0
0.23986106235228194,0.954871736436822,530,26.5
0.23902303367440814,0.9551474495635227,540,27.0
0.23812048380955173,0.955416668995243,550,27.5
0.23715911162465522,0.9556796763695719,560,28.0
0.23614436649117074,0.9559367350154628,570,28.5
0.23508146078015354,0.9561880915226644,580,29.0
0.23397538165334456,0.9564339771486252,590,29.5
0.232830902173105,0.9566746090816698,600,30.0
0.23165259175471636,0.9569101915769305,610,30.5
0.2304448259848343,0.957140916979532,620,31.0
0.22921179582987888,0.9573669666477616,630,31.5
0.22795751625795993,0.9575885117874205,640,32.0
0.22668583429760725,0.9578057142072095,650,32.5
0.22540043655618494,0.9580187270038169,660,33.0
0.2241048562204328,0.9582276951843505,670,33.5
0.22280247956113797,0.9584327562328415,680,34.0
0.2214965519635233,0.9586340406267637,690,34.5
0.22019018350455738,0.9588316723088066,700,35.0
