continuation_mismatch_mean,phase_error_mean,signal_x_mean,frequency_drift_mean,rejection_rate,hold_rate,reinforce_rate,survival_metrics,trajectory_alignment,phase_locking_value,frames_logged
0.09265072226524353,0.7729518482089043,0.8169135645570037,0.6578479941647933,0.0,0.575,0.425,0.425,0.22704815179109572,0.22704815179109572,200
