case_label,regime,step_index,mean_output,mean_abs_output,output_variance,mean_total_activation,mean_forward_channel,mean_reverse_channel,mean_directional_dominance,mean_channel_coexistence,mean_split_eligibility,mean_admissibility,mean_residue,mean_tension,mean_barrier_scaffold,mean_abs_step_delta,corridor_edge_fraction,coexistence_edge_fraction,barrier_edge_fraction,dual_active_node_fraction,output_interface_count
eligibility_off_barrier_lock_seed_20402,directional_corridor_candidate,32768,0.230162,1.216682,1.649867,1.216682,0.723422,0.493260,1.000000,0.000000,0.000000,0.947354,0.871815,0.005418,0.084412,0.000000,0.718750,0.000000,0.203125,0.000000,12
