step,residue_coherence,orientation_alignment,corridor_count,proto_corridor_score_mean,proto_corridor_score_max
0,1.57133e-06,0.00263424,0,0,0
100,9.13957e-05,0.00263802,65534,0,0
200,0.000111669,0.00264825,65536,0,0
300,0.000109581,0.00266324,65536,0,0
400,0.000102218,0.00268164,65536,0,0
500,9.56293e-05,0.00270253,65536,0,0
600,9.16979e-05,0.00272538,65536,0,0
700,9.06668e-05,0.00274978,65536,0,0
800,9.2165e-05,0.00277526,65536,0,0
900,9.5597e-05,0.00280136,65536,0,0
1000,0.00010031,0.00282791,65536,0,0
1100,0.000105693,0.00285452,65536,0,0
1200,0.000111213,0.00288108,65536,0,0
1300,0.000116411,0.00290721,65536,0,0
1400,0.000120969,0.00293282,65536,0,0
1500,0.000124747,0.00295779,65536,0,0
1600,0.000127736,0.00298209,65536,0,0
1700,0.000129997,0.00300569,65536,0,0
1800,0.000131599,0.00302861,65536,0,0
1900,0.000132617,0.00305074,65536,0,0
1999,0.000133117,0.00307189,65536,0,0
