case_label,regime,step_index,mean_output,mean_abs_output,output_variance,mean_total_activation,mean_forward_channel,mean_reverse_channel,mean_directional_dominance,mean_channel_coexistence,mean_split_eligibility,mean_admissibility,mean_residue,mean_tension,mean_barrier_scaffold,mean_abs_step_delta,corridor_edge_fraction,coexistence_edge_fraction,barrier_edge_fraction,dual_active_node_fraction,output_interface_count
runtime_r2b_smoke,directional_corridor_candidate,1024,-0.126238,1.299818,1.840815,1.299818,0.586790,0.713028,1.000000,0.000000,0.000001,0.972553,0.892973,0.000006,0.000009,0.000003,0.890625,0.000000,0.000000,0.000000,14
