step_index,mean_output,mean_abs_output,output_variance,mean_total_activation,mean_forward_channel,mean_reverse_channel,mean_directional_dominance,mean_channel_coexistence,mean_split_eligibility,mean_admissibility,mean_residue,mean_tension,mean_barrier_scaffold,mean_abs_step_delta,corridor_edge_fraction,coexistence_edge_fraction,barrier_edge_fraction,dual_active_node_fraction,output_interface_count
0,-0.000719,0.005549,0.000046,0.019204,0.009242,0.009961,0.335077,0.006827,0.000000,0.547851,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
128,-0.092425,0.403398,0.203703,0.416519,0.162047,0.254472,0.962469,0.006561,0.000003,0.708181,0.152433,0.000002,0.000000,0.003459,0.632812,0.000000,0.000000,0.054688,27
256,-0.179894,1.128157,1.465144,1.133266,0.476686,0.656580,0.994238,0.002555,0.001038,0.947495,0.743878,0.000608,0.000233,0.001526,0.898438,0.000000,0.000000,0.015625,14
384,-0.128016,1.258191,1.764195,1.258191,0.565087,0.693104,1.000000,0.000000,0.000306,0.963254,0.858546,0.000843,0.000471,0.000143,0.890625,0.000000,0.000000,0.000000,14
512,-0.126991,1.281276,1.806921,1.281276,0.577142,0.704133,1.000000,0.000000,0.000092,0.966812,0.878863,0.000381,0.000295,0.000058,0.890625,0.000000,0.000000,0.000000,14
640,-0.126582,1.291653,1.825792,1.291653,0.582535,0.709118,1.000000,0.000000,0.000028,0.969396,0.886686,0.000144,0.000140,0.000027,0.890625,0.000000,0.000000,0.000000,14
768,-0.126372,1.296499,1.834702,1.296499,0.585063,0.711435,1.000000,0.000000,0.000009,0.971038,0.890385,0.000051,0.000059,0.000013,0.890625,0.000000,0.000000,0.000000,14
896,-0.126278,1.298757,1.838864,1.298757,0.586240,0.712517,1.000000,0.000000,0.000003,0.972006,0.892140,0.000018,0.000023,0.000006,0.890625,0.000000,0.000000,0.000000,14
1024,-0.126238,1.299818,1.840815,1.299818,0.586790,0.713028,1.000000,0.000000,0.000001,0.972553,0.892973,0.000006,0.000009,0.000003,0.890625,0.000000,0.000000,0.000000,14
