active_fraction,mean_mismatch,max_mismatch,mean_residue,step
0.00146484375,0.00048828125,0.1,0.09614648437500002,0
0.0,0.00048370361328125004,0.1,0.06414908124003407,10
0.0,0.0004966974258422852,0.1,0.0428126727634771,20
0.0,0.0004784405231475831,0.1,0.028865359427720318,30
0.0,0.00048068314790725717,0.1,0.019332861369101745,40
0.00048828125,0.0004908991977572441,0.1,0.013202355019593031,50
0.0,0.00048006322031142186,0.1,0.009204050246738826,60
0.000244140625,0.0004781207553605782,0.0978515625,0.006360087615951491,70
0.00048828125,0.00048312285271094883,0.0978515625,0.004575948676901118,80
0.00048828125,0.00047757411238649186,0.0978515625,0.0036105921353770036,90
0.0,0.00047698299944265443,0.0978515625,0.0026604810897614965,100
0.000732421875,0.00047600196009538464,0.09763183593750001,0.002044028310539996,110
0.000244140625,0.0004693214391610468,0.09389436841011048,0.0020485963801509803,120
0.000244140625,0.0004660137293163374,0.09389436841011048,0.0016136199987707234,130
0.0,0.000470838696930462,0.09389436841011048,0.0015377851895225295,140
0.0009765625,0.0004687658141473723,0.09389436841011048,0.0015753689903437143,150
0.0,0.0004652833305731123,0.08820786989691878,0.0014832750466918553,160
0.000732421875,0.0004602571919636513,0.08820786989691878,0.0012241337885160507,170
0.0,0.000460301680483516,0.08820786989691878,0.0015100999595951416,180
0.0,0.00045823870672313533,0.08820786989691878,0.001418799110216457,190
0.00054931640625,0.0004577843775006885,0.0830705360932433,0.0016272563486199499,200
0.00048828125,0.000456086584311094,0.0830705360932433,0.0016457650513929795,210
0.00048828125,0.00045654287030578577,0.0830705360932433,0.0015196918370014023,220
0.001953125,0.00045378676268541257,0.0830705360932433,0.0015466680465890293,230
0.0,0.00045222612536694373,0.0830705360932433,0.0015765555842377184,240
0.001708984375,0.00045077108910031175,0.0778613985214031,0.001666125923322078,250
0.00146484375,0.00045018675526863907,0.0778613985214031,0.001783769732588611,260
0.00048828125,0.00045042085760419636,0.0778613985214031,0.0018730607520705484,270
0.00048828125,0.0004492058228196662,0.0778613985214031,0.0017935182502639068,280
0.001708984375,0.0004477936641397134,0.0778613985214031,0.001718156083304985,290
0.000732421875,0.00044522986565940874,0.07334223563692291,0.001807059132828748,300
0.00048828125,0.00044441343974970426,0.07334223563692291,0.0018076431472182394,310
0.00048828125,0.0004441729490090437,0.07334223563692291,0.001884594627433536,320
0.00048828125,0.00044302263014104357,0.07334223563692291,0.0018486240641656189,330
0.00048828125,0.00044245784012504586,0.07334223563692291,0.0019993005355762174,340
0.001220703125,0.0004417019077096205,0.06934516046753172,0.002087110284958016,350
0.0009765625,0.00043972352017418437,0.06934516046753172,0.0019149185721923047,360
0.000244140625,0.0004404379508601587,0.06934516046753172,0.0021463362144614126,370
0.0009765625,0.00043839485217291745,0.06934516046753172,0.002223715769615094,380
0.00048828125,0.0004369490744030348,0.06934516046753172,0.0020294733532244197,390
0.002685546875,0.0004343970093930565,0.06575633188441488,0.0017763135772284348,400
0.0,0.00043497533495725544,0.06575633188441488,0.002090993812646327,410
0.000732421875,0.00043676298214416454,0.06575633188441488,0.00277189407580931,420
0.00048828125,0.00043520069537640745,0.06575633188441488,0.0024294085503850362,430
0.0,0.0004343974559517288,0.06575633188441488,0.0023253777681759616,440
6.103515625e-05,0.0004320705726115182,0.06251008435647025,0.002086809676835051,450
0.0009765625,0.0004308683868653829,0.06251008435647025,0.0019843875910047328,460
0.0009765625,0.00043008857757893023,0.06251008435647025,0.002567454643680929,470
0.00048828125,0.0004301984273422275,0.06251008435647025,0.0024305469897319713,480
0.00048828125,0.00043051538641369864,0.06251008435647025,0.0020375132456213157,490
0.00048828125,0.0004289591562243382,0.06251008435647025,0.0026180012734011724,500
0.0,0.00042658419798099546,0.059132015583722414,0.0023556578186557544,510
0.00048828125,0.0004261706432260393,0.059132015583722414,0.0026769857776371268,520
0.0009765625,0.00042676351042642257,0.059132015583722414,0.002685046172691657,530
0.0,0.00042816235201665145,0.059132015583722414,0.0023974750862977732,540
0.00146484375,0.0004251146891880887,0.059132015583722414,0.0027436840794751068,550
0.000732421875,0.00042381105377773277,0.0591320155837224,0.0024959468252547506,560
0.0,0.00042272194676481534,0.05630874086779866,0.002363557964055147,570
0.000732421875,0.00042351058316176073,0.05630874086779866,0.0028735378042931557,580
0.000732421875,0.0004239371150922337,0.05630874086779866,0.0027795201378905295,590
0.000732421875,0.00042169279083928164,0.05630874086779866,0.002606850408070461,600
0.001953125,0.0004217001959462063,0.05630874086779866,0.0031680576835158595,610
0.001220703125,0.00042080525040315666,0.05630874086779866,0.0029036382088715104,620
0.00048828125,0.000420992688602612,0.05377848342590725,0.0025377657549948253,630
0.0009765625,0.00041966987111119783,0.05377848342590725,0.002748586840825038,640
0.0009765625,0.0004181335013454648,0.05377848342590725,0.00293453284028265,650
0.00048828125,0.0004185962024350269,0.05377848342590725,0.002824175739835927,660
0.00048828125,0.00041756365170382353,0.05377848342590725,0.0031525988821364207,670
0.0,0.0004180926388282115,0.05377848342590725,0.002599330307967556,680
0.001953125,0.00041591600882544375,0.05147485484412675,0.0027122559042919107,690
0.00048828125,0.0004162394497147353,0.05147485484412675,0.003404872437661199,700
0.0009765625,0.00041566798646495507,0.05147485484412675,0.0031451775465748356,710
0.00048828125,0.000415229761732358,0.05147485484412675,0.0031789379893589365,720
0.00146484375,0.0004161659688714227,0.05147485484412675,0.003215197337025238,730
0.001708984375,0.00041522104751640483,0.05147485484412675,0.0032196190246924434,740
0.001953125,0.0004138303173854638,0.04894564287910408,0.0030043157689626106,750
0.0,0.0004127868931876231,0.04894564287910408,0.003557284135933067,760
0.0,0.000412660388704471,0.04894564287910408,0.0030304674428784763,770
0.001953125,0.0004130893100126974,0.04894564287910408,0.0031251016962844025,780
0.00146484375,0.0004118129323546154,0.04894564287910408,0.003152392634011831,790
0.00048828125,0.0004115364868805113,0.04894564287910408,0.00300393515770833,800
0.002685546875,0.0004110127254561784,0.04687098842101254,0.003605494410470883,810
0.00146484375,0.00041085400166531697,0.04687098842101254,0.004018174034481434,820
0.00048828125,0.00041115802917920436,0.04687098842101254,0.0035861129243811964,830
0.00048828125,0.0004100901473106972,0.04687098842101254,0.003701293219864641,840
0.001953125,0.0004094722714583757,0.04687098842101254,0.003295122699418453,850
0.00048828125,0.00040825811191273894,0.04684694878910367,0.0028614994136920147,860
0.00146484375,0.0004095458946365057,0.04684694878910367,0.0042358490710228775,870
0.0,0.0004089810982186862,0.04500782114211406,0.00347079667608323,880
0.00048828125,0.00040847162779654965,0.04500782114211406,0.0032078042879144604,890
0.00048828125,0.00040765452932439044,0.04500782114211406,0.003691683629734958,900
0.0009765625,0.00040749297471855746,0.04500782114211406,0.003573958385803812,910
0.001708984375,0.00040683407028537503,0.04500782114211406,0.003297002383930799,920
0.000732421875,0.0004067295966471583,0.04497585661398791,0.004116649532356043,930
0.00048828125,0.00040568163623660807,0.04497585661398791,0.003726113229404775,940
0.00244140625,0.0004065923024445152,0.043251526557758185,0.004183191395063782,950
0.0,0.0004062682238786569,0.043251526557758185,0.004073225505334753,960
0.001708984375,0.0004060307853577142,0.043251526557758185,0.0035161287628884767,970
0.00341796875,0.00040525222097254456,0.043251526557758185,0.003962865285384188,980
0.00048828125,0.00040538531821915954,0.043251526557758185,0.0038298568652778654,990
