particle_id,gap,time_s,phase_rad,energy_ev
165,rf_gap_04,1.3850000000001745e-08,0.1256637061457866,1014317.3887798111
301,rf_gap_04,1.3850000000001745e-08,0.1256637061457866,981189.06012497
312,rf_gap_04,1.3850000000001745e-08,0.1256637061457866,990279.6037715169
257,rf_gap_04,1.3852000000001746e-08,0.12817698026865543,995921.8945180136
108,rf_gap_04,1.3854000000001747e-08,0.13069025439153137,982355.563903978
111,rf_gap_04,1.3854000000001747e-08,0.13069025439153137,981166.7479020315
313,rf_gap_04,1.3854000000001747e-08,0.13069025439153137,976869.1379550569
489,rf_gap_04,1.3854000000001747e-08,0.13069025439153137,983422.6324612148
66,rf_gap_04,1.3856000000001747e-08,0.1332035285144002,987014.1842801081
157,rf_gap_04,1.3856000000001747e-08,0.1332035285144002,1008726.2864794682
160,rf_gap_04,1.3856000000001747e-08,0.1332035285144002,996597.2438729205
461,rf_gap_04,1.3856000000001747e-08,0.1332035285144002,1000205.9292799124
25,rf_gap_04,1.3858000000001748e-08,0.13571680263727615,991624.2500200141
255,rf_gap_04,1.3858000000001748e-08,0.13571680263727615,987728.647865302
67,rf_gap_04,1.3860000000001748e-08,0.13823007676014498,991240.2022251645
99,rf_gap_04,1.3860000000001748e-08,0.13823007676014498,991171.0955615434
158,rf_gap_04,1.3860000000001748e-08,0.13823007676014498,981870.928762014
274,rf_gap_04,1.3860000000001748e-08,0.13823007676014498,988591.5030483989
496,rf_gap_04,1.3860000000001748e-08,0.13823007676014498,995328.8697656557
252,rf_gap_04,1.386400000000175e-08,0.14325662500588976,985770.6220477503
289,rf_gap_04,1.386400000000175e-08,0.14325662500588976,983555.3060996706
95,rf_gap_04,1.386600000000175e-08,0.1457698991287657,978309.0688451887
321,rf_gap_04,1.386600000000175e-08,0.1457698991287657,987046.3953341888
475,rf_gap_04,1.386600000000175e-08,0.1457698991287657,998542.4867007781
361,rf_gap_04,1.386800000000175e-08,0.14828317325163454,997378.9507566738
367,rf_gap_04,1.386800000000175e-08,0.14828317325163454,998203.2457327807
256,rf_gap_04,1.3870000000001751e-08,0.15079644737451048,980372.6768349361
319,rf_gap_04,1.3870000000001751e-08,0.15079644737451048,977627.5530856478
7,rf_gap_04,1.3872000000001752e-08,0.15330972149737931,991722.7067126273
81,rf_gap_04,1.3872000000001752e-08,0.15330972149737931,981875.6583329124
266,rf_gap_04,1.3872000000001752e-08,0.15330972149737931,971933.0191234961
354,rf_gap_04,1.3872000000001752e-08,0.15330972149737931,986301.1981983606
80,rf_gap_04,1.3874000000001753e-08,0.15582299562025526,980604.7276608761
344,rf_gap_04,1.3874000000001753e-08,0.15582299562025526,993517.217581251
374,rf_gap_04,1.3874000000001753e-08,0.15582299562025526,980285.0660695896
414,rf_gap_04,1.3874000000001753e-08,0.15582299562025526,980812.3927642677
82,rf_gap_04,1.3876000000001753e-08,0.1583362697431241,994278.2395025918
110,rf_gap_04,1.3876000000001753e-08,0.1583362697431241,983850.8277523405
209,rf_gap_04,1.3876000000001753e-08,0.1583362697431241,979689.9589580379
407,rf_gap_04,1.3876000000001753e-08,0.1583362697431241,981766.3779016822
65,rf_gap_04,1.3878000000001754e-08,0.16084954386600003,1001866.9651415653
221,rf_gap_04,1.3880000000001754e-08,0.16336281798887597,986351.3653749712
85,rf_gap_04,1.3882000000001755e-08,0.1658760921117448,987460.6387038387
145,rf_gap_04,1.3882000000001755e-08,0.1658760921117448,970318.5530334683
455,rf_gap_04,1.3882000000001755e-08,0.1658760921117448,985494.1323163584
488,rf_gap_04,1.3882000000001755e-08,0.1658760921117448,977575.8989080748
10,rf_gap_04,1.3886000000001756e-08,0.1709026403574896,987526.4417408735
223,rf_gap_04,1.3886000000001756e-08,0.1709026403574896,994749.8504283293
167,rf_gap_04,1.3890000000001758e-08,0.17592918860323437,994648.1325459654
240,rf_gap_04,1.3890000000001758e-08,0.17592918860323437,1002270.424747084
386,rf_gap_04,1.3892000000001758e-08,0.1784424627261103,982187.2549165871
106,rf_gap_04,1.3894000000001759e-08,0.18095573684897914,996029.220532656
434,rf_gap_04,1.3894000000001759e-08,0.18095573684897914,987154.7399418529
102,rf_gap_04,1.389600000000176e-08,0.18346901097185508,980766.9701220343
153,rf_gap_04,1.389600000000176e-08,0.18346901097185508,978607.2500608964
245,rf_gap_04,1.389600000000176e-08,0.18346901097185508,983880.3563380506
273,rf_gap_04,1.389600000000176e-08,0.18346901097185508,983638.5187065315
284,rf_gap_04,1.389600000000176e-08,0.18346901097185508,990152.5835787015
311,rf_gap_04,1.389800000000176e-08,0.18598228509472392,985715.498885726
373,rf_gap_04,1.389800000000176e-08,0.18598228509472392,989452.3196433359
440,rf_gap_04,1.389800000000176e-08,0.18598228509472392,988863.1969346185
457,rf_gap_04,1.389800000000176e-08,0.18598228509472392,1000208.910925976
2,rf_gap_04,1.390000000000176e-08,0.18849555921759986,979682.1163352634
176,rf_gap_04,1.3902000000001761e-08,0.1910088333404687,984571.9080994742
454,rf_gap_04,1.3902000000001761e-08,0.1910088333404687,973900.9335996581
258,rf_gap_04,1.3904000000001762e-08,0.19352210746334464,991320.8005113064
335,rf_gap_04,1.3904000000001762e-08,0.19352210746334464,978717.5258187654
483,rf_gap_04,1.3904000000001762e-08,0.19352210746334464,978595.2376427394
130,rf_gap_04,1.3906000000001762e-08,0.19603538158621348,999033.0724385276
295,rf_gap_04,1.3906000000001762e-08,0.19603538158621348,989996.9302323717
403,rf_gap_04,1.3906000000001762e-08,0.19603538158621348,976848.0895092656
330,rf_gap_04,1.3908000000001763e-08,0.19854865570908942,986981.0888436765
444,rf_gap_04,1.3908000000001763e-08,0.19854865570908942,986639.1615657592
336,rf_gap_04,1.3910000000001764e-08,0.20106192983195825,980172.3374646077
398,rf_gap_04,1.3910000000001764e-08,0.20106192983195825,991779.1854135498
494,rf_gap_04,1.3912000000001764e-08,0.2035752039548342,980252.7128684007
307,rf_gap_04,1.3914000000001765e-08,0.20608847807771014,995563.152080354
322,rf_gap_04,1.3914000000001765e-08,0.20608847807771014,997619.684334819
251,rf_gap_04,1.3916000000001766e-08,0.20860175220057897,975540.1177921693
178,rf_gap_04,1.3918000000001766e-08,0.2111150263234549,1009160.9763731895
87,rf_gap_04,1.3920000000001767e-08,0.21362830044632375,968635.2875427032
168,rf_gap_04,1.3920000000001767e-08,0.21362830044632375,984960.499029151
193,rf_gap_04,1.3920000000001767e-08,0.21362830044632375,979153.4187163232
152,rf_gap_04,1.3922000000001767e-08,0.2161415745691997,988684.6173370943
294,rf_gap_04,1.3922000000001767e-08,0.2161415745691997,975341.8803187879
290,rf_gap_04,1.3924000000001768e-08,0.21865484869206853,996027.8070150963
298,rf_gap_04,1.3924000000001768e-08,0.21865484869206853,989979.7808791093
