continuation_mismatch_mean,phase_error_mean,signal_x_mean,frequency_drift_mean,rejection_rate,hold_rate,reinforce_rate,survival_metrics,trajectory_alignment,phase_locking_value,frames_logged
0.07027258247137069,0.4448913922905922,0.8174350726865479,1.5457322413652372,0.0,0.51,0.49,0.49,0.5551086077094078,0.5551086077094078,200
