step,time_s,active_count,lost_count,transmission_fraction,mean_energy_ev,rms_energy_spread_ev,mean_position_m,rms_bunch_length_m,mean_y_m,rms_beam_size_m,rms_divergence_rad,geometric_emittance_m_rad,normalized_emittance_m_rad,mean_z_m,rms_z_beam_size_m,rms_z_divergence_rad,z_geometric_emittance_m_rad,z_normalized_emittance_m_rad,rms_radial_beam_size_m
250,4.999999999999989e-10,500,0,1.0,1000108.2831682328,9727.74842770548,0.006995786830671723,0.0020818370220817566,4.469336928437699e-06,0.000967019722891034,0.0009460875431655955,9.11713669923854e-07,4.210591864456879e-08,-8.616754153367491e-05,0.0009298661636763474,0.0009755774324963897,9.062610089465126e-07,4.18540969300523e-08,0.0013443299620989474
275,5.499999999999987e-10,500,0,1.0,1000108.2831682328,9727.74842770548,0.007687318851289547,0.0020817607239958158,4.431537994083635e-06,0.0009670741801196676,0.0009460875431655955,9.117134916416971e-07,4.21059104109158e-08,-8.616816547550617e-05,0.000929836605992105,0.0009755774324963897,9.0626116974269e-07,4.185410435614558e-08,0.0013443486061909134
300,5.999999999999985e-10,500,0,1.0,1000108.2831682328,9727.74842770548,0.008378850871907373,0.002081689837946473,4.3937390597295735e-06,0.0009671290768013637,0.0009460875431655955,9.117133133690163e-07,4.210590217770043e-08,-8.616878941733744e-05,0.0009298075368350976,0.0009755774324963897,9.062613305492397e-07,4.18541117827179e-08,0.0013443679079636586
325,6.499999999999984e-10,500,0,1.0,1000108.2831682328,9727.74842770548,0.009070382892525198,0.0020816243644866195,4.355940125375512e-06,0.0009671844128612932,0.0009460875431655955,9.11713135105811e-07,4.2105893944922674e-08,-8.61694133591687e-05,0.000929778956251146,0.0009755774324963897,9.062614913661619e-07,4.185411920976925e-08,0.0013443878673888552
350,6.999999999999982e-10,500,0,1.0,1000108.2831682328,9727.74842770548,0.009761914913143023,0.0020815643041269985,4.3181411910214505e-06,0.000967240188224045,0.0009460875431655955,9.117129568520817e-07,4.2105885712582554e-08,-8.617003730099997e-05,0.0009297508642853066,0.0009755774324963897,9.062616521934566e-07,4.1854126637299635e-08,0.0013444084844372122
375,7.49999999999998e-10,500,0,1.0,1000108.2831682328,9727.74842770548,0.010453446933760846,0.002081509657336182,4.280342256667388e-06,0.0009672964028136273,0.0009460875431655955,9.117127786078278e-07,4.210587748068004e-08,-8.617066124283124e-05,0.0009297232609818707,0.0009755774324963897,9.062618130311237e-07,4.185413406530905e-08,0.0013444297590784755
400,7.999999999999979e-10,500,0,1.0,1000108.2831682328,9727.74842770548,0.011144978954378671,0.0020814604245405544,4.242543322313323e-06,0.0009673530565534673,0.0009460875431655955,9.1171260037305e-07,4.210586924921516e-08,-8.61712851846625e-05,0.0009296961463843645,0.0009755774324963897,9.062619738791633e-07,4.1854141493797505e-08,0.0013444516912814277
425,8.499999999999977e-10,500,0,1.0,1000108.2831074293,9727.748434766543,0.011836510974996514,0.002081416606124352,4.204740955387152e-06,0.0009674101478416413,0.0009460844333836925,9.117100935615679e-07,4.210575347518208e-08,-8.617190555840247e-05,0.000929669519110118,0.0009755488588578086,9.06235225914503e-07,4.185290618404809e-08,0.0013444742786916724
450,8.999999999999975e-10,500,0,1.0,1000108.2829505084,9727.748508117984,0.012528042995614438,0.0020813782024297145,4.1669431732170536e-06,0.0009674676557978102,0.0009460166873389714,9.116506739954382e-07,4.2103009281999684e-08,-8.61725328868629e-05,0.0009296433569733636,0.0009755339400022756,9.062192761489329e-07,4.1852169568424495e-08,0.001344497491637363
475,9.499999999999973e-10,500,0,1.0,1000108.2827803773,9727.748567714,0.013219575016232494,0.002081345213756499,4.129167903281415e-06,0.0009675254074580352,0.0009459582818643157,9.116350623774651e-07,4.2102288282841455e-08,-8.617317147412525e-05,0.0009296176218534686,0.0009755081867178747,9.061914622039459e-07,4.185088502592379e-08,0.001344521179620023
500,9.999999999999972e-10,500,0,1.0,1000108.2828060371,9727.748933874522,0.01391110703685058,0.002081317640361979,4.0914486528635046e-06,0.0009675831855332392,0.0009459045222621492,9.116497423856323e-07,4.2102966254126116e-08,-8.617380076096131e-05,0.0009295922111441621,0.0009755717454227768,9.062369627261143e-07,4.1852986389327e-08,0.001344545114094805
525,1.049999999999997e-09,500,0,1.0,1000108.2826734985,9727.749578676277,0.014602639057468725,0.002081295482461391,4.053633234580359e-06,0.0009676405609946565,0.0009457582273034604,9.116415073605073e-07,4.21025859308791e-08,-8.617436896198442e-05,0.0009295668954937236,0.0009756304730204152,9.062651013474352e-07,4.1854285920033774e-08,0.0013445688239314079
550,1.0999999999999968e-09,500,0,1.0,1000108.2829750323,9727.75048053403,0.015294171078086833,0.0020812787402275683,4.015669588214201e-06,0.0009676971438932701,0.0009457078160643859,9.11767205266924e-07,4.210839107749546e-08,-8.61748019360354e-05,0.0009295413384404226,0.0009758179447507822,9.063885838819835e-07,4.185998875349594e-08,0.0013445917909387078
575,1.1499999999999966e-09,500,0,1.0,1000108.283313169,9727.750962825809,0.015985703098704666,0.002081267413790829,3.977531483885283e-06,0.0009677521871055643,0.000945791947525454,9.121469652557419e-07,4.212592964269449e-08,-8.61750169838022e-05,0.0009295147045496326,0.0009758876336242761,9.063416121770898e-07,4.185781945359384e-08,0.00134461289445344
600,1.1999999999999965e-09,500,0,1.0,1000108.2838686688,9727.751778174093,0.016677235119322176,0.002081261503239447,3.939007096944028e-06,0.0009678045845422248,0.0009457598333075743,9.125270624129018e-07,4.214348378398412e-08,-8.617483816958714e-05,0.0009294858748258285,0.0009761588705521233,9.063978444932141e-07,4.1860416457384675e-08,0.0013446305529297437
625,1.2499999999999963e-09,500,0,1.0,1000108.2849365362,9727.75280377332,0.01736876713993913,0.002081261008619184,3.90000454226765e-06,0.0009678531261576747,0.0009457871336489833,9.130686196861118e-07,4.2168494692219375e-08,-8.617419388679685e-05,0.000929453306465428,0.0009766375986757978,9.065224290851734e-07,4.1866170203502604e-08,0.0013446428241135895
650,1.2999999999999961e-09,500,0,1.0,1000108.2859732836,9727.75400684095,0.01806029916055515,0.0020812659299334637,3.860656009868807e-06,0.0009678965272355935,0.0009457643763449583,9.136291733932883e-07,4.219438291724815e-08,-8.617291809583441e-05,0.0009294155679304242,0.0009771641251082475,9.065234596874939e-07,4.186621782167763e-08,0.0013446477835567694
675,1.349999999999996e-09,500,0,1.0,1000108.2865544707,9727.754883317417,0.018751831181170665,0.002081276267143775,3.8212777712284466e-06,0.0009679332219335475,0.000945299136350625,9.137989460508845e-07,4.22022235859339e-08,-8.617090640863501e-05,0.0009293710488161307,0.0009779137226600238,9.065258790898621e-07,4.186632956967243e-08,0.0013446431853006
700,1.3999999999999958e-09,500,0,1.0,1000108.2881862179,9727.755335008593,0.01944336320178541,0.0020812920201695247,3.7820602126515867e-06,0.0009679622382854008,0.0009450309541601092,9.140640943254819e-07,4.221446903473895e-08,-8.616808739587853e-05,0.0009293187166104995,0.000979012194674236,9.066477450526497e-07,4.1871957772484614e-08,0.0013446276120376171
725,1.4499999999999956e-09,500,0,1.0,1000108.2897823103,9727.755037189983,0.020134895222398842,0.002081313188887782,3.7429661737270444e-06,0.0009679831092959515,0.0009447779405331263,9.142152290647513e-07,4.222144896497576e-08,-8.616453745065352e-05,0.0009292580807858142,0.000980079344925453,9.065745738308569e-07,4.186857851963559e-08,0.0013446003933875132
750,1.4999999999999954e-09,500,0,1.0,1000108.2913432663,9727.75464062357,0.020826427243011206,0.002081339773133533,3.7040582922097615e-06,0.0009679959099221108,0.0009443445382760692,9.14028204968057e-07,4.2212811613579985e-08,-8.616032254119158e-05,0.0009291892392120036,0.0009813111362199445,9.065641446099602e-07,4.186809689683911e-08,0.001344561655381244
775,1.5499999999999953e-09,500,0,1.0,1000108.2929051274,9727.754245207425,0.021517959263622384,0.0020813717726997014,3.6655171965236544e-06,0.000968001275631894,0.0009439287169748774,9.137187187596822e-07,4.219851856138516e-08,-8.615551040849348e-05,0.0009291127672027034,0.000982538641622655,9.065474240130806e-07,4.186732471774319e-08,0.0013445122579560608
800,1.599999999999995e-09,500,0,1.0,1000108.2940018157,9727.753585284056,0.02220949128423257,0.0020814091873368,3.6274297594116333e-06,0.0009679999991099923,0.0009435329782474765,9.133235449553402e-07,4.218026816597147e-08,-8.615017580475477e-05,0.0009290298674527401,0.0009835063070672868,9.064208068280844e-07,4.186147714509468e-08,0.0013444536079515912
825,1.649999999999995e-09,500,0,1.0,1000108.2947341814,9727.752705055887,0.022901023304842155,0.002081452016753114,3.5896676265814917e-06,0.0009679932113517669,0.0009429768528548279,9.12711754940229e-07,4.215201371785491e-08,-8.614439098313617e-05,0.0009289418388990331,0.0009844299217586343,9.064217424101603e-07,4.1861520368757746e-08,0.0013443874215016104
850,1.6999999999999947e-09,500,0,1.0,1000108.2956079257,9727.752079637878,0.023592555325451122,0.002081500260614412,3.5519291531884792e-06,0.0009679824699816628,0.0009427287146545071,9.123925713091568e-07,4.213727279241287e-08,-8.61383184797692e-05,0.0009288502521781328,0.000985099503073614,9.064410597865331e-07,4.186241252673123e-08,0.001344315914982194
875,1.7499999999999946e-09,500,0,1.0,1000108.295896008,9727.751370096023,0.024284087346059587,0.0020815539185443945,3.514028465177553e-06,0.0009679691907701938,0.0009425576637993609,9.121583612705011e-07,4.212645621301886e-08,-8.613205570036939e-05,0.0009287564246031129,0.0009854025923441876,9.06314977925391e-07,4.18565896601532e-08,0.0013442410237517256
900,1.7999999999999944e-09,500,0,1.0,1000108.2960451344,9727.751202846788,0.02497561936666801,0.002081612990124245,3.4760982102655987e-06,0.000967954353003564,0.0009423767553573186,9.119302910195594e-07,4.2115923186115793e-08,-8.612561476846136e-05,0.0009286612588879783,0.0009856486046034806,9.062531517306437e-07,4.185373432742405e-08,0.0013441640777955516
925,1.8499999999999942e-09,500,0,1.0,1000108.2962738553,9727.751393634573,0.025667151387276228,0.002081677474893342,3.4381232286242456e-06,0.0009679385308892998,0.0009422729897215102,9.117893175422488e-07,4.210941257469659e-08,-8.611899745705946e-05,0.0009285653440180956,0.0009858536861730757,9.062648966079782e-07,4.185427674903836e-08,0.0013440858975920862
950,1.899999999999998e-09,500,0,1.0,1000108.29630089,9727.751746668986,0.02635868340788438,0.0020817473723484833,3.400061320097633e-06,0.0009679221731030947,0.0009421805823418738,9.116726736697799e-07,4.2104025579730236e-08,-8.611226442653794e-05,0.0009284692343982926,0.0009859497695122795,9.062577800078079e-07,4.185394808169856e-08,0.001344007193027781
975,1.950000000000003e-09,500,0,1.0,1000108.2963592644,9727.75190451381,0.027050215428492508,0.002081822681944434,3.3619806250230123e-06,0.000967905679260872,0.0009421523801747997,9.116313810203963e-07,4.210211855135274e-08,-8.610547666397942e-05,0.0009283732409854977,0.0009860040923780119,9.062575198582714e-07,4.1853936068348423e-08,0.0013439284707709041
1000,2.000000000000008e-09,500,0,1.0,1000108.2963870838,9727.751989388002,0.02774174744910061,0.0020819034030938664,3.3239120663442803e-06,0.000967889326268701,0.0009421566275058578,9.116276279939116e-07,4.2101945224893045e-08,-8.609866780761775e-05,0.0009282775624218816,0.0009860143137823997,9.06249284712728e-07,4.185355574296899e-08,0.0013438500696842865
1025,2.050000000000013e-09,500,0,1.0,1000108.2965006811,9727.752031219918,0.02843327946970864,0.002081989535167477,3.285819833004663e-06,0.0009678732749751366,0.0009422079378798562,9.116743142423756e-07,4.21041013509169e-08,-8.609184523957236e-05,0.0009281823294665835,0.000986019556648539,9.062518525226227e-07,4.185367433520167e-08,0.00134377219630927
1050,2.100000000000018e-09,500,0,1.0,1000108.2965006811,9727.752031219918,0.029124811490316635,0.002082081077493621,3.247709493769225e-06,0.0009678576296997361,0.0009422079378798562,9.11674125236909e-07,4.2104092622026335e-08,-8.608502294892814e-05,0.0009280875859820347,0.000986019556648539,9.062520011303318e-07,4.185368119839168e-08,0.0013436949569805737
1075,2.150000000000023e-09,500,0,1.0,1000108.2965006811,9727.752031219918,0.02981634351092463,0.002082178029358623,3.209599154533787e-06,0.0009678424228138875,0.0009422079378798562,9.116739362405246e-07,4.2104083893555214e-08,-8.607820065828393e-05,0.0009279933337500824,0.000986019556648539,9.062521497487538e-07,4.185368806207645e-08,0.001343618376265429
1100,2.200000000000028e-09,500,0,1.0,1000108.2965006811,9727.752031219918,0.030507875531532627,0.0020822803900068703,3.171488815298349e-06,0.0009678276543382553,0.0009422079378798562,9.116737472532226e-07,4.2104075165503546e-08,-8.607137836763972e-05,0.0009278995729204249,0.000986019556648539,9.062522983778891e-07,4.185369492625599e-08,0.0013435424542764577
1125,2.250000000000033e-09,500,0,1.0,1000108.2965006811,9727.752031219918,0.031199407552140623,0.0020823881586407504,3.133378476062911e-06,0.0009678133242929095,0.0009422079378798562,9.11673558275003e-07,4.210406643787133e-08,-8.606455607699552e-05,0.0009278063036420404,0.000986019556648539,9.062524470177375e-07,4.18537017909303e-08,0.001343467191125337
1150,2.300000000000038e-09,500,0,1.0,1000108.2965006811,9727.752031219918,0.03189093957274862,0.0020825013344206804,3.0952681368274727e-06,0.0009677994326973252,0.0009422079378798562,9.116733693058656e-07,4.2104057710658564e-08,-8.605773378635131e-05,0.0009277135260631858,0.000986019556648539,9.06252595668299e-07,4.185370865609937e-08,0.001343392586922801
1175,2.350000000000043e-09,500,0,1.0,1000108.2965006811,9727.752031219918,0.03258247159335661,0.0020826199164651386,3.0571577975920348e-06,0.0009677859795703832,0.0009422079378798562,9.116731803458105e-07,4.2104048983865257e-08,-8.60509114957071e-05,0.0009276212403313955,0.000986019556648539,9.062527443295738e-07,4.185371552176322e-08,0.0013433186417786379
1200,2.400000000000048e-09,500,0,1.0,1000108.2965006811,9727.752031219918,0.033274003613964605,0.002082743903850699,3.0190474583565964e-06,0.0009677729649303689,0.0009422079378798562,9.116729913948378e-07,4.2104040257491396e-08,-8.604408920506288e-05,0.0009275294465934803,0.000986019556648539,9.062528930015615e-07,4.185372238792183e-08,0.0013432453558016903
1225,2.450000000000053e-09,500,0,1.0,1000107.1929474185,9727.675824538688,0.03396553555082123,0.0020828730409215832,2.980937119040685e-06,0.0009677603887949451,0.0009422080420925877,9.1167290178002e-07,4.2104012884413036e-08,-8.603726691487585e-05,0.0009274381449956902,0.0009860232297116266,9.062565423761234e-07,4.185386783163916e-08,0.0013431727290999767
1250,2.500000000000058e-09,500,0,1.0,1000103.3293389253,9729.092762568842,0.03465706661061695,0.0020830049431553965,2.9428267786789994e-06,0.0009677482511812767,0.0009422097712512393,9.116743994296674e-07,4.2104000532108616e-08,-8.603044462911917e-05,0.0009273473356846565,0.0009860326387314533,9.062656036401544e-07,4.185420527522503e-08,0.001343100761781626
1275,2.550000000000063e-09,500,0,1.0,1000091.6282552162,9732.629367289332,0.03534859521472652,0.0020831354446369855,2.9047164353843877e-06,0.0009677365521088553,0.0009422146426769946,9.116789614204312e-07,4.210396440490305e-08,-8.602362235010298e-05,0.0009272570188039517,0.0009860433464125855,9.062757593934311e-07,4.185442894840544e-08,0.001343029453954205
1300,2.600000000000068e-09,500,0,1.0,1000063.5420662415,9730.44705708399,0.03604011708121486,0.002083254561871806,2.8666060918212785e-06,0.000967725291591233,0.0009422232714300644,9.116871073281768e-07,4.21037492577252e-08,-8.60168000830957e-05,0.0009271671944956242,0.0009860619759802128,9.062929240809774e-07,4.185463381333123e-08,0.0013429588057201325
1325,2.650000000000073e-09,500,0,1.0,1000007.0294014356,9720.771193039825,0.03673162461537331,0.0020833469520330165,2.8284957454233892e-06,0.0009677144696409848,0.0009422472565625585,9.11710106610524e-07,4.210362204842122e-08,-8.60099778333551e-05,0.0009270778628970383,0.0009860904347243024,9.063190326646319e-07,4.185465723141728e-08,0.0013428888171778586
1350,2.700000000000078e-09,500,0,1.0,999906.6524353167,9717.314717407135,0.037423105190589355,0.002083391210849265,2.790385396477139e-06,0.0009677040862730245,0.0009422852631663908,9.117466858535492e-07,4.210319720456371e-08,-8.600315560175327e-05,0.0009269890241481606,0.0009861325484189997,9.063574285818642e-07,4.185432877957628e-08,0.0013428194884290252
1375,2.750000000000083e-09,500,0,1.0,999727.006688837,9732.731318276203,0.038114538467650554,0.0020833601049617878,2.7522750452975503e-06,0.0009676941414949834,0.0009423624098951691,9.11821019365012e-07,4.2102843405451997e-08,-8.599633338558182e-05,0.0009269006783834514,0.0009862248126331352,9.064423203225623e-07,4.185448488036884e-08,0.0013427508195659776
1400,2.800000000000088e-09,500,0,1.0,999432.7147481396,9769.813040298115,0.03880588955916646,0.0020832180146574974,2.7141646851925504e-06,0.0009676846353087346,0.0009424980787625754,9.119519069671528e-07,4.210268140028643e-08,-8.598951117906413e-05,0.0009268128257429028,0.0009863633609965494,9.065701731845824e-07,4.185421936945163e-08,0.0013426828106805032
1425,2.850000000000093e-09,500,0,1.0,998990.3507767533,9826.439244707291,0.039497113026483316,0.0020829338071423355,2.6760543022895825e-06,0.0009676755677257573,0.0009426866912080192,9.12134085280931e-07,4.210176040120963e-08,-8.598268898245176e-05,0.0009267254663492617,0.0009865594279742848,9.06749711266282e-07,4.185323156281474e-08,0.0013426154618597632
1450,2.900000000000098e-09,500,0,1.0,998412.8859335731,9895.101020633634,0.040188158388449045,0.0020824892779742767,2.637943904845578e-06,0.0009676669387519317,0.000942947462169878,9.123859898757519e-07,4.2101199950975346e-08,-8.597586679104626e-05,0.000926638600328557,0.0009868318849968307,9.069999606835568e-07,4.18526666608124e-08,0.0013425487731888622
1475,2.950000000000103e-09,500,0,1.0,997692.4047800087,9961.15348883273,0.04087897952614878,0.002081886316835006,2.599833482631248e-06,0.0009676587484001169,0.0009432851645199958,9.127124907234507e-07,4.210105147464779e-08,-8.596904460451846e-05,0.000926552227813194,0.0009871752452886883,9.073159157960765e-07,4.1852121520129375e-08,0.001342482744762563
1500,3.000000000000108e-09,500,0,1.0,996864.3619983845,10016.806326310001,0.04156953031171768,0.0020811440405774854,2.5617230318585142e-06,0.0009676509966974231,0.0009436744177674172,9.130889656343509e-07,4.210091941371689e-08,-8.596222243316554e-05,0.0009264663489248981,0.0009875799558723363,9.076873152198098e-07,4.185185885405316e-08,0.0013424173766792087
1525,3.050000000000113e-09,500,0,1.0,995963.5811934648,10074.207486658894,0.04225977999679886,0.0020802925725034627,2.5236125443240016e-06,0.0009676436836540595,0.0009441044923592669,9.135049001209489e-07,4.210104583457702e-08,-8.59554002735855e-05,0.0009263809637887636,0.0009880270528323004,9.080978001979177e-07,4.185184677536942e-08,0.001342352669026386
1550,3.100000000000118e-09,500,0,1.0,995037.5403464938,10105.854803681425,0.04294971260630374,0.0020793642488676736,2.4855020175419844e-06,0.000967636809283126,0.0009445576710769447,9.139432269929804e-07,4.210164581974677e-08,-8.594857811656387e-05,0.0009262960725449211,0.0009884892867654223,9.085230512178236e-07,4.18519603753705e-08,0.0013422886219037666
1575,3.150000000000123e-09,500,0,1.0,994126.2631220641,10127.324411562138,0.04363932662898694,0.002078385879775214,2.4473914509003937e-06,0.0009676303735966171,0.0009449997250496765,9.143707921024544e-07,4.2102036255635656e-08,-8.594175594886055e-05,0.0009262116753337537,0.0009889451256253686,9.089422293711699e-07,4.185207907535105e-08,0.0013422252354101285
1600,3.200000000000128e-09,500,0,1.0,993247.5462663736,10142.767902130034,0.0443286305454733,0.0020773790861119295,2.4092808472056507e-06,0.0009676243766051663,0.0009454206219275737,9.147778946948127e-07,4.2102149170477444e-08,-8.593493376428023e-05,0.0009261277722915485,0.0009893846919155891,9.093463245537904e-07,4.185216414391148e-08,0.0013421625096408836
1625,3.250000000000133e-09,500,0,1.0,992420.0135308986,10145.016226832975,0.04501763873022211,0.0020763621389885576,2.3711702104750923e-06,0.0009676188183192609,0.0009458149424892688,9.151592780780964e-07,4.2102141846528484e-08,-8.592811156117285e-05,0.0009260443635582436,0.0009897954154649282,9.09723931795388e-07,4.185208731977969e-08,0.0013421004446941339
1650,3.300000000000138e-09,500,0,1.0,991659.523370125,10135.784332574067,0.04570637170953952,0.002075348915051801,2.3330595433724857e-06,0.0009676136987486759,0.000946179181427791,9.155115787025415e-07,4.2102200457385714e-08,-8.592128934377655e-05,0.0009259614492738316,0.0009901736009017786,9.100716195584033e-07,4.185202967233559e-08,0.001342039040667863
1675,3.350000000000143e-09,500,0,1.0,990978.4172303514,10123.957284255786,0.04639485514889897,0.002074352015407124,2.2949488468603557e-06,0.0009676090179047261,0.0009465068544684702,9.158284969013447e-07,4.210230154935926e-08,-8.591446711175527e-05,0.0009258790295805127,0.0009905119959155843,9.10382940308247e-07,4.185195940935988e-08,0.0013419782976623754
1700,3.400000000000148e-09,500,0,1.0,990386.8504956216,10107.780970214102,0.04708311829860396,0.0020733809419843595,2.2568381252893823e-06,0.0009676047757946771,0.0009467915328390113,9.161038121887116e-07,4.210238057275552e-08,-8.590764486578054e-05,0.0009257971046190255,0.0009908100164495285,9.106570907237658e-07,4.1852059662679765e-08,0.0013419182157741012
1725,3.450000000000153e-09,500,0,1.0,989891.8109199309,10084.35805764739,0.04777119337091991,0.0020724435929518185,2.21872738052612e-06,0.0009676009724257413,0.0009470331035647793,9.163374230938359e-07,4.210258699879407e-08,-8.59008226078827e-05,0.0009257156745302252,0.000991058940424385,9.108862057996766e-07,4.185212211043256e-08,0.0013418587950995776
1750,3.500000000000158e-09,500,0,1.0,989506.3119928568,10051.80521887877,0.048459116275217394,0.0020715486394264054,2.180616616453225e-06,0.0009675976078075948,0.0009472186309027628,9.165168142002529e-07,4.21026276525793e-08,-8.589400034124742e-05,0.000925634739452792,0.0009912502950333011,9.11062072277258e-07,4.185204963309673e-08,0.0013418000357356785
1775,3.550000000000163e-09,500,0,1.0,989228.799537088,10017.214273059873,0.049146924960853544,0.0020707023133738883,2.142505840803379e-06,0.0009675946819480077,0.0009473550760294965,9.166487068431275e-07,4.21027815763732e-08,-8.588717806867244e-05,0.0009255542995250993,0.0009913947218382316,9.111951042629714e-07,4.185229102691568e-08,0.0013417419377776566
1800,3.600000000000168e-09,500,0,1.0,989049.791942174,9987.658914367104,0.049834655833989966,0.0020699042600996953,2.1043950566463937e-06,0.0009675921948500572,0.0009474448936891535,9.167354792919285e-07,4.2102958181368425e-08,-8.588035579059024e-05,0.0009254743548884795,0.000991489193389143,9.112821681340255e-07,4.185250367533303e-08,0.001341684501319245
1825,3.650000000000173e-09,500,0,1.0,988946.9402367179,9967.527565041646,0.05052233884833259,0.0020691468260728035,2.0662842654822205e-06,0.0009675901465184751,0.0009474960447388854,9.167848301405554e-07,4.21030362795465e-08,-8.587353351038706e-05,0.0009253949056773587,0.0009915432721823493,9.113320211393037e-07,4.185261785238956e-08,0.0013416277264507756
1850,3.700000000000178e-09,500,0,1.0,988902.9999103684,9956.627872726067,0.051209997584125005,0.0020684177904859674,2.028173471219032e-06,0.0009675885369525814,0.0009475170987044398,9.168050508863314e-07,4.210303014990996e-08,-8.58667112274186e-05,0.0009253159520249141,0.0009915662992942594,9.113533752996991e-07,4.18526693328861e-08,0.0013415716132575452
1875,3.7500000000001775e-09,500,0,1.0,988892.2186389802,9953.730273899026,0.051897647622462524,0.0020677045283222922,1.990062675843988e-06,0.0009675873661528114,0.0009475222878379671,9.168099198270988e-07,4.2103024413515997e-08,-8.58598889427205e-05,0.0009252374940628094,0.0009915718809550928,9.113586874805673e-07,4.18526853152948e-08,0.001341516161824699
1900,3.800000000000172e-09,500,0,1.0,988897.3658541903,9955.672511868896,0.05258529724373027,0.0020669971689465647,1.951951880372879e-06,0.0009675866341205347,0.0009475202768079137,9.16807821641872e-07,4.210303748754373e-08,-8.585306665792525e-05,0.0009251595319187874,0.0009915693351457739,9.113565057184818e-07,4.185269390052251e-08,0.0013414613722353725
1925,3.850000000000167e-09,500,0,1.0,988907.894561632,9959.756637074997,0.05327294980205148,0.002066290004337794,1.913841085092266e-06,0.0009675863408564516,0.0009475169727555769,9.168044724725813e-07,4.210310750918616e-08,-8.584624437319691e-05,0.0009250820657191286,0.000991564561442436,9.113523013013028e-07,4.185272331509107e-08,0.0013414072445710992
