id,active,lost_reason,x_m,y_m,y_prime_rad,z_m,z_prime_rad,beta,velocity_m_s,transverse_velocity_m_s,z_transverse_velocity_m_s,momentum_kg_m_s,transverse_momentum_kg_m_s,z_transverse_momentum_kg_m_s,kinetic_energy_ev
98,True,,1.0039268011148035,7.394036625882504e-05,0.00016397962342308128,-0.00026842233454005233,-0.0013806734303967335,0.04540765136452332,13612858.256746018,2232.231370652995,-18794.911706846022,2.2792674882060018e-20,3.737534243964925e-24,-3.1469240617331266e-23,968788.7895248757
99,True,,1.012912205218323,-0.0005560369455636027,0.0007167689151052441,0.0011535576381000248,0.001817859759547007,0.045641232912801664,13682871.27795945,9807.4568014277,24873.541091264015,2.2910145233937306e-20,1.6421279944232822e-23,4.164743110615228e-23,978797.1622096833
100,True,,1.013053065951329,-0.00044458663962086594,0.003879615561250103,0.0009819424285130876,-0.0010056823510439842,0.04550507986082743,13641970.179189654,52925.599793294045,-13719.488642679375,2.2841519767242345e-20,8.861631553159524e-23,-2.297131330093792e-23,972957.0702703204
101,True,,1.0130197404414716,-0.0008277085117431118,-6.937789082556667e-05,-0.0009056992699731061,-0.001481966971301651,0.045549286897746455,13655317.651284818,-947.3771371992717,-20236.729741836534,2.2863914304209603e-20,-1.5862501504425661e-24,-3.388356583351e-23,974851.3436094883
102,True,,1.0083274358237133,0.0010356115372924476,-0.0014694301938351511,0.0002689717735807117,-0.0002286731734837455,0.045491538781540726,13638005.14919195,-20040.096549901915,-3118.645917453385,2.2834866796317015e-20,-3.3554242742711967e-23,-5.22172145639242e-24,972377.2047552953
103,True,,1.0066575578579182,-0.0005994640939391632,0.0011905421301456167,0.00014292960199574912,0.0020300370375054464,0.04567911567084657,13694216.443977442,16303.541615888036,27799.766580890337,2.292918094731855e-20,2.7298155927514916e-23,4.654708656272088e-23,980425.2114253911
104,True,,1.0159719294492757,0.0005947289700509962,-0.002369688163299728,-0.00030222011931926526,-0.0003863917161463688,0.045759901548181464,13718433.821555633,-32508.410245951032,-5300.68918715127,2.2969814806661946e-20,-5.443129826053364e-23,-8.875346162710382e-24,983901.604806692
105,True,,1.0234284116510493,-1.7540616744621866e-05,0.0005991049862201805,0.0003443574202277629,-0.0013232403702065968,0.0459088491816528,13763112.220787406,8245.549157381638,-18211.905710229665,2.3044780896612625e-20,1.3806243141512187e-23,-3.04937844049636e-23,990327.3530620489
106,True,,1.0146833901164445,-0.0010715209588944687,-0.0011382114372024935,0.0011990155943542233,-2.7292658432003658e-05,0.04574735360240176,13714702.694482097,-15610.231464691376,-374.31069613698014,2.296355428609713e-20,-2.6137380127256093e-23,-6.267364435152226e-25,983361.2337028104
107,True,,1.0073199264427415,-0.00023234269307381906,-0.0001418857183276287,0.0006876170483958547,0.003799994462019564,0.045574243661028954,13662715.746941846,-1938.544238061048,51918.2441745265,2.2876327444011228e-20,-3.2458241520915796e-24,8.692991759858884e-23,975921.559305448
108,True,,1.009313766462584,-0.0014990169821091383,0.0038541052513429716,-0.00032787421687364185,0.0004039648106992595,0.04549350773492068,13638508.100393191,52564.24569020905,5509.477342995653,2.283571096504555e-20,8.801123354853233e-23,9.224823657177631e-24,972461.5098571321
109,True,,1.009661317895664,-0.00040630590252970503,-0.0017945584923238478,0.00024179463144956786,-0.0017440859974202502,0.04548392381728101,13635694.625491647,-24470.051588910686,-23781.824061418545,2.28309902338459e-20,-4.097154741231099e-23,-3.9819210374089116e-23,972051.1877455348
110,True,,1.0097833126004054,0.000616085612711779,0.0008357286801409535,0.0005901639669941853,0.0012067988932016457,0.04552893353916868,13649216.190127503,11407.041431533793,16471.858991315854,2.285367703670187e-20,1.909947334625047e-23,2.757979215347968e-23,973978.971461979
111,True,,1.0087640285275452,0.00046819566440154585,0.0012720322368636977,-0.00026489495506132885,0.0015762950492433845,0.045473045467434775,13632448.108042879,17340.913460802065,21488.76046177533,2.2825543095986447e-20,2.903482664201637e-23,3.597979057849495e-23,971585.5517221987
112,True,,1.0229180233876634,0.0011629732778077272,0.0014904175457144356,0.00042967181355492716,-0.002333201419910298,0.046059497596875214,13808237.077648459,20580.03881591189,-32217.39835602741,2.312049789054236e-20,3.445919572171793e-23,-5.394477850724649e-23,996847.8502649267
113,True,,1.0034285077097975,-2.9209753820889168e-05,0.00017690913592629338,6.769102454430771e-05,-0.0018230199929436136,0.04552871093769892,13649141.26722496,2414.6577877206805,-24882.65741666283,2.285355135682882e-20,4.043002023383756e-24,-4.1662481033262584e-23,973969.4326345497
114,True,,1.0143853062351076,-0.0012177266066085797,0.00021129217939878489,0.000767887279429669,0.00029939139493965496,0.0457784642583082,13724037.402034318,2899.781772826269,4108.858701999053,2.2979216870819116e-20,4.855328813512697e-24,6.879779793575388e-24,984701.2722637054
115,True,,1.0078311187063729,0.0007912091917710924,0.0022537780294827605,3.995785850439404e-05,0.001511854249880242,0.04543659624010063,13621498.707407331,30699.834515382463,20593.720710531994,2.280717205894533e-20,5.140230330108408e-23,3.4481120005066405e-23,970026.1987341659
116,True,,1.0208388304134324,2.135571083840725e-05,0.001432599760769168,-5.584080354518175e-05,0.0030402585511112665,0.045935448093721805,13771023.118174778,19728.36442464387,41867.47079258181,2.305805502750443e-20,3.303296411620516e-23,7.010244896936447e-23,991477.0678310989
117,True,,1.0068332346412814,-4.797985230458219e-05,0.0023944721372563317,0.000497260684606893,0.0015631033845868209,0.045404915944459105,13611995.705178125,32593.54444850187,21276.956557745194,2.2791227833112022e-20,5.457296002024773e-23,3.5625045364826755e-23,968671.8898596901
118,True,,1.007115592063533,0.001057516733177716,-0.0007498353118839702,-0.0007314361479430879,-0.0023257410235178726,0.04551050235621416,13643664.630871946,-10230.50152373016,-31731.630543138723,2.2844362532127522e-20,-1.7129509704068323e-23,-5.313007109708361e-23,973189.3248316982
119,True,,1.013991831206899,0.00047844447367475303,-0.0009863883138522265,0.0009765003880600259,0.0003461699561144602,0.045762170399264494,13719146.051301554,-13532.405341035772,4749.156186506929,2.297100973694414e-20,-2.2658335561907408e-23,7.951873432542791e-24,983999.327681136
120,True,,1.0206568246711145,-0.0005370820106253602,-0.00407817120325727,0.000736513911031922,0.0013206326055069228,0.04576868422659581,13720980.279010752,-55956.50665432255,18120.373935979074,2.297408778704745e-20,-9.369226323424144e-23,3.034032941335325e-23,984279.9152457938
121,True,,1.0091339216015331,0.0003054235135175941,-0.0022944510686412995,0.0009179569317411227,0.0011520653150085924,0.04556421790194451,13659763.860801885,-31341.659787804685,15736.94015523771,2.287137444812609e-20,-5.247724954379822e-23,2.6349317208259855e-23,975491.5558749399
122,True,,1.0177002826306458,-3.999339799384296e-06,0.003234865417415147,0.000566255326825102,-0.0015363149607931672,0.0459786528749305,13783964.974145401,44589.27160972463,-21176.511608828583,2.3079770657171506e-20,7.465995194075697e-23,-3.5457796952287733e-23,993345.9851489632
123,True,,1.0006427464965808,0.0008185770475217843,-0.0014415069559501246,-0.0008797356439114571,-8.336504633010356e-05,0.04536721579486036,13600734.95773301,-19605.554047606158,-1133.8258998748713,2.2772334369509623e-20,-3.2826478396870214e-23,-1.898416709758779e-24,967061.4752737085
124,True,,1.0136463423244313,7.33549973849017e-05,-0.0009483679710523596,-0.00020897383534106872,-0.0007719897239734973,0.04556466080432999,13659931.447144711,-12954.641471242952,-10545.32670737814,2.2871655510669068e-20,-2.1690745531261744e-23,-1.7656683024498332e-23,975510.5498876137
125,True,,1.0107362429320177,-0.00039621724673455865,-0.002494482579868223,-0.0006133751544568418,-0.00013120313958431257,0.04580726759663,13732630.503668113,-34255.80756716709,-1801.764236832556,2.2993635357271532e-20,-5.735722284655588e-23,-3.0168371493308817e-24,985942.7443129346
126,True,,1.0186444855510195,0.00028910577683183037,-0.0004956450559705331,-0.0004918468401262252,0.00048650028356677445,0.045644735339979606,13683944.102130754,-6782.379240398243,6657.242685998503,2.2911945205477068e-20,-1.1356192363762468e-23,1.1146667839530992e-23,978947.6254792358
127,True,,1.0194642458048597,-0.00027601307919287586,-0.0005611881210725991,-0.0016393809696970635,0.0005098125466685099,0.045583904902706876,13665706.968217392,-7669.032416622643,6966.948871492509,2.2881345927021623e-20,-1.2840739528397434e-23,1.166519723825803e-23,976336.018701868
128,True,,1.0050894461029456,-0.0002152558147064626,0.003440806173818111,-0.0005487556010749876,0.0013104324741179821,0.04556990894593581,13661422.41433262,47006.30658637281,17902.371574384753,2.2874157409463937e-20,7.870554203537081e-23,2.9975038687448e-23,975735.6322885146
129,True,,1.0153370472184289,-0.00016395521006991605,0.0024502590957745326,0.0003990912316670435,0.00012066676405757169,0.04567145558549592,13691916.729238322,33548.74350440368,1652.1592854629193,2.2925322336859204e-20,5.617297957945233e-23,2.7663244613655675e-24,980095.9020043089
130,True,,1.0158149969956127,-0.0007906294885307526,0.0009217055514906031,-0.0004499359488285778,0.001332104489001829,0.04581106002804582,13733792.270371106,12658.51257861978,18294.84633437997,2.2995584599033487e-20,2.1195157984700979e-23,3.063252147159383e-23,986106.2629919505
131,True,,1.0055747928542802,-0.0010270955039228937,0.000287718042026137,0.0006372700576198179,0.0005422006062745176,0.04553135959697724,13649955.638259666,3927.3385099837,7401.014222684662,2.2854917667514726e-20,6.5757721619659024e-24,1.2391950215680669e-23,974082.9349465596
132,True,,1.0109943433501078,0.0006659754353883173,0.002122772291122119,-0.00019523930684142387,-0.0021318412673733884,0.04549233123935098,13638196.083496377,28950.784746936315,-29074.4692233277,2.2835187313115607e-20,4.847390289086516e-23,-4.8680994662301095e-23,972411.1351508272
133,True,,1.0113680061910768,0.0014917266239922696,0.00047053539936492184,0.0007249878732968765,0.0026190388731111734,0.045556157624596395,13657344.119154949,6426.26386937074,35769.11515152309,2.2867314512354412e-20,1.0759880966473956e-23,5.989038563151548e-23,975145.9207181776
134,True,,1.0159989825971243,-1.2997975117785056e-05,-0.0013243126582475444,0.0007164512165063744,-0.0008973340775008284,0.04566789054487321,13690871.640578123,-18130.994616059932,-12285.285673780423,2.2923568732611834e-20,-3.035797224480547e-23,-2.0570099401705075e-23,979942.6587640821
135,True,,1.013360691124455,0.00032247392347633006,0.0012903774774084534,-0.00046259054803037567,0.0006925992824428485,0.045552257688963954,13656208.655333458,17621.664075632674,9458.28031557377,2.286540926615166e-20,2.9505009128768654e-23,1.58365660504987e-23,974978.7085027386
136,True,,1.0165523495803173,0.00024716987622935675,0.0003119956561681541,-1.7264830792255187e-05,4.3360047280895316e-05,0.04574737104361752,13714716.131807586,4278.931858703276,594.6707399192346,2.2963576803578808e-20,7.164536212800373e-24,9.95701775941648e-25,983361.9846968019
137,True,,1.0146140323349349,-0.0002454071374654362,0.0027024541935317032,-0.00025021690763873256,0.0008284861071718546,0.045672059125953034,13692084.16993429,37002.230283227975,11343.701513018235,2.2925603327646684e-20,6.195539285204315e-23,1.8993543855488118e-23,980121.8463770119
138,True,,1.0200931661714636,-0.0005795011758100169,-0.00017087437898255544,7.741942719201146e-05,0.0004738614006478551,0.045910279553627656,13763553.808648773,-2351.8387096458446,6522.016885658428,2.3045521802282333e-20,-3.937889226293936e-24,1.0920383239890189e-23,990389.1625926573
139,True,,1.022111390683309,-0.0015428491042332162,8.871430778313468e-05,-0.00015214157683119498,0.0006763966042920636,0.046132117375247784,13830057.642536363,1226.9239903584648,9354.604026575096,2.3157111904444128e-20,2.0543671528593485e-24,1.566339185737733e-23,999998.7226619351
140,True,,1.0153538818922623,-0.00018937342747483955,0.0006083154801477767,7.563336334821145e-05,0.0014710806190858746,0.04562152054906322,13676970.453529544,8319.91284840578,20119.926161997457,2.290024444767675e-20,1.393057319668994e-23,3.3688105779306177e-23,977950.5414096917
141,True,,1.0052137357813524,0.0004811951816311627,-0.0007336252921857985,4.301031747372572e-05,0.001068692741835429,0.04558479640902835,13665966.681365088,-10025.698799617849,14604.719402539675,2.2881781712774057e-20,-1.6786653794765527e-23,2.4453594036704287e-23,976374.2680517228
142,True,,1.0166491616338975,2.7000392989026892e-05,-0.0023096770960928134,0.000752076836079317,-0.001350477685961888,0.04564591875898948,13684253.2038462,-31606.20620205827,-18480.27860084677,2.2912463995465632e-20,-5.2920393305378206e-23,-3.0942771356281506e-23,978998.4674474127
143,True,,1.0228598539263478,5.783560325757852e-06,-0.00014984048235630964,9.474789307423667e-05,0.0023150977666431755,0.045922314696590034,13767126.551758792,-2062.8728831758954,31872.243933070746,2.3051516723907656e-20,-3.454050384954862e-24,5.336651488525643e-23,990909.3044411419
144,True,,1.0161182217766722,9.194539368835014e-05,0.001212395455417522,-0.001034497606830363,-0.00027920270996656166,0.045591169240292974,13667878.11168584,16570.873307808535,-3816.1086082753377,2.2884988802460972e-20,2.774565642138456e-23,-6.3895508912015215e-24,976647.7110890563
145,True,,1.0040190190537213,0.00019383781186063483,-0.0014505988364914442,9.961179255363625e-05,0.0008154158980239868,0.04534860601991626,13595151.242158284,-19721.110573800022,11085.702458896416,2.2762966044561394e-20,-3.301993205933501e-23,1.8561284398915547e-23,966267.0289135805
146,True,,1.012129198723053,0.00018073211279572997,-0.0003931944537210482,7.113994505177815e-05,0.0011519380939962777,0.04540172194804949,13611083.737401303,-5351.802634678948,15679.125857685789,2.2789697569271147e-20,-8.960782686217468e-24,2.6252320780697807e-23,968535.4016525766
147,True,,1.0132662993766122,-0.0014726791759319777,-0.0025566178822346137,-0.0015978021930994533,-0.0016419210949865572,0.045492338550262884,13638197.03901625,-34867.6584313881,-22392.843415943986,2.283518892060599e-20,-5.8380852338627e-23,-3.749357839674629e-23,972411.4481825973
148,True,,1.0161849585094171,-0.00044404067139149355,-0.0019005147304954634,-0.00014657057691713803,-0.0021999097584816515,0.04565489269692454,13686934.663490267,-26012.22094329222,-30110.02112991302,2.2916963151255947e-20,-4.355402604718366e-23,-5.041525087121238e-23,979384.0483316052
149,True,,1.008764115550711,-0.00108281497156153,-0.001039955833458406,-0.0003234785511954289,-0.0006369867470930765,0.04554385453841652,13653693.945571972,-14199.238666953292,-8697.222092194323,2.2861189968514596e-20,-2.3774627867557547e-23,-1.4562275032720984e-23,974618.4670463329
150,True,,1.0125461851465196,-0.00011482903895163042,0.0003445603141155796,-0.0005812994994181553,-0.0013913257325995853,0.04561077125780362,13673751.180236768,4711.432001800658,-19024.641878227365,2.289484295855495e-20,7.888654281426559e-24,-3.185418415206392e-23,977489.0281637524
151,True,,1.0129400636121944,-0.00021174598431387176,-4.3018325642076774e-05,0.0007068309072882692,0.001504515049760223,0.045458676452265936,13628152.914341675,-586.2603199691678,20503.76116006069,2.281833648342781e-20,-9.816066294545785e-25,3.43305306498099e-23,970970.6733212775
152,True,,1.011477082769628,0.0008917163804236588,0.0021075392295991343,0.0010024659618519834,-0.0007968153517408728,0.04562799355507245,13678893.620143386,28828.804921965504,-10899.552431360533,2.2903471309255804e-20,4.826996427825486e-23,-1.8249837547371654e-23,978228.5081528517
153,True,,1.00742537061425,0.0008012236456229362,0.0014746296150569846,-9.555506127740421e-05,0.0028548716604271996,0.045461405806506434,13628916.232964175,20097.60349825985,38908.80671582565,2.2819617385371114e-20,3.365048360073748e-23,6.514707897528783e-23,971087.4527104967
154,True,,1.0106254444694984,4.882269390186982e-06,-0.0013888291424722816,-8.773795144874888e-05,0.002190100820155842,0.04548261682422411,13635299.642743165,-18937.1015101836,29862.68093064247,2.283032753260752e-20,-3.170742420947262e-23,5.000071905359023e-23,971995.2373948023
155,True,,1.0126561307083823,0.0004511337351865296,-0.002646829089597097,0.0004902435398580229,0.0004004765110528574,0.04552812383905307,13648939.249191776,-36126.409446904356,5466.079570088729,2.2853212494154337e-20,-6.048854762027153e-23,9.152174806008498e-24,973944.2747473018
156,True,,1.0128649804117074,-0.00010616192243919175,-0.00030988189196504655,0.001272397604873185,0.0007622925302255693,0.04569621660809814,13699376.460204737,-4245.188696229666,10442.932344362072,2.2937838680948265e-20,-7.108020848041276e-24,1.7485343086005988e-23,981160.5864918907
157,True,,1.0201959603863209,-0.0012308478983965707,0.001814480698707533,-0.00013417206200471408,-0.002726383490745935,0.04602054605671405,13796538.63360606,25033.553059650996,-37614.65516010204,2.3100868512417388e-20,4.191608003916195e-23,-6.298182653414738e-23,995159.8548267959
158,True,,1.0090519673482437,-0.0003180313698211683,0.00039616134446428096,0.00012944952774217002,0.0012693862401994605,0.0454880739329201,13636969.437015302,5402.440146586291,17310.58136136781,2.2833129039786483e-20,9.04560309872823e-24,2.8984059823803683e-23,972228.8584992969
159,True,,1.0162495899924051,0.0004258026561098429,0.0008243640430978462,-0.001201554082623902,-0.00013318870056999228,0.04568678573571888,13696549.018424703,11290.942525316425,-1824.2255660571893,2.2933094591631352e-20,1.890521857830257e-23,-3.0544290687080973e-24,980755.0055522991
160,True,,1.015167073220383,-0.0008045549691770259,0.0013085817391136024,-0.0013273353671088247,-0.0008752125111893323,0.04574146143610757,13712928.16350867,17944.487384544074,-12001.726293743342,2.2960576854306523e-20,3.004579159105996e-23,-2.0095384127013272e-23,983107.5419187482
161,True,,1.017391912222606,0.000282363983554528,-0.0016445934431630826,-0.00111523803333093,-6.773679468564618e-05,0.04593279286147536,13770286.22100712,-22646.52242954725,-932.7550505149418,2.3056818356615326e-20,-3.7919092289491767e-23,-1.5617949711262901e-24,991362.2676236358
162,True,,1.0085289304637937,0.0002086441959796932,-0.00218855982981489,0.001112943556883016,-0.0006074869231924232,0.04544060748495296,13622716.272303283,-29814.129606528608,-8275.621993784878,2.2809214856062647e-20,-4.991933138359573e-23,-1.3856299753344408e-23,970197.7442340581
163,True,,1.0096076435797077,0.0006439452167105894,0.0012437094600822314,0.00022757631637053974,8.887179920747972e-05,0.04556205510499519,13659149.87344395,16988.013914283252,1213.9132248975827,2.2870344153284232e-20,2.844406337877595e-23,2.032528633396634e-24,975398.806294027
164,True,,1.00701266715518,-0.00047918456794153865,0.0015750988539622725,-0.00010910914022587117,0.0017317335594600487,0.04548486708131381,13635982.742676605,21478.020790639246,23613.888931711153,2.2831473625814207e-20,3.596182794228981e-23,3.953802908974946e-23,972091.5684244903
165,True,,1.0224708449002355,0.0006772678774863364,-0.0004337389127600001,0.0007300915674392005,0.001817431322502388,0.04615903193558001,13838105.487188648,-6002.124828671395,25149.80635650882,2.3170616091431917e-20,-1.0049997831477043e-23,4.2111003446246225e-23,1001167.7773122466
166,True,,1.011235709323976,-0.00023491235895565818,-0.002119685674661685,-8.865177695044941e-05,-0.0008821519365201247,0.045803441888949734,13731490.237672614,-29106.443148551414,-12113.260704470082,2.299172208174158e-20,-4.8735223932470364e-23,-2.0282192158340847e-23,985777.8046599327
167,True,,1.0141240456004803,-5.637435707946623e-05,9.490257879793927e-05,-0.001293473244932638,-0.0010773728579298438,0.04571832511144983,13706001.04458658,1300.7348441385159,-14766.473516195667,2.2948953931832886e-20,2.1779149088460487e-24,-2.472458008403912e-23,982111.707594978
168,True,,1.0099030615863727,-0.0011672674378429427,-0.0027732984036817733,0.0008421234273551402,-0.0009855032825582992,0.045565089327029164,13660010.964223113,-37883.28660135548,-13461.985645024237,2.2871789098472478e-20,-6.343029619613991e-23,-2.254022323452575e-23,975528.927399682
169,True,,1.0072846173258834,0.0008126339280935888,0.0008279483246226505,-0.0003141833847308041,0.0002870552927200474,0.04569912228243698,13700246.93729124,11343.09649864688,3932.7283949210696,2.2939299234851622e-20,1.8992554369513048e-23,6.584847256653091e-24,981285.5639247812
170,True,,1.0050134841790075,-5.1561090706622934e-05,0.00048010053067861706,8.155087919190787e-06,0.00016120454072539702,0.04546829879969602,13631051.310170079,6544.274967720114,2197.387366060289,2.28231994257426e-20,1.0957430156082931e-23,3.679203381310981e-24,971382.4108527708
171,True,,1.0133535332880859,-6.553550913355655e-06,0.00025004428458421247,-0.0004207382842854653,-0.0015926016134083093,0.04563491623722064,13680985.93162089,3420.8523396788214,-21788.360267715812,2.2906981855214353e-20,5.727759889970609e-24,-3.6481696260929245e-23,978525.8290057342
172,True,,1.0144202479951614,0.0004686200383475437,-0.0010488938172256,-0.0002622581758720038,0.0002943351586120068,0.045557199474568155,13657696.705524255,-14325.47363196684,4019.940326095164,2.286790595660799e-20,-2.398600517078259e-23,6.730828726862667e-24,975190.5931349795
173,True,,1.011904272187578,0.00015639465104165035,-0.0004401894298638445,0.0009772204864905744,0.0007832696275174611,0.045654508031928415,13686871.657118188,-6024.816231366469,10720.51086475026,2.2916857252112093e-20,-1.0087758328078333e-23,1.7950078243732667e-23,979367.5189650728
174,True,,1.004890450220346,0.00032217373102361207,-0.0011756553992875618,-0.0010663788525547167,-0.0032067240210669353,0.04543577940589146,13621224.542011892,-16013.866177724527,-43679.507935216,2.280671216160395e-20,-2.6812834292786984e-23,-7.313483173017479e-23,969991.2677470794
175,True,,1.0057830256589442,-0.0004942893297675629,-0.000941942542593444,-0.0005908445217411017,-7.013227926679237e-05,0.045475728448285825,13633274.329225065,-12841.761085544187,-956.1326025780037,2.2826929273485854e-20,-2.1501655799467984e-23,-1.6009045786114278e-24,971700.3834097806
176,True,,1.0098749359753918,4.5095752862954915e-05,0.0006464734687958951,-0.0003089785923654477,0.0014869341317830854,0.045550124976532894,13655565.97936786,8827.961107053156,20304.92714353799,2.286433096940084e-20,1.478118335348597e-23,3.399775411878715e-23,974887.2731964159
177,True,,1.0122454843594895,-0.0004267300453010357,-0.000500713141596689,0.0006899438119450276,0.0009747492112275771,0.04549010295671075,13637581.59172513,-6828.516322573863,13293.221899585795,2.2834156116061122e-20,-1.1433362044582214e-23,2.2257575663177934e-23,972315.729048615
178,True,,1.0198746471763824,0.0002787302357256041,-0.000422195007274304,7.319690479210328e-05,0.0016006634041146224,0.04604738531600078,13804639.913445888,-5828.250048676434,22096.581916432882,2.3114461881582502e-20,-9.758810402236346e-24,3.699847323965153e-23,996322.8011359285
179,True,,1.0178759335256806,-0.00039988692794331297,-0.0017153608700375311,8.772740717729325e-05,0.0011202972072433196,0.046015396522242125,13795039.876739774,-23663.47160516678,15454.544647721797,2.3098353514720102e-20,-3.962201178144474e-23,2.5877020934459845e-23,994936.8032867889
180,True,,1.018902494735323,0.0003305698175173866,0.0011576752680693765,-0.00020067343817668307,-0.0027119014883320324,0.04584533583496646,13744026.168375807,15911.119178826988,-37272.44502169275,2.3012756255762933e-20,2.6641298767405576e-23,-6.240832794062579e-23,987584.7546459606
181,True,,1.0031192434715384,-0.0010345263111574401,0.00012169872284035548,2.226820493869349e-05,0.0004777995517483305,0.04543474285699866,13620991.584045775,1657.6572795976015,6508.103673224854,2.2806321031873988e-20,2.7755001422662026e-24,1.0896849966057914e-23,969946.9418209628
182,True,,1.0153923075831979,-0.0003875946918268708,3.676506839013626e-05,0.00021546965457397798,0.0007340203990247968,0.04569907545350088,13700234.458527002,503.6900568286466,10056.251563981261,2.2939278291574156e-20,8.433641352100919e-25,1.683789820492212e-23,981283.5496782381
183,True,,1.01845053723519,-0.0008975530162686155,-0.00028068423924696427,-0.0008608024588500387,-0.0014853336746451023,0.04583193440235862,13740052.57137836,-3856.61620321063,-20408.562775662307,2.3006088772193056e-20,-6.457446525071134e-24,-3.4171718375212944e-23,987006.5495189108
184,True,,1.0175143712388026,0.0005543653258977194,0.0014911148095600216,0.0005818340605292846,-6.611459883621878e-05,0.04568431650276566,13695798.28071043,20422.007645114005,-905.4922090709449,2.2931834986404444e-20,3.41939987586143e-23,-1.5161290707044963e-24,980648.8284618825
185,True,,1.003970723874544,0.0012951819618870501,0.00041418149363709286,0.0016675018031566907,-0.0005135285873797905,0.04547051979025411,13631715.92780209,5646.004463813619,-7000.275823966798,2.282431454038471e-20,9.453408687579355e-24,-1.1720938003835773e-23,971477.4588675654
186,True,,1.0186214010685923,0.0010450833993769465,-0.001088995743547043,-0.0002033002082380975,0.00031138749751901984,0.04579389625324988,13728655.9130944,-14950.447853981748,4274.93180907816,2.2986966277022714e-20,-2.5032708432737158e-23,7.157853904556203e-24,985366.3193304387
187,True,,1.008921866120222,-0.0002528740079860903,-0.0004746217368112146,0.00043637553051828167,0.0019303839324514363,0.0454270879922378,13618671.460904464,-6463.7175018357975,26289.264569464907,2.280242838500008e-20,-1.0822528163602076e-23,4.401744137527871e-23,969619.6284462019
188,True,,1.0142902030505612,-6.247253407512156e-05,0.0010277854805976127,0.0005604114060306535,0.0012760006329617885,0.04559286372115326,13668378.335714206,14048.160796762024,17440.859407932523,2.2885828130766706e-20,2.3521721864254425e-23,2.920233118071302e-23,976720.4237072399
189,True,,1.0092488044719503,0.0011142712062498404,-0.001771096653917314,0.0005137706936359486,-0.0019373091430587325,0.04560463749223144,13671879.270793354,-24214.219629263596,-26486.65671410312,2.289170228268432e-20,-4.054341731533354e-23,-4.434830413242279e-23,977225.7283000001
190,True,,1.0040558418708088,-0.0006121570268348291,0.0022655894017227438,-0.00010552355881555386,-0.0020047856094955636,0.0455067768946013,13642526.072419768,30908.36248240044,-27350.339947155186,2.284245229828824e-20,5.1751617836359174e-23,-4.579421965319713e-23,973029.7540761565
191,True,,1.0247874393097458,-0.0007365916361188139,-0.0008469199194148959,-0.0002274969329997469,-0.00224990513316523,0.04610588919742113,13822157.909308558,-11706.26086269157,-31098.54403157371,2.3143856500019703e-20,-1.9600993081946602e-23,-5.207148154063381e-23,998860.1417536201
192,True,,1.0169043452157451,-5.5202043363216824e-05,0.0017382560572722033,-0.0007866787839127138,-0.0010043185717617958,0.045720279945789276,13706567.485389084,23825.52395588781,-13765.760280682633,2.2949904420260225e-20,3.989281037233545e-23,-2.3049015229425472e-23,982195.8280197438
193,True,,1.0075018001315998,0.0005828256730657192,-0.0016181260892114268,0.0010783052414807474,0.0003774178769226467,0.045481455180273106,13634978.420361297,-22063.114307821423,5146.084607298864,2.2829788483726875e-20,-3.6941476356697037e-23,8.616370300121287e-24,971945.5105723448
194,True,,1.017718522420704,0.00033494591050301414,-0.00034244336606013343,6.784103931028188e-05,-0.0020149547193976883,0.045636602712345,13681480.726040227,-4685.132312512054,-27567.564157283272,2.290781208906418e-20,-7.844628280852156e-24,-4.615820407993529e-23,978598.2679549527
195,True,,1.0212190504938479,-0.00031333560804958506,-0.0005944556648369417,0.00011033543681221352,7.918674060282968e-05,0.04577242454492228,13722225.195356049,-8157.2545015476135,1086.6182870382734,2.2976176187494624e-20,-1.3658318090947826e-23,1.819408503804049e-24,984441.050177871
196,True,,1.020202966097921,-0.0015570590382279993,-0.00039731010670543296,-0.00020572919953311646,-0.0010399484540737705,0.04582854966238234,13739045.036133574,-5458.66144933698,-14287.89864577702,2.3004398197863408e-20,-9.13987990268738e-24,-2.3923388342765483e-23,986860.5417404484
197,True,,1.0147796020097686,-0.0007990274296268818,-0.0045027016372221965,-0.00014338758452009934,0.002961445931503629,0.045590485517771256,13667485.23369887,-61540.60813848609,40475.51853922345,2.2884330267289083e-20,-1.0304131136125601e-22,6.777070676524862e-23,976618.3723392892
198,True,,1.0140781204953506,0.0004320330236995191,-0.0008734713498231323,-0.00012046020282117249,0.000564358905042744,0.045492000299150154,13638151.214510003,-11912.534350430044,7696.812086228236,2.2835111841985972e-20,-1.994581596398168e-23,1.2887198715671802e-23,972396.9653248284
199,True,,1.013664166542057,0.00030868715422240143,-0.0015852331950180335,0.0006078780122060252,0.0005044906047867062,0.04578678222159703,13726512.992245283,-21759.724047153537,6924.896841070403,2.2983370713772895e-20,-3.643400218887811e-23,1.159489459142836e-23,985059.7096945759
200,True,,1.0126513157989288,3.710737270010676e-05,-0.0006219208518743707,0.00018629882167595286,-0.001138551199709436,0.04567879274646916,13694146.031739766,-8516.674965751628,-15591.486393433523,2.292906271227164e-20,-1.4260062214696847e-23,-2.610591185926977e-23,980411.3276853176
201,True,,1.0225619708764115,0.0008127514518242047,-0.0005985697388072893,-0.0007466235788835662,-0.0018401263806817024,0.04598911413279248,13787163.755147543,-8252.57900781199,-25370.123740625597,2.308513780142387e-20,-1.3818064904128566e-23,-4.2479571070072456e-23,993798.7756359191
