continuation_mismatch_mean,phase_error_mean,signal_x_mean,frequency_drift_mean,rejection_rate,hold_rate,reinforce_rate,survival_metrics,trajectory_alignment,phase_locking_value,frames_logged
0.0165229874504167,0.04835720525818564,0.821314324440466,0.037480148724330614,0.0,0.4,0.6,0.6,0.9516427947418143,0.9516427947418143,20
