step,residue_coherence,orientation_alignment,corridor_count,proto_corridor_score_mean,proto_corridor_score_max
0,1.57484e-06,0.000577461,0,0,0
100,9.15791e-05,0.000582493,65536,0,0
200,0.000111863,0.000592683,65536,0,0
300,0.000109746,0.000604369,65536,0,0
400,0.000102355,0.000616338,65536,0,0
500,9.56769e-05,0.00062808,65536,0,0
600,9.16456e-05,0.000639369,65536,0,0
700,9.05319e-05,0.000650388,65536,0,0
800,9.19783e-05,0.000661374,65536,0,0
900,9.53877e-05,0.000672441,65536,0,0
1000,0.000100087,0.000683319,65536,0,0
1100,0.000105466,0.000693847,65536,0,0
1200,0.00011099,0.000703865,65536,0,0
1300,0.000116195,0.000713238,65536,0,0
1400,0.00012076,0.000721981,65536,0,0
1500,0.000124549,0.000730108,65536,0,0
1600,0.000127555,0.00073761,65536,0,0
1700,0.000129834,0.000744482,65536,0,0
1800,0.000131455,0.000750702,65536,0,0
1900,0.000132493,0.000756288,65536,0,0
1999,0.000133011,0.000761202,65536,0,0
