active_fraction,mean_mismatch,max_mismatch,mean_residue,step
0.0146484375,0.019775390625,1.0,0.049646484374999994,0
0.05078125,0.019629096539228515,1.0,0.04889700905157091,10
0.053955078125,0.01930479376726644,0.963552964366974,0.04957377006940954,20
0.04296875,0.01858734028516423,0.9131893118992258,0.04924808413582736,30
0.0126953125,0.018074153970809845,0.8739137296547591,0.04687106202152074,40
0.0107421875,0.01799462195502647,0.8458812361278779,0.043608332709179104,50
0.017578125,0.017930015090938722,0.8323908976067198,0.04067712232214285,60
0.009765625,0.01781093443869508,0.8188068597244048,0.037956874408535596,70
0.015625,0.017722300203487938,0.805076197284241,0.035636423610414435,80
0.01171875,0.017634852876697332,0.7913405819555805,0.0334345696068082,90
0.013671875,0.0175572550976221,0.7789160820027166,0.03151780713617611,100
0.009765625,0.017479689105188632,0.7627653620901913,0.02972111532305963,110
0.010009765625,0.01738827409228144,0.7354702468310412,0.02808943881427362,120
0.0087890625,0.017343716643736025,0.7227236593869403,0.026610624625093338,130
0.0087890625,0.01725986815790706,0.7105880481616255,0.02522412651445463,140
0.013671875,0.017197591439016963,0.6990721483023564,0.02410285152783718,150
0.007080078125,0.01713975302255526,0.6878084812384634,0.0229581456630207,160
0.010009765625,0.0170548691938874,0.6766889275189403,0.021904462701126406,170
0.012939453125,0.01698046431298232,0.6656956249090586,0.021082167867270983,180
0.01953125,0.016906977312133795,0.6656956249090586,0.02030481731709158,190
0.0166015625,0.016812859839417726,0.6525679674574435,0.01941389798899441,200
0.0087890625,0.016777272408276533,0.6411326272949258,0.01878984571163162,210
0.0166015625,0.016731720923066448,0.6302298044653332,0.018137303658461477,220
0.013671875,0.01664772322067227,0.6197450825905181,0.017571992893201223,230
0.009765625,0.016596995842626486,0.6100598622938266,0.017102002069003273,240
0.008056640625,0.01652159675641112,0.5979188186223979,0.01645947579265805,250
0.0107421875,0.016469614036466813,0.5979188186223979,0.016085206157242998,260
0.0146484375,0.016421559215910007,0.5875481617493513,0.015818720501992393,270
0.0107421875,0.01635022249606317,0.5779979901591673,0.015233324924275675,280
0.013671875,0.01630516384933868,0.5688561837303743,0.014980204862415844,290
0.013916015625,0.01625890049481389,0.5601914270785003,0.014699392573687353,300
0.005859375,0.01620357746414123,0.5601914270785003,0.01440468531719331,310
0.01953125,0.016147962446091676,0.5518423969467519,0.014190512302852183,320
0.0126953125,0.01609598476876709,0.5412964442068203,0.013800820943606122,330
0.0087890625,0.016052791697008118,0.5323178654549143,0.013621053715532615,340
0.009765625,0.015994841116611622,0.5323178654549143,0.013463689891580605,350
0.01953125,0.01595973755623871,0.5240785794442508,0.013325432952186357,360
0.0126953125,0.015899870311379072,0.5164170155198525,0.013051730278375712,370
0.0068359375,0.015857785170918213,0.5164170155198525,0.012859354674204933,380
0.015625,0.015814326047847944,0.5087124025224613,0.012788064820277265,390
0.01171875,0.015766106553360408,0.5013413918788822,0.01255837661283694,400
0.01171875,0.01573401806096337,0.5013413918788822,0.012449647993537151,410
0.015625,0.015672486825926014,0.4921246239576075,0.012253659989540684,420
0.005859375,0.01563754961867904,0.4843068994800519,0.012156430562955714,430
0.008056640625,0.015596722338123283,0.47714981212497337,0.012059657606884405,440
0.01953125,0.015553320682835638,0.47714981212497337,0.012048435948469778,450
0.005859375,0.015525933343448572,0.47714981212497337,0.011895762623988837,460
0.013671875,0.015468790483072998,0.4705096010602268,0.01182837121095321,470
0.0048828125,0.015440296963310361,0.46384212804276065,0.01165750821512871,480
0.0068359375,0.015402834931287628,0.46384212804276065,0.011560720589556518,490
