active_fraction,mean_mismatch,max_mismatch,mean_residue,step
1.0,-0.009739995178684676,1.0719891593718507,0.10000000000000002,0
0.013916015625,-0.008909829551928016,0.4399498015105988,0.4246117540534984,10
0.019775390625,-0.008881184257271722,0.43056343495841226,0.400009391147924,20
0.02197265625,-0.008828292327586404,0.4160879057906106,0.37915272362289276,30
0.020751953125,-0.008820846321225232,0.4160879057906106,0.3620406799269753,40
0.023193359375,-0.008935548859128173,0.3868951304145347,0.3474097626510386,50
0.01953125,-0.00885232863610876,0.3854912039204923,0.3338466614688604,60
0.0234375,-0.008646089013857116,0.3791662109058956,0.3225662474302822,70
0.020751953125,-0.00867711236682253,0.3771341948257002,0.3109685181934826,80
0.020263671875,-0.00873664353437195,0.3490052517495895,0.30072981914856667,90
0.022216796875,-0.008806865070935891,0.3490052517495895,0.29116855042099676,100
0.023681640625,-0.008681804123553277,0.3482623050106441,0.2829924688023193,110
0.01953125,-0.008562032278973675,0.3482623050106441,0.27390102494546,120
0.021240234375,-0.008675880570919082,0.3281415550576744,0.26770584878521875,130
0.01904296875,-0.008708720007357808,0.32253597504726483,0.2600913825842467,140
0.0185546875,-0.008632058725762323,0.32253597504726483,0.2542230541619941,150
0.018798828125,-0.00857812590452963,0.32218481429102586,0.24805594331341158,160
0.013671875,-0.008513039128963059,0.32218481429102586,0.24166633964955808,170
0.0185546875,-0.00853323737626663,0.30400191115656283,0.23726156442400395,180
0.01806640625,-0.008637200705751628,0.30400191115656283,0.2325566116716675,190
0.015625,-0.008491596239459043,0.30400191115656283,0.22789170032261258,200
0.01611328125,-0.008570631344135157,0.29983150619747373,0.2226270810336246,210
0.02001953125,-0.008500716877086329,0.2885203473623793,0.21890881006024504,220
0.017333984375,-0.008543286870274669,0.2869628509387455,0.21511602147251252,230
0.01513671875,-0.008490365198961316,0.2869628509387455,0.2117012396933748,240
0.01708984375,-0.008464935871652502,0.2869628509387455,0.20858605368831645,250
0.01904296875,-0.008468713880037167,0.2869628509387455,0.2042186006665266,260
0.017333984375,-0.008553260325624156,0.2797815057070077,0.2012731704271387,270
0.013671875,-0.008538915707996322,0.27132347284275316,0.19709145188225338,280
