step,residue_coherence,orientation_alignment,corridor_count,proto_corridor_score_mean,proto_corridor_score_max
0,1.57088e-06,0.000550071,0,0,0
100,8.2721e-05,0.000537747,65536,0,0
200,9.73356e-05,0.000517238,65536,0,0
300,0.000102659,0.000500623,65536,0,0
400,0.000112251,0.000491253,65536,0,0
500,0.000125341,0.000489314,65536,0,0
600,0.000138748,0.000494129,65536,0,0
700,0.000150219,0.00050462,65536,0,0
800,0.000158843,0.00051908,65536,0,0
900,0.000164649,0.00053584,65536,0,0
1000,0.000168052,0.000553587,65536,0,0
1100,0.000169552,0.000571399,65536,0,0
1200,0.000169577,0.000588656,65536,0,0
1300,0.000168484,0.000605027,65536,0,0
1400,0.000166543,0.000620292,65536,0,0
1500,0.000163972,0.000634412,65536,0,0
1600,0.000160934,0.000647386,65536,0,0
1700,0.000157556,0.00065927,65536,0,0
1800,0.000153933,0.00067014,65536,0,0
1900,0.000150145,0.000680093,65536,0,0
1999,0.00014629,0.000689101,65536,0,0
