continuation_mismatch_mean,phase_error_mean,signal_x_mean,frequency_drift_mean,rejection_rate,hold_rate,reinforce_rate,survival_metrics,trajectory_alignment,phase_locking_value,frames_logged
0.04622179925441742,0.49559370398521424,0.8177422060545108,0.04473060721479245,0.01,0.59,0.4,0.4,0.5044062960147857,0.5044062960147857,100
