continuation_mismatch_mean,phase_error_mean,signal_x_mean,frequency_drift_mean,rejection_rate,hold_rate,reinforce_rate,survival_metrics,trajectory_alignment,phase_locking_value,frames_logged
0.08706436157226563,0.4875345876812935,0.8169517169437852,1.2001996950079028,0.005,0.465,0.53,0.53,0.5124654123187065,0.5124654123187065,200
