continuation_mismatch_mean,phase_error_mean,signal_x_mean,frequency_drift_mean,rejection_rate,hold_rate,reinforce_rate,survival_metrics,trajectory_alignment,phase_locking_value,frames_logged
0.017287457169946414,0.04979117449573736,0.8198695784806198,0.03734639585506636,0.0,0.4,0.6,0.6,0.9502088255042627,0.9502088255042627,20
