continuation_mismatch_mean,phase_error_mean,signal_x_mean,frequency_drift_mean,rejection_rate,hold_rate,reinforce_rate,survival_metrics,trajectory_alignment,phase_locking_value,frames_logged
0.01699781356695045,0.050063243722148196,0.8187143344081422,0.037028932436266156,0.0,0.4,0.6,0.6,0.9499367562778518,0.9499367562778518,20
