case_label,regime,step_index,mean_output,mean_abs_output,output_variance,mean_total_activation,mean_forward_channel,mean_reverse_channel,mean_directional_dominance,mean_channel_coexistence,mean_split_eligibility,mean_admissibility,mean_residue,mean_tension,mean_barrier_scaffold,mean_abs_step_delta,corridor_edge_fraction,coexistence_edge_fraction,barrier_edge_fraction,dual_active_node_fraction,output_interface_count
full_center_20401,split_coexistence_candidate,32768,-0.001333,1.259169,1.790836,1.259169,0.628918,0.630251,1.000000,0.000000,0.027513,0.965704,0.883499,0.065758,0.045057,0.000000,0.828125,0.000000,0.000000,0.000000,12
