step,residue_coherence,orientation_alignment,corridor_count,proto_corridor_score_mean,proto_corridor_score_max
0,1.57484e-06,0.000577461,0,0,0
100,8.29273e-05,0.000589159,65536,0,0
200,9.75771e-05,0.000612656,65536,0,0
300,0.000102858,0.000637705,65536,0,0
400,0.000112409,0.00066046,65536,0,0
500,0.00012553,0.000679618,65536,0,0
600,0.000138965,0.000694636,65536,0,0
700,0.000150437,0.000705686,65536,0,0
800,0.00015905,0.000713502,65536,0,0
900,0.000164844,0.000718953,65536,0,0
1000,0.000168242,0.000722838,65536,0,0
1100,0.000169733,0.000725809,65536,0,0
1200,0.000169757,0.000728395,65536,0,0
1300,0.00016866,0.000730986,65536,0,0
1400,0.000166722,0.000733857,65536,0,0
1500,0.000164152,0.000737172,65536,0,0
1600,0.000161114,0.000741004,65536,0,0
1700,0.000157737,0.000745382,65536,0,0
1800,0.000154117,0.000750262,65536,0,0
1900,0.000150332,0.000755603,65536,0,0
1999,0.000146478,0.00076125,65536,0,0
